,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccretionExpense,-18610000.000,-15815000.000,-11380000.000,-9215000.000,-11628000.000,0.000,0.000,0.000,0.000,0.000,0.000
AmortizationOfDebtDiscountPremium,2312000.000,,,,2512000.000,,,,0.000,,
AmortizationOfFinancingCosts,1815000.000,,,,1967000.000,,,,0.000,,
AssetImpairmentCharges,,,,,,1400000.000,1500000.000,,,,
BankruptcyClaimsAmountOfClaimsFiled,,,,,,,,,134500000000.000,,
BankruptcyClaimsNumberClaimsFiled,,,,,,,,,4000.000,,
CapitalLeaseObligationsIncurred,,,,,,,,,10600000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,48271000.000,,,,-79171000.000,,,,-121783000.000,,
CoalProductsAndServicesRevenue,570378000.000,623902000.000,584145000.000,599835000.000,484338000.000,518273000.000,442935000.000,433467000.000,340125000.000,414848000.000,322390000.000
ComprehensiveIncomeNetOfTax,,-2993000.000,-42725000.000,,-57176000.000,-346387000.000,-199742000.000,-223876000.000,-96039000.000,-11540000.000,-107910000.000
CostOfCoalProductsAndServices,515986000.000,560269000.000,570850000.000,566019000.000,455336000.000,477223000.000,434599000.000,412763000.000,370028000.000,402348000.000,361855000.000
DebtorReorganizationItemsDebtorInPossessionFacilityFinancingCosts,,,,,,,42552000.000,,,,11719000.000
DebtorReorganizationItemsGainLossOnSettlementOfOtherClaimsNet1,,,,,,,-2748000.000,,-11592000.000,530000.000,68000.000
DebtorReorganizationItemsInterestIncomeOnAccumulatedCash1,,,,,,,,,-7000.000,-4000.000,-4000.000
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,,,,,,19786000.000,,15493000.000,20138000.000,10859000.000
DebtorReorganizationItemsNetGainLossOnRejectionOfLeasesAndOtherExecutoryContracts1,,,,,,,32155000.000,,-424000.000,2620000.000,12646000.000
DebtorReorganizationItemsRevaluationOfAssetsAndLiabilities,,,,,,,27021000.000,,,,0.000
DefinedBenefitPlanAmortizationOfGainsLosses,,-10988000.000,-10784000.000,,-14009000.000,-14007000.000,-14007000.000,-14003000.000,-20068000.000,-19046000.000,-16998000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,-202000.000,-202000.000,,-202000.000,-202000.000,-202000.000,-203000.000,-401000.000,-335000.000,-201000.000
DefinedBenefitPlanInterestCost,,19269000.000,19269000.000,,18208000.000,18208000.000,18208000.000,18206000.000,16987000.000,17166000.000,17528000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,31455000.000,31253000.000,,33398000.000,33396000.000,33395000.000,34402000.000,37694000.000,29903000.000,34949000.000
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,,,,,,,,,-6876000.000,0.000
DefinedBenefitPlanServiceCost,,1400000.000,1402000.000,,1383000.000,1383000.000,1382000.000,1382000.000,1040000.000,902000.000,624000.000
DepreciationDepletionAndAmortization,44702000.000,46370000.000,47040000.000,48236000.000,41386000.000,45138000.000,48906000.000,49571000.000,44993000.000,47614000.000,43582000.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,24000.000,179000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,1600000.000,1100000.000,,1000000.000,100000.000,346000.000,524000.000,,,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,0.000,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,,,,,,300000.000,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,,-257000.000,-24000.000,-180000.000
EarningsPerShareBasic,-0.170,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,-0.140,-0.540,,-0.820,-3.820,-2.330,-0.930,-1.250,-1.080,-1.350
EarningsPerShareDiluted,-0.170,,,,,,,,,,
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,,,,,209800000.000,,,,170800000.000,,
EquityMethodInvestmentDividendsOrDistributions,1259000.000,,,,0.000,,,,,,
FiniteLivedIntangibleAssetsUsefulLife,,,,,10.000,,,,,,
GainLossOnDispositionOfAssets,,,,,,,,,,-463000.000,-224000.000
GainLossOnDispositionOfProperty,43000.000,9372000.000,7389000.000,18753000.000,1511000.000,1157000.000,457000.000,-4000.000,2735000.000,,
GainLossOnSaleOfNotesReceivable,-5868000.000,,,,,,,,,,
