,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,1000.000,,,,23000.000,,,,17000.000,,,,1000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,40000.000,,,,149000.000,,,,6000.000,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,88000.000,36000.000,100000.000,102000.000,319000.000,208000.000,140000.000,456000.000,27000.000,45000.000,80000.000,249000.000,87000.000
AllowanceForLoanAndLeaseLossesWriteOffs,116000.000,41000.000,147000.000,201000.000,247000.000,2351000.000,76000.000,180000.000,108000.000,70000.000,558000.000,101000.000,91000.000
AmortizationOfDeferredLoanOriginationFeesNet,85000.000,,,,150000.000,,,,289000.000,,,,217000.000
AmortizationOfESOPAward,-253000.000,,,,370000.000,,,,414000.000,,,,571000.000
AmortizationOfMortgageServicingRightsMSRs,48000.000,,,,52000.000,,,,,,,,
AvailableForSaleDebtSecuritiesGrossUnrealizedGain,,,,,1400000.000,,,,,,,,
AvailableForSaleEquitySecuritiesGrossUnrealizedGain,,,,,2300000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,181000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,1269000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,1600000.000,1500000.000,1300000.000,1900000.000,1200000.000,1600000.000,47000.000,1353000.000,909000.000,324000.000,2400000.000,3567000.000,1600000.000
AvailableForSaleSecuritiesGrossRealizedLosses,0.000,0.000,11000.000,80000.000,165000.000,158000.000,2000.000,1475000.000,850000.000,256000.000,2100000.000,994000.000,21000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,8872000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,1450000.000,,,,,,,,,,,,
BankOwnedLifeInsuranceIncome,281000.000,293000.000,294000.000,297000.000,296000.000,294000.000,340000.000,295000.000,302000.000,296000.000,296000.000,294000.000,288000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,70361000.000,,,,67701000.000,,,,57759000.000,,,,91240000.000
CertainLoansAcquiredInTransferAccountedForAsAvailableForSaleDebtSecuritiesAccretableYieldAccretion,11000.000,16000.000,17000.000,193000.000,14000.000,,,,,,,,
CertainLoansAcquiredInTransferAccountedForAsAvailableForSaleDebtSecuritiesAccretableYieldDisposalsOfLoans,,,,,129000.000,,,,,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,0.030,,,,0.400
ComprehensiveIncomeNetOfTax,4796000.000,6860000.000,3582000.000,5883000.000,5214000.000,4242000.000,2020000.000,8141000.000,8219000.000,7356000.000,10442000.000,12071000.000,9472000.000
DeferredIncomeTaxExpenseBenefit,-74000.000,,,,3000.000,,,,-196000.000,,,,-166000.000
DepreciationAndAmortization,593000.000,,,,595000.000,,,,712000.000,,,,794000.000
DerivativeGainLossOnDerivativeNet,,,,,-5000.000,169000.000,-209000.000,24000.000,-51000.000,-54000.000,114000.000,,
DividendIncomeOperating,313000.000,377000.000,357000.000,378000.000,387000.000,421000.000,408000.000,422000.000,400000.000,418000.000,365000.000,346000.000,277000.000
DividendsCommonStockCash,,,,,,,,,1533000.000,,,,2062000.000
EarningsPerShareBasic,0.220,0.250,0.120,-0.160,0.120,0.110,0.110,0.130,0.140,0.120,0.190,0.220,0.180
EarningsPerShareDiluted,0.220,0.250,0.110,-0.160,0.120,0.110,0.110,0.120,0.140,0.110,0.180,0.220,0.180
EmployeeStockOwnershipPlanESOPCashContributionsToESOP,,,,,16300000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,40000.000,,,,149000.000,,,,6000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,-40000.000,,,,-149000.000,,,,6000.000,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,,,,,-51000.000,-54000.000,114000.000,,
FederalDepositInsuranceCorporationPremiumExpense,551000.000,531000.000,515000.000,534000.000,461000.000,479000.000,522000.000,527000.000,452000.000,532000.000,572000.000,481000.000,691000.000
FeesAndCommissions,,,,,166000.000,,,,,,,,
FeesAndCommissionsDepositorAccounts,1799000.000,1860000.000,1880000.000,1953000.000,1757000.000,2003000.000,2049000.000,2114000.000,1947000.000,2136000.000,2170000.000,2231000.000,2052000.000
FeesAndCommissionsMortgageBanking,120000.000,267000.000,19000.000,126000.000,110000.000,,,,,,,,
FeesAndCommissionsOther,213000.000,106000.000,148000.000,124000.000,,,,,,,,,
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,10037000.000,,,,,,,,,,
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,10037000.000,,,,,,,,,,
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,0.000,,,,,,,,0.000
ForeclosedRealEstateExpense,11000.000,199000.000,-47000.000,275000.000,14000.000,15000.000,,,,,,,
GainLossOnSaleOfMortgageLoans,118000.000,237000.000,46000.000,118000.000,115000.000,99000.000,247000.000,95000.000,121000.000,158000.000,160000.000,,
GainLossOnSaleOfSecuritiesNet,1560000.000,1505000.000,1346000.000,1847000.000,1020000.000,1424000.000,45000.000,-57000.000,59000.000,68000.000,266000.000,2627000.000,1574000.000
ImpairedFinancingReceivableAverageRecordedInvestment,33953000.000,33845000.000,28409000.000,-65884000.000,30778000.000,32566000.000,27440000.000,-62110000.000,23264000.000,23018000.000,21743000.000,-48866000.000,8499000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,531000.000,508000.000,339000.000,-41000.000,278000.000,144000.000,90000.000,267000.000,93000.000,71000.000,77000.000,77000.000,60000.000
