,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AcquisitionCosts,,,,,,,,,,,600000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,536000.000,,,,480000.000
AdvertisingExpense,343000.000,357000.000,439000.000,570000.000,,,700000.000,800000.000,800000.000,700000.000,800000.000
AmortizationOfFinancingCosts,,,36000.000,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,77000.000,,,,102000.000
AmortizationOfIntangibleAssets,697000.000,8000.000,789000.000,1485000.000,1817000.000,2173000.000,2479000.000,2810000.000,2889000.000,3081000.000,6416000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,0.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,0.040,0.210,0.300,,,,0.370,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,0.040,0.210,0.300,,,,0.370,,
BusinessAcquisitionsProFormaNetIncomeLoss,518000.000,5898000.000,1306000.000,6560000.000,9349000.000,10868000.000,,,,,6579000.000
BusinessAcquisitionsProFormaRevenue,107989000.000,140856000.000,136942000.000,161960000.000,183355000.000,228181000.000,193125000.000,212719000.000,226329000.000,264680000.000,258289000.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,5486000.000,,,,1052000.000,,,,2503000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,609000.000
CapitalLeaseObligationsIncurred,4633000.000,,509000.000,,,,1247000.000,,,,816000.000
CashAcquiredFromAcquisition,,,661000.000,,,,0.000,,,,247000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1085000.000,,-4415000.000,,,,4882000.000,,,,10125000.000
CostOfGoodsAndServicesSold,79541000.000,100828000.000,95822000.000,113411000.000,128162000.000,137031000.000,137107000.000,149670000.000,158132000.000,165623000.000,183497000.000
DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,0.100,,0.100,,,,,,,,
DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,0.000,,0.000,,,,,,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMaximum,,,,,,,0.100,,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,,,,,0.000,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,708000.000,,,,
DefinedBenefitPlanContributionsByEmployer,2612000.000,,,,,,,,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,2143000.000,2715000.000,3113000.000,3046000.000,2926000.000,4300000.000,3500000.000,3700000.000,3700000.000,4000000.000
DepreciationAndAmortization,,,3500000.000,,,,5443000.000,,,,6552000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,-45000.000,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,-0.010,,,,,,,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,-17000.000,,0.000,,,,0.000,,,,
EarningsPerShareBasic,,,0.040,0.210,0.300,,,0.320,0.370,,
EarningsPerShareBasicAndDiluted,-0.760,0.190,,,,,0.190,,,,0.200
EarningsPerShareDiluted,,,0.040,0.210,0.300,,,0.320,0.370,,
EffectiveIncomeTaxRateContinuingOperations,0.466,0.369,0.452,0.364,0.339,-0.787,0.349,0.332,0.368,-0.694,0.373
FairValueMeasuredOnRecurringBasisGainLossIncludedInEarnings,-490000.000,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisInstrumentsClassifiedInShareholdersEquityTransfersNet,8357000.000,,,,,,,,,,
FiniteLivedIntangibleAssetsPeriodIncreaseDecrease,,,,,,,5000000.000,,,,58500000.000
GainLossOnDispositionOfAssets,,,68000.000,,,,79000.000,,,,107000.000
GeneralAndAdministrativeExpense,18361000.000,20084000.000,22237000.000,24528000.000,25841000.000,26769000.000,30283000.000,30890000.000,31504000.000,32795000.000,39261000.000
GoodwillAcquiredDuringPeriod,1217000.000,,14847000.000,,,,3203000.000,,,,36948000.000
GoodwillImpairmentLoss,0.000,,0.000,,,,0.000,,,,0.000
GoodwillOtherIncreaseDecrease,,,,,,,,,,,210000.000
GrossProfit,26405000.000,39628000.000,34126000.000,46282000.000,53417000.000,54468000.000,54591000.000,62243000.000,67260000.000,68354000.000,72172000.000
IncomeLossFromContinuingOperations,,6196000.000,1242000.000,6507000.000,9481000.000,9287000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,10227000.000,14350000.000,,8921000.000,14953000.000,18272000.000,17464000.000,10147000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,751000.000,9825000.000,2265000.000,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,401000.000,,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.750,0.190,,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,0.040,0.210,0.300,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,0.040,0.210,0.300,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-28000.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,0.000,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,0.000,,,,,,
IncomeTaxExpenseBenefit,350000.000,3629000.000,1023000.000,3720000.000,4869000.000,5801000.000,3108000.000,4960000.000,6723000.000,6383000.000,3783000.000
IncomeTaxesPaidNet,467000.000,,-24000.000,,,,2398000.000,,,,650000.000
IncreaseDecreaseInAccountsPayable,,,-923000.000,,,,3557000.000,,,,-1781000.000
IncreaseDecreaseInAccountsReceivable,,,-2094000.000,,,,3045000.000,,,,3200000.000
IncreaseDecreaseInIncomeTaxes,,,1046000.000,,,,284000.000,,,,3106000.000
IncreaseDecreaseInInventories,,,796000.000,,,,1364000.000,,,,894000.000
IncreaseDecreaseInOtherOperatingAssets,,,-282000.000,,,,-1619000.000,,,,722000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,-1855000.000,,,,2992000.000,,,,-1873000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000,0.000,1261.000,21050.000,51334.000,-37239.000,88734.000,29435.000,54190.000,-110956.000,96578.000
InterestExpense,588000.000,934000.000,698000.000,967000.000,989000.000,1084000.000,1553000.000,1509000.000,1544000.000,1571000.000,2170000.000
InterestPaidNet,313000.000,,646000.000,,,,1155000.000,,,,2044000.000
