,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31
AccountsPayableCurrent,4000.000,4000.000,7810.000,11810.000,7810.000,8915.000,12515.000,9600.000,,,23851.000,18851.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,80.000,,36425.000,36425.000,36425.000,,36425.000,,,,
AccountsPayableRelatedPartiesNoncurrent,,,33425.000,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,48000.000,,,,,40000.000
AccountsReceivableNetCurrent,,,,,,,,,,,2000.000,2000.000
AccruedLiabilitiesCurrent,,,,,,,,,12652.000,15883.000,,
AccruedRoyaltiesCurrent,,,,,,,,,720.000,720.000,,
AdditionalPaidInCapital,,9450.000,11.950,11950.000,11950.000,11950.000,14450.000,14450.000,14450.000,14450.000,16950.000,16950.000
AdditionalPaidInCapitalCommonStock,,,,,,,2500.000,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,10000.000,10000.000,13000.000,13000.000,,38000.000
AllowanceForDoubtfulAccountsReceivableNoncurrent,,,,,,,,,,,38000.000,38000.000
Assets,0.000,10580.000,78868.000,52968.000,93053.000,88709.000,67988.000,55041.000,34970.000,58797.000,21983.000,20809.000
AssetsCurrent,,,38868.000,13801.000,54886.000,51542.000,40821.000,29006.000,13067.000,38026.000,2344.000,2302.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,-40000.000,,,,,,,,
Cash,,10580.000,38868.000,13801.000,6886.000,3542.000,2821.000,13006.000,67.000,26.000,344.000,302.000
CashAndCashEquivalentsAtCarryingValue,0.000,10580.000,,13801.000,6886.000,3542.000,2821.000,13006.000,67.000,26.000,344.000,302.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,195000000.000,200000000.000
CommonStockSharesIssued,25010000.000,35510000.000,35510000.000,35510000.000,35510000.000,35510000.000,35510000.000,35510000.000,35510000.000,35510000.000,34510000.000,34510000.000
CommonStockSharesOutstanding,25010000.000,35510000.000,35510000.000,35510000.000,35510000.000,35510000.000,,35510000.000,35510000.000,35510000.000,34510000.000,34510000.000
CommonStockValue,2501.000,3551.000,3551.000,3551.000,3551.000,3551.000,3551.000,3551.000,3551.000,3551.000,3451.000,3451.000
DeferredRevenueCurrent,,,,4000.000,40000.000,28000.000,16000.000,4000.000,,18182.000,,
DeferredTaxAssetsGross,,,,,,,1564.000,,,,12136.000,
DeferredTaxAssetsNet,,,2680.000,,,,,,,,0.000,
DeferredTaxAssetsValuationAllowance,,,2680.000,,,,1564.000,,,,12136.000,
DueToOfficersOrStockholdersCurrent,,,,,,,36425.000,,,40221.000,49096.000,61296.000
EquityMethodInvestmentAggregateCost,,,,,,,,,,,,150000.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,,,,,,0.400
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,833.000,1833.000,2833.000,9000.000,4965.000,6097.000,7229.000,12000.000,
FiniteLivedIntangibleAssetsGross,,,,,,,40000.000,,,,40000.000,
IntangibleAssetsNetExcludingGoodwill,,,40000.000,40000.000,40000.000,40000.000,27167.000,40000.000,40000.000,40000.000,19639.000,18507.000
Liabilities,,,81235.000,52235.000,84235.000,73580.000,65420.000,50745.000,49797.000,85006.000,,
LiabilitiesAndStockholdersEquity,0.000,10580.000,78868.000,52968.000,93053.000,88709.000,67988.000,55041.000,34970.000,58797.000,21983.000,20809.000
LiabilitiesCurrent,4000.000,4080.000,,,,,,,,,73747.000,80947.000
NotesPayableCurrent,,,,0.000,,,,,,10000.000,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,36425.000,,,
OperatingLossCarryforwards,,,,,,,,,,,80909.000,
OtherAssetsNoncurrent,,,40000.000,39167.000,38167.000,37167.000,27167.000,26035.000,21903.000,20771.000,19639.000,
OtherLiabilitiesCurrent,,,,,,240.000,480.000,720.000,,,800.000,800.000
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,0.000,0.000
PreferredStockSharesAuthorized,,,,,,,,,,,5000000.000,5000000.000
PreferredStockSharesIssued,,,,,,,,,,,1000000.000,1000000.000
PreferredStockSharesOutstanding,,,,,,,,,,,1000000.000,1000000.000
PreferredStockValue,,,,,,,,,,,100.000,100.000
ReceivablesNetCurrent,,,,,48000.000,48000.000,,26000.000,26000.000,51000.000,,
RetainedEarningsAccumulatedDeficit,-6501.000,-6501.000,-17868.000,-14768.000,-6683.000,-372.000,-15433.000,-13705.000,-32828.000,-44210.000,-72265.000,-80639.000
SaleOfStockPricePerShare,,,0.001,,,,,,,,,
StockholdersEquity,-4000.000,6500.000,-2367.000,733.000,8818.000,15129.000,2568.000,4296.000,-14827.000,-26209.000,-51764.000,-60138.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,-2367.000,733.000,8818.000,15129.000,2568.000,4296.000,-14827.000,-26209.000,,
TaxCreditCarryforwardDeferredTaxAsset,,,17868.000,,,,,,,,,
