,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,88790000.000,99317000.000,97016000.000,107037000.000,90945000.000,90836000.000,102333000.000,94830000.000,94379000.000,97481000.000,89425000.000,94560000.000,93446000.000,93491000.000,72599000.000,83208000.000,80953000.000,68776000.000,59882000.000,74113000.000,58271000.000,64081000.000
AccountsPayableCurrent,,,,1452000.000,,,,2274000.000,,,,3384000.000,,,,7131000.000,,,,9013000.000,,
AccountsReceivableGrossCurrent,,,,,,,,,,,,,,,,,,,,88735000.000,,
AccountsReceivableNetCurrent,103186000.000,128030000.000,150587000.000,126752000.000,145486000.000,125307000.000,136174000.000,106018000.000,99821000.000,102095000.000,102607000.000,104386000.000,98700000.000,85082000.000,77361000.000,83514000.000,83108000.000,83847000.000,66398000.000,87128000.000,98597000.000,88013000.000
AccruedEmployeeBenefitsCurrent,,,,34249000.000,,,,31295000.000,,,,28135000.000,,,,25809000.000,,,,27056000.000,,
AccruedIncomeTaxesNoncurrent,,,,,,,,,,,,,,,,,9208000.000,9483000.000,8757000.000,5332000.000,5210000.000,5217000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,88951000.000,,,,108073000.000,,,,119780000.000,,,,126800000.000,,,,127901000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1203000.000,-618000.000,378000.000,-313000.000,-1069000.000,-923000.000,209000.000,-1375000.000,-3426000.000,-4238000.000,-3419000.000,-3999000.000,-3710000.000,-3307000.000,-4179000.000,-5307000.000,-5015000.000,-5871000.000,-5603000.000,-6503000.000,-5003000.000,-3544000.000
AdditionalPaidInCapital,2047786000.000,2066581000.000,2101886000.000,2114402000.000,2143084000.000,2163088000.000,2180505000.000,2196567000.000,2221717000.000,2241534000.000,2265546000.000,2279196000.000,2300148000.000,2313770000.000,2328608000.000,2339817000.000,2386207000.000,2397069000.000,2408312000.000,2419921000.000,2435558000.000,2445589000.000
AllowanceForDoubtfulAccountsReceivable,,,,2689000.000,,,,2526000.000,,,,2475000.000,,,,1135000.000,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,1607000.000,,
Assets,3290993000.000,3200799000.000,3049957000.000,2946767000.000,3422975000.000,3359947000.000,3285944000.000,3294681000.000,3153303000.000,3038721000.000,3030465000.000,2714593000.000,2525264000.000,2548753000.000,2483943000.000,2445390000.000,2400746000.000,2316338000.000,2183831000.000,2199296000.000,2189194000.000,2205906000.000
AssetsCurrent,722323000.000,683724000.000,620049000.000,617493000.000,1123799000.000,1063259000.000,1014170000.000,1102606000.000,958366000.000,877311000.000,850024000.000,769001000.000,545176000.000,555243000.000,492369000.000,452560000.000,410310000.000,325874000.000,240622000.000,310873000.000,319480000.000,387387000.000
AssetsFairValueDisclosureRecurring,,597516000.000,465999000.000,451147000.000,915401000.000,901751000.000,,,,,,,,,,,,,,,,
AssetsHeldForSaleCurrent,,,,20344000.000,0.000,0.000,0.000,76852000.000,57950000.000,4054000.000,0.000,106688000.000,0.000,0.000,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,14899000.000,,,,,,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,0.000,0.000,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,,265832000.000,224714000.000,223795000.000,232360000.000,203165000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,,,,560000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,,,1206000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,,,,,,,,,,,,215875000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,,,,646000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,,,,,,,,,,,,198073000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,,,,,,,,,,17802000.000,,
AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearAmortizedCostBasis,,,,,,,,,,,,,,,,,,,,,120502000.000,122597000.000
AvailableForSaleSecuritiesDebtMaturitiesRemainderOfFiscalYearFairValue,,,,,,,,,,,,,,,,,,,,,120473000.000,122619000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,,,,,,,,,100928000.000,82598000.000,108090000.000,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,342319000.000,311351000.000,283433000.000,262862000.000,484547000.000,541020000.000,599588000.000,463387000.000,506334000.000,498276000.000,365976000.000,274933000.000,175837000.000,226997000.000,183074000.000,87279000.000,100896000.000,82608000.000,107879000.000,,
AvailableForSaleSecuritiesDebtSecurities,,471904000.000,390552000.000,348700000.000,329026000.000,562997000.000,630612000.000,704481000.000,583151000.000,627685000.000,667350000.000,484634000.000,377838000.000,313480000.000,354039000.000,314452000.000,230527000.000,265429000.000,224314000.000,222594000.000,231739000.000,202791000.000
CashAndCashEquivalentsAtCarryingValue,280380000.000,161010000.000,112989000.000,136780000.000,643961000.000,414201000.000,283996000.000,285352000.000,280380000.000,211541000.000,196591000.000,156487000.000,149520000.000,266113000.000,165599000.000,154568000.000,216954000.000,115940000.000,65177000.000,101675000.000,71843000.000,151274000.000
CommonStockParOrStatedValuePerShare,,,,0.001,,,,0.001,,,,0.001,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,,250000000.000,,,,250000000.000,,,,250000000.000,,,,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,,,,122519604.000,,,,124795676.000,,,,128351405.000,,,,130626844.000,130955000.000,130756000.000,131038000.000,131052000.000,131857000.000,131888000.000
CommonStockSharesOutstanding,,,,109453371.000,,,,103374663.000,,,,97781006.000,,,,91729019.000,88764000.000,86858000.000,82648000.000,82647000.000,83288000.000,83302000.000
CommonStockValue,119000.000,120000.000,122000.000,123000.000,124000.000,124000.000,125000.000,125000.000,128000.000,128000.000,129000.000,128000.000,128000.000,130000.000,131000.000,131000.000,131000.000,131000.000,131000.000,131000.000,132000.000,132000.000
DebtInstrumentCarryingAmount,,,,1038740000.000,,1517028000.000,1515565000.000,1514103000.000,1407695000.000,1406345000.000,1404995000.000,1204995000.000,1154995000.000,1154995000.000,1114240000.000,1112490000.000,1168354000.000,1113000000.000,1036250000.000,1034500000.000,1032750000.000,1031000000.000
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,,1112490000.000,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,180852000.000,,
DeferredRevenueCurrent,18245000.000,24045000.000,23976000.000,16460000.000,14913000.000,17042000.000,20069000.000,16152000.000,14550000.000,16483000.000,16344000.000,9848000.000,20742000.000,20514000.000,18653000.000,18399000.000,17131000.000,19922000.000,18927000.000,12106000.000,12970000.000,14997000.000
DeferredRevenueNoncurrent,5302000.000,4648000.000,4151000.000,4041000.000,3108000.000,2631000.000,2190000.000,3921000.000,3241000.000,3577000.000,3583000.000,4641000.000,21724000.000,19841000.000,17732000.000,15722000.000,17551000.000,14755000.000,12001000.000,9414000.000,7710000.000,6467000.000
DeferredTaxAssetsDeferredIncome,,,,3456000.000,,,,4714000.000,,,,3186000.000,,,,9362000.000,,,,8097000.000,,
DeferredTaxAssetsGross,,,,638525000.000,,,,613853000.000,,,,608660000.000,,,,554743000.000,,,,565771000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,-4115000.000,,,,-21223000.000,,,,-22758000.000,,,,-60393000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,1735000.000,1805000.000,,,,,,
DeferredTaxAssetsNet,,,,293129000.000,,,,255620000.000,,,,219505000.000,,,,145184000.000,,,,116077000.000,,
DeferredTaxAssetsNetCurrent,35478000.000,28189000.000,23639000.000,32152000.000,38195000.000,17467000.000,12338000.000,20373000.000,20377000.000,21181000.000,20707000.000,18621000.000,2720000.000,11146000.000,9172000.000,18553000.000,8816000.000,10553000.000,10435000.000,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,,,,,,,,,,1341000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,480297000.000,,,,450648000.000,,,,419385000.000,,,,338249000.000,,,,292729000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,,14226000.000,,,,2845000.000,,,,6356000.000,,,,55292000.000,,
DeferredTaxAssetsOther,,,,28058000.000,,,,9832000.000,,,,6666000.000,,,,8667000.000,,,,10580000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,82837000.000,,,,89676000.000,,,,129091000.000,,,,141580000.000,,,,146245000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,15278000.000,,,,18819000.000,,,,23383000.000,,,,17166000.000,,,,17065000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,,,,,,,,,,18014000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,8043000.000,,,,8462000.000,,,,8526000.000,,,,8634000.000,,,,8595000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,20556000.000,,,,17476000.000,,,,15578000.000,,,,15749000.000,,,,,,
DeferredTaxAssetsValuationAllowance,,,,345396000.000,,,,358233000.000,,,,389155000.000,,,,409559000.000,,,,449694000.000,,
DeferredTaxLiabilities,,,,297244000.000,,,,276843000.000,,,,242263000.000,,,,205577000.000,,,,64775000.000,,
DeferredTaxLiabilitiesFinancingArrangements,,,,14378000.000,,,,7305000.000,,,,3547000.000,,,,0.000,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,268650000.000,,,,261352000.000,,,,234815000.000,,,,199378000.000,,,,179691000.000,,
DeferredTaxLiabilitiesNoncurrent,39177000.000,36390000.000,23951000.000,36267000.000,43862000.000,27395000.000,22316000.000,41596000.000,43058000.000,44194000.000,42258000.000,41379000.000,62232000.000,69114000.000,69817000.000,80751000.000,74103000.000,76062000.000,75816000.000,66116000.000,67053000.000,66899000.000
DeferredTaxLiabilitiesOther,,,,14216000.000,,,,8186000.000,,,,3901000.000,,,,6199000.000,,,,1161000.000,,
