,2011-04-02,2012-03-31,2013-03-30,2014-03-29,2015-03-28,2016-04-02,2017-04-01
AdditionsToNoncurrentAssets,,,276500000.000,,,,
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,40000000.000,41000000.000,34000000.000,8000000.000,10000000.000,-17300000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,87500000.000,93000000.000,81000000.000,97000000.000,63600000.000
AllocatedShareBasedCompensationExpense,,77900000.000,87500000.000,93000000.000,81000000.000,97000000.000,63600000.000
AmortizationOfDeferredHedgeGains,,,3000000.000,,,,
AmortizationOfIntangibleAssets,25400000.000,28900000.000,26800000.000,35000000.000,25000000.000,24000000.000,24100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,400000.000,500000.000,1200000.000,1900000.000,2600000.000,2200000.000
AssetImpairmentCharges,,,19000000.000,1000000.000,7000000.000,49000000.000,253800000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,16000000.000,0.000,0.000,
CapitalExpendituresIncurredButNotYetPaid,,45400000.000,52600000.000,45000000.000,62000000.000,65000000.000,45700000.000
CapitalLeaseObligationsIncurred,,,,,,49000000.000,10900000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-110100000.000,218600000.000,302100000.000,-177000000.000,-297000000.000,-44000000.000,212000000.000
CashFlowHedgeGainLossReclassifiedToEarningsNet,,,35700000.000,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,32000000.000,16000000.000,-5000000.000,46000000.000,-13000000.000,16000000.000
CommonStockDividendsPerShareDeclared,0.500,0.800,1.600,1.700,1.850,2.000,2.000
ComprehensiveIncomeNetOfTax,629400000.000,661800000.000,647000000.000,796000000.000,423000000.000,380000000.000,-116200000.000
ConversionOfStockSharesConverted1,,,950000.000,3000000.000,,,
CostOfGoodsSold,2342000000.000,2861400000.000,2789000000.000,3140000000.000,3242000000.000,3218000000.000,3001700000.000
CurrentFederalTaxExpenseBenefit,,203200000.000,188800000.000,211000000.000,161000000.000,88000000.000,-29100000.000
CurrentForeignTaxExpenseBenefit,,95100000.000,94400000.000,57000000.000,78000000.000,79000000.000,64700000.000
CurrentIncomeTaxExpenseBenefit,,349200000.000,324900000.000,319000000.000,274000000.000,164000000.000,33300000.000
CurrentStateAndLocalTaxExpenseBenefit,,50900000.000,41700000.000,51000000.000,35000000.000,-3000000.000,-2300000.000
DeferredFederalIncomeTaxExpenseBenefit,,3900000.000,9600000.000,-4000000.000,22000000.000,-5000000.000,-25100000.000
DeferredForeignIncomeTaxExpenseBenefit,,-17200000.000,100000.000,4000000.000,-14000000.000,-2000000.000,-10900000.000
DeferredIncomeTaxExpenseBenefit,47300000.000,-15100000.000,14400000.000,1000000.000,11000000.000,-8000000.000,-38900000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-1800000.000,4700000.000,1000000.000,3000000.000,-1000000.000,-2900000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,,10000000.000,11000000.000,11000000.000,10100000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,,,0.060,0.060,0.060,0.060
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,0.500,0.500,0.500,0.500
Depreciation,-168700000.000,196300000.000,205500000.000,223000000.000,269000000.000,286000000.000,283400000.000
DepreciationDepletionAndAmortization,194100000.000,225200000.000,232300000.000,258000000.000,294000000.000,310000000.000,307500000.000
