,2017-03-31
AccountsPayableCurrent,600000.000
AccruedLiabilitiesCurrent,1600000.000
Assets,28592000.000
AssetsCurrent,17039000.000
Cash,16755000.000
DeferredTaxLiabilitiesCurrent,11099000.000
DueFromAffiliateCurrent,284000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,91500000.000
EquityMethodInvestments,11553000.000
GeneralPartnersCapitalAccount,14648000.000
Liabilities,13944000.000
LiabilitiesAndStockholdersEquity,28592000.000
LiabilitiesCurrent,13299000.000
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent,645000.000
PartnersCapital,14648000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,14648000.000
