,2014-12-31,2015-12-31,2016-12-31
AdvertisingExpense,,,10000.000
AmortizationOfDebtDiscountPremium,,-118618.000,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeFairValue1,,,5000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,174230.000,
CostOfRevenue,,1170.000,
EarningsPerShareBasic,,-0.170,
EarningsPerShareDiluted,,-0.170,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.200,-0.014,-0.173
EffectiveIncomeTaxRateReconciliationDeductions,-0.177,-0.377,0.008
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.013,0.001,-0.263
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.050,0.050,0.088
GeneralAndAdministrativeExpense,,13293644.000,
GrossProfit,,20670.000,
IncomeLossFromSubsidiariesBeforeTax,,-13403980.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,184073.000,499909.000
IncomeTaxReconciliationDeductionsOther,,5051619.000,-25343.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,-4557353.000,-1084498.000
IncomeTaxReconciliationOtherAdjustments,,-8140.000,839208.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,-670199.000,-281970.000
IncreaseDecreaseInAccountsPayable,,74755.000,
IncreaseDecreaseInAccountsReceivable,,-4086.000,
IncreaseDecreaseInAccruedLiabilities,,2251.000,
IncreaseDecreaseInDeferredRevenue,,1617.000,
IncreaseDecreaseInInventories,,1170.000,
InterestExpense,,-131006.000,
NetCashProvidedByUsedInFinancingActivities,,549635.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,549635.000,
NetCashProvidedByUsedInOperatingActivities,,-375405.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-375405.000,
NetIncomeLoss,,-13403980.000,
OperatingExpenses,,13293644.000,
OperatingIncomeLoss,,-13272974.000,
OtherExpenses,,-131006.000,
ProceedsFromConvertibleDebt,,390150.000,
ProceedsFromIssuanceOfCommonStock,,99850.000,
ProceedsFromRelatedPartyDebt,,86435.000,
RepaymentsOfConvertibleDebt,,2000.000,
RepaymentsOfRelatedPartyDebt,,24800.000,
Revenues,,21840.000,
SalesRevenueNet,,21840.000,
StockIssuedDuringPeriodValueNewIssues,,99850.000,
ValuationAllowancesAndReservesPeriodIncreaseDecrease,128706.000,183507.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,77738500.000,
WeightedAverageNumberOfSharesOutstandingBasic,,77738500.000,
