,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-09-30,2016-12-31
AccountsPayableCurrent,,,,733.000,600.000,600.000,693.000,8553.000,1563.000,12476.000,14976.000,23335.000,15888.000,63871.000
AccountsReceivableNetCurrent,,,,,,,,,240.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-67985.000,-68735.000,-75385.000,-81846.000,-83996.000,-86146.000,-86839.000,-94699.000,-107469.000,-135886.000,-167173.000,-192896.000,-266590.000,-418308.000
AdditionalPaidInCapital,70227.000,70227.000,70227.000,70227.000,70227.000,70227.000,84428.000,84428.000,104388.000,107138.000,107138.000,107338.000,127298.000,204496.000
Assets,3960.000,3210.000,2360.000,,,,,20000.000,240.000,93.000,1400.000,6792.000,6881.000,2601.000
AssetsCurrent,3960.000,3210.000,2360.000,,,,,20000.000,240.000,93.000,1400.000,6792.000,6881.000,2601.000
CashAndCashEquivalentsAtCarryingValue,3960.000,3210.000,2360.000,,,,,20000.000,,93.000,,,89.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,17180000.000,17180000.000,17180000.000,17180000.000,17180000.000,17180000.000,17180000.000,17180000.000,17580000.000,17580000.000,17580000.000,17580000.000,17980000.000,18688974.000
CommonStockSharesOutstanding,17180000.000,17180000.000,17180000.000,17180000.000,17180000.000,17180000.000,17180000.000,17180000.000,17580000.000,17580000.000,17580000.000,17580000.000,17980000.000,18688974.000
CommonStockSharesSubscriptions,,,,,,,,20000.000,,,,,,
CommonStockValue,1718.000,1718.000,1718.000,1718.000,1718.000,1718.000,1718.000,1718.000,1758.000,1758.000,1758.000,1758.000,1760.000,1869.000
DerivativeInstrumentsAndHedgesLiabilities,,,,,,,,,,,13358.000,12336.000,94560.000,42770.000
DerivativeLiabilitiesCurrent,,,,,,,,,,,,,94560.000,
Liabilities,0.000,0.000,5800.000,9901.000,12051.000,14201.000,693.000,8553.000,1563.000,27083.000,59677.000,90592.000,144375.000,214544.000
LiabilitiesAndStockholdersEquity,3960.000,3210.000,2360.000,0.000,0.000,0.000,0.000,20000.000,240.000,93.000,1400.000,6792.000,6881.000,2601.000
LiabilitiesCurrent,,,5800.000,9901.000,12051.000,14201.000,693.000,8553.000,1563.000,27083.000,59677.000,90592.000,144375.000,214544.000
NotesPayableCurrent,,,,,,,,,,7700.000,11227.000,34906.000,33927.000,107637.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,5800.000,9168.000,11451.000,13601.000,,,,,,,,
OtherAssetsCurrent,,,,,,,,,,,1400.000,6792.000,6792.000,2601.000
OtherLiabilitiesCurrent,,,,,,,,,,6907.000,116.000,15.000,,266.000
OtherLongTermDebtCurrent,,,,,,,,,,,20000.000,20000.000,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,,,,20000000.000,20000000.000,20000000.000,20000000.000
SharesOutstanding,,,17180000.000,,,,17180000.000,,,,17580000.000,,,18688974.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3960.000,3210.000,-3440.000,-9901.000,-12051.000,-14201.000,-693.000,11447.000,-1323.000,-26990.000,-58277.000,-83800.000,-137532.000,-211943.000
