,2014-08-31,2014-11-30,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
CashAndCashEquivalentsPeriodIncreaseDecrease,,,0.000,,,,0.000,,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,0.000,,,,,,,,1150.000,
LegalFees,,22145.000,,,,,544.000,5706.000,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,3250.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,3250.000,,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,0.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,0.000,,,
NetCashProvidedByUsedInOperatingActivities,,,,,,,-3250.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,,-3250.000,,,
NetIncomeLoss,-2976.000,-22145.000,,,,,-544.000,-5706.000,-1150.000,-4500.000
OperatingExpenses,2976.000,22145.000,,,,,544.000,5706.000,1150.000,
OperatingIncomeLoss,-2976.000,-22145.000,,,,,-544.000,-5706.000,-1150.000,
OtherCostAndExpenseOperating,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
OtherNoncashIncomeExpense,,,,,,,-2706.000,,,
PaymentsToAcquireOtherProductiveAssets,,,0.000,,,,0.000,,,
ProceedsFromContributionsFromAffiliates,,,,,,,3250.000,,,
ProfitLoss,,,,,,,-544.000,,,
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
SellingGeneralAndAdministrativeExpense,2976.000,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,8110000.000,
WeightedAverageNumberOfSharesOutstandingBasic,,7539565.000,8110000.000,8110000.000,8110000.000,-16220000.000,8110000.000,8110000.000,,
