,2014-08-31,2014-11-30,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
CashAndCashEquivalentsPeriodIncreaseDecrease,-1907.000,,-22.000,,,,406107.000,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,,,,,,,
EarningsPerShareBasic,,,0.000,-0.000,-0.000,-0.010,-0.080,-0.200,-0.250
EarningsPerShareBasicAndDiluted,0.000,0.000,,,,,,,
GeneralAndAdministrativeExpense,,0.000,834.000,795.000,495.000,301.000,1838.000,630.000,730.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,-647560.000,-1604569.000,-2003180.000
IncreaseDecreaseInAccountsPayable,468.000,,750.000,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,4167.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-750.000,,,,,,,,
InterestExpense,,,,,,,4167.000,30417.000,39444.000
NetCashProvidedByUsedInFinancingActivities,4762.000,,25489.000,,,,1049500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4762.000,,25489.000,,,,1049500.000,,
NetCashProvidedByUsedInOperatingActivities,-6669.000,,-25511.000,,,,-643393.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6669.000,,-25511.000,,,,-643393.000,,
NetIncomeLoss,-6387.000,-23515.000,-26261.000,-33105.000,-9641.000,-8445.000,-647560.000,-1604569.000,-2003180.000
NonoperatingIncomeExpense,,,,,,,-4167.000,-30417.000,-39444.000
OperatingExpenses,6387.000,23515.000,26261.000,33105.000,9641.000,8445.000,643393.000,1574152.000,1963736.000
OperatingIncomeLoss,-6387.000,-23515.000,-26261.000,-33105.000,-9641.000,-8445.000,-643393.000,-1574152.000,-1963736.000
ProceedsFromContributionsFromAffiliates,0.000,,,,,,,,
ProceedsFromRelatedPartyDebt,,,25489.000,,,,1049500.000,,
ProceedsFromRepaymentsOfDebt,4762.000,,,,,,,,
ProfessionalFees,,,25427.000,32310.000,9146.000,8144.000,19850.000,31345.000,27200.000
ProfitLoss,-6387.000,,,,,,,,
RepaymentOfNotesReceivableFromRelatedParties,0.000,,,,,,,,
ResearchAndDevelopmentExpense,,,,,,,621705.000,1542177.000,1935806.000
Revenues,0.000,0.000,,,,,,,
SalesRevenueNet,0.000,0.000,,,,,,,
SellingGeneralAndAdministrativeExpense,6387.000,23515.000,,,,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,0.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,8130000.000,8130000.000,8130000.000,-16260000.000,8130000.000,8130000.000,8130000.000
