,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AmortizationOfAcquiredIntangibleAssets,,,,,,,,,33000.000,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,278000.000,,,,25000.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,20000.000,22000.000,21000.000,,22000.000,,
AmortizationOfIntangibleAssets,,,,,-125000.000,,,,,,20000.000,22000.000,21000.000,22000.000,22000.000,22000.000,22000.000
CashPeriodIncreaseDecrease,,,,,,,42762.000,,,,-55000.000,,,,124000.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,105.000,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,261481.000,,-20721.000,-173570.000,1533232.000,,,-1698000.000,-2759000.000,,-3609000.000,-1872000.000,-370000.000,-2822000.000,-1603000.000,-1716000.000,-789000.000
CostOfGoodsAndServicesSold,0.000,,,,,,,,,,,,,,,,
CostOfGoodsSold,,,,679.000,24975.000,,43975.000,912000.000,1074000.000,1044025.000,1038000.000,844000.000,1046000.000,2382000.000,398000.000,372000.000,420000.000
CostsAndExpenses,,14462.000,1900.000,161155.000,216267.000,1404402.000,2127045.000,1382000.000,1720000.000,4637955.000,1472000.000,1665000.000,1363000.000,863000.000,1330000.000,1324000.000,1465000.000
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,,,,25000.000,,,,,,,,,,
Depreciation,,,,,,,,,,,67000.000,,,,23000.000,,
DepreciationExpenseOnReclassifiedAssets,,,,,,,,72000.000,46000.000,,67000.000,,,,23000.000,,
EarningsPerShareBasic,,-0.000,,,,,,,-0.110,,-0.160,-0.080,-0.020,-0.120,-0.070,-0.060,-0.030
EarningsPerShareDiluted,,-0.000,,,,,,,-0.110,,-0.160,-0.080,-0.020,-0.120,-0.070,-0.060,-0.030
EffectOfExchangeRateOnCashAndCashEquivalents,,,-105.000,,,,,,,,-39000.000,,,,144000.000,,
ExtraordinaryItemsGross,,0.000,,,,,,,,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,0.850,,,,1.001,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,0.009,,,,0.016,,,,,,
FoodAndBeverageCostOfSales,,0.000,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,-1000.000,-83000.000,,-39000.000,63000.000,110000.000,67000.000,144000.000,-50000.000,-18000.000
GainLossOnSaleOfOtherAssets,,,,,,,,,2000.000,,,,,,,,
GainLossOnSalesOfLoansNet,,,,,,,2173549.000,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,,175000.000,,
