,2017-03-31
AccruedLiabilitiesCurrent,1787.000
AdditionalPaidInCapital,-209901.000
AssetsCurrent,7342.000
CashAndCashEquivalentsAtCarryingValue,7342.000
CommonStockParOrStatedValuePerShare,0.010
CommonStockSharesAuthorized,200000000.000
CommonStockSharesIssued,30000100.000
CommonStockSharesOutstanding,30000100.000
CommonStockValue,300001.000
ConvertibleNotesPayableCurrent,810704.000
DueToRelatedPartiesCurrent,639.000
LiabilitiesAndStockholdersEquity,7342.000
LiabilitiesCurrent,813130.000
PreferredStockParOrStatedValuePerShare,0.010
PreferredStockSharesAuthorized,1000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
RetainedEarningsAccumulatedDeficit,-895888.000
StockholdersEquity,-805788.000
