,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,120726000.000,199062000.000,205691000.000,225556000.000,239358000.000,209429000.000,215792000.000,298722000.000,266999000.000,294390000.000,265377000.000,281932000.000,164346000.000,181854000.000,241853000.000,165324000.000,198434000.000,205618000.000,197536000.000,470226000.000,561347000.000,575202000.000,610931000.000,505986000.000,556319000.000
AccountsPayableRelatedPartiesCurrent,250050000.000,272434000.000,308764000.000,229852000.000,284407000.000,255829000.000,264664000.000,281875000.000,309927000.000,321711000.000,336164000.000,355023000.000,379467000.000,318351000.000,303623000.000,251669000.000,270168000.000,241523000.000,247448000.000,,,,,,
AccountsReceivableNetCurrent,718979000.000,807080000.000,807451000.000,778443000.000,757565000.000,814686000.000,805061000.000,842905000.000,866676000.000,878579000.000,895944000.000,902416000.000,856426000.000,953671000.000,979657000.000,920103000.000,887670000.000,968472000.000,868136000.000,864028000.000,806091000.000,861176000.000,815873000.000,753129000.000,704246000.000
AccountsReceivableRelatedPartiesCurrent,21854000.000,23826000.000,17966000.000,16374000.000,19002000.000,16140000.000,16149000.000,26960000.000,9784000.000,23648000.000,32907000.000,55102000.000,83387000.000,19113000.000,48136000.000,31390000.000,40841000.000,50237000.000,37005000.000,,,,,,
AccruedLiabilitiesCurrent,,,,,,,1162901000.000,1096908000.000,1155324000.000,1186807000.000,1204038000.000,1242129000.000,1369847000.000,1495899000.000,1499216000.000,1376130000.000,1500079000.000,1515581000.000,1583988000.000,1532809000.000,1587399000.000,1550714000.000,1538976000.000,1542036000.000,1591562000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2725748000.000,2688213000.000,2809738000.000,2862626000.000,2919747000.000,2964479000.000,2999768000.000,3043609000.000,3099006000.000,3130717000.000,3183169000.000,3225575000.000,2656499000.000,2720775000.000,2754424000.000,2807985000.000,2854832000.000,2910542000.000,2947357000.000,3110449000.000,3148009000.000,3167339000.000,3146599000.000,3165263000.000,3773268000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,185000000.000,53000000.000,91000000.000,61000000.000,-11212000.000,61670000.000,206728000.000,206000000.000,214000000.000,209000000.000,178000000.000,184000000.000,190000000.000,167000000.000,175000000.000,79000000.000,82000000.000,72000000.000,62000000.000,20000000.000,2000000.000,1000000.000,1000000.000,5000000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,-7851000.000,-3861000.000,-5033000.000,-2296000.000,566000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,154861000.000,177888000.000,44875000.000,82043000.000,55430000.000,-19063000.000,57809000.000,188803000.000,203689000.000,214533000.000,205081000.000,173872000.000,184397000.000,190129000.000,166832000.000,174507000.000,79031000.000,82165000.000,72200000.000,61981000.000,19607000.000,2390000.000,657000.000,781000.000,4884000.000
AdditionalPaidInCapitalCommonStock,2190738000.000,2242714000.000,2252678000.000,2274005000.000,2303908000.000,2380686000.000,2400150000.000,2440626000.000,2463205000.000,2517367000.000,2569043000.000,2588224000.000,2554526000.000,2632864000.000,2627099000.000,2678791000.000,2700376000.000,2750060000.000,2751599000.000,2779978000.000,2807303000.000,2811959000.000,3277878000.000,3279646000.000,3236533000.000
AllowanceForDoubtfulAccountsReceivableCurrent,13418000.000,17334000.000,14661000.000,12350000.000,11679000.000,14633000.000,14959000.000,16945000.000,14226000.000,15987000.000,18725000.000,15981000.000,12025000.000,17258000.000,20178000.000,23603000.000,15895000.000,15833000.000,17583000.000,22167000.000,15608000.000,17422000.000,24526000.000,17955000.000,18773000.000
Assets,10280613000.000,12827702000.000,13035490000.000,11470231000.000,12409512000.000,14521163000.000,16514257000.000,17379608000.000,17654399000.000,20065801000.000,20345240000.000,20375628000.000,20550786000.000,20768696000.000,21123431000.000,22107462000.000,22925205000.000,22762688000.000,23102959000.000,22886710000.000,22009374000.000,24449795000.000,27576509000.000,28091847000.000,29448199000.000
AssetsCurrent,4996755000.000,6412775000.000,5423292000.000,3747823000.000,4349477000.000,6497028000.000,8335918000.000,9059153000.000,9336561000.000,12161891000.000,12338988000.000,12313446000.000,12588779000.000,11093667000.000,11413787000.000,12577734000.000,13413600000.000,13278283000.000,13625813000.000,3543243000.000,2557501000.000,4913071000.000,7900988000.000,8283054000.000,9596631000.000
AssetsNoncurrent,5283858000.000,6414927000.000,7612198000.000,7722408000.000,8060035000.000,8024135000.000,8178339000.000,8320455000.000,8317838000.000,7903910000.000,8006252000.000,8062182000.000,7962007000.000,9675029000.000,9709644000.000,9529728000.000,9511605000.000,9484405000.000,9477146000.000,19343467000.000,19451873000.000,19536724000.000,19675521000.000,19808793000.000,19851568000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,78204000.000,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,68239000.000,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,,,,9965000.000,,,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,444188000.000,,243941000.000,220028000.000,257180000.000,,93454000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,173351000.000,181189000.000,124639000.000,129802000.000,114011000.000,98196000.000,31802000.000,5722000.000,1083000.000,1404000.000,7590000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,,164147000.000,176679000.000,124613000.000,129709000.000,113802000.000,97523000.000,30232000.000,3775000.000,1044000.000,1261000.000,7421000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,9204000.000,4510000.000,26000.000,93000.000,209000.000,673000.000,1570000.000,1947000.000,39000.000,143000.000,169000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,9204000.000,4510000.000,26000.000,93000.000,209000.000,673000.000,1570000.000,1947000.000,39000.000,143000.000,169000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,691219000.000,987846000.000,1040122000.000,720569000.000,1193119000.000,721462000.000,988512000.000,1322557000.000,2955654000.000,1939071000.000,2293845000.000,1450836000.000,1905532000.000,2254424000.000,431929000.000,2847000.000,56371000.000,53167000.000,316839000.000,40381000.000,19313000.000,66780000.000,53548000.000,66339000.000
AvailableForSaleSecuritiesCurrent,2250215000.000,2737692000.000,2319146000.000,1431745000.000,1334546000.000,2243493000.000,3312437000.000,3631637000.000,4164228000.000,5433340000.000,5508737000.000,5039382000.000,4792792000.000,4775772000.000,4521549000.000,2131745000.000,349146000.000,401261000.000,368651000.000,557911000.000,161634000.000,137929000.000,176936000.000,35616000.000,20651000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,,,,,2000000.000,1000000.000,1000000.000,1000000.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,1386000000.000,1333000000.000,1734000000.000,1533000000.000,359000000.000,625000000.000,1007000000.000,1358000000.000,292000000.000,60000000.000,60000000.000,28000000.000,121000000.000,28000000.000,32000000.000,47000000.000,41000000.000,35000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,,177000000.000,179000000.000,176000000.000,180000000.000,218000000.000,220000000.000,221000000.000,211000000.000,204000000.000,100000000.000,101000000.000,94000000.000,93000000.000,91000000.000,15000000.000,,,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,2286000000.000,1917000000.000,1061000000.000,881000000.000,1197000000.000,1635000000.000,1961000000.000,2473000000.000,3291000000.000,3553000000.000,4340000000.000,3822000000.000,3341000000.000,2778000000.000,1319000000.000,62000000.000,134000000.000,144000000.000,266000000.000,102000000.000,162000000.000,199000000.000,76000000.000,58000000.000
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,,348000000.000,244000000.000,203000000.000,281000000.000,929000000.000,1541000000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,106039000.000,-26082000.000,12432000.000,61315000.000,-11212000.000,61670000.000,206728000.000,225873000.000,238452000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,16481000.000,106860000.000,82985000.000,63693000.000,103251000.000,20699000.000,20773000.000,17329000.000,11198000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,,,,63693000.000,103251000.000,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,,20699000.000,20773000.000,17329000.000,11198000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,122520000.000,80778000.000,95417000.000,125008000.000,92039000.000,82369000.000,227501000.000,243202000.000,249650000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,2859648000.000,2859648000.000,2859648000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,112804000.000,107061000.000,107061000.000,5230000.000,5230000.000,5230000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,,341069000.000,62692000.000,62692000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,31000000.000,24935000.000,24935000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsNotAmortizable,,,,,1949000000.000,1949000000.000,1949000000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilities,,,,,,270193000.000,270193000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,1207000000.000,1206663000.000,1206663000.000,,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,276374000.000,270610000.000,271908000.000,264154000.000,256472000.000,250308000.000,249145000.000,241187000.000,234212000.000,227555000.000,220115000.000,213940000.000,206527000.000,202357000.000,194914000.000,188329000.000,180911000.000,173989000.000,166492000.000,159976000.000,151891000.000,144546000.000,136146000.000,132191000.000
CapitalLeaseObligationsCurrent,,,,29202000.000,,,,-29515000.000,,,,-27042000.000,,,,-28378000.000,,,,-30849000.000,,,,,
CapitalLeaseObligationsNoncurrent,,,,242706000.000,,,,219630000.000,,,,193073000.000,,,,166536000.000,,,,135643000.000,,,,102734000.000,
CapitalLeasedAssetsGross,,,,500000000.000,,,,500000000.000,,,,500000000.000,,,,500000000.000,,,,500000000.000,,,,500000000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,705113000.000,,,,626952000.000,,,,544492000.000,,,,468218000.000,,,,390719000.000,,,,314552000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,84715000.000,,,,82968000.000,,,,78158000.000,,,,77089000.000,,,,76676000.000,,,,76297000.000,
