,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,57492000.000,53818000.000,90870000.000,83086000.000,84129000.000,83241000.000,73900000.000,76181000.000,88950000.000,94821000.000,80026000.000,98914000.000,77656000.000,76182000.000,66738000.000,72153000.000,64005000.000,67890000.000
AccountsPayableRelatedPartiesCurrent,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AccountsReceivableNetCurrent,121169000.000,121430000.000,160108000.000,152998000.000,174014000.000,172301000.000,160277000.000,148564000.000,160427000.000,159652000.000,141982000.000,143068000.000,126549000.000,131707000.000,134297000.000,124463000.000,122582000.000,128412000.000
AccountsReceivableRelatedPartiesCurrent,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,,,,,2406000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,94201000.000,98123000.000,108571000.000,119121000.000,130412000.000,137211000.000,148160000.000,163250000.000,168725000.000,178270000.000,180162000.000,181728000.000,175558000.000,187543000.000,192959000.000,196653000.000,204759000.000,192508000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-23087000.000,-33988000.000,-25652000.000,-24028000.000,-24545000.000,-24109000.000,-22349000.000,-18527000.000,-20723000.000,-21829000.000,-34789000.000,-48579000.000,-63162000.000,-67028000.000,-78571000.000,-80694000.000,-77890000.000,-80584000.000
AdditionalPaidInCapitalCommonStock,217193000.000,217462000.000,218163000.000,219137000.000,219771000.000,220863000.000,222856000.000,225106000.000,227097000.000,228637000.000,230606000.000,232883000.000,234809000.000,236735000.000,238662000.000,240379000.000,242115000.000,243689000.000
AllowanceForDoubtfulAccountsReceivable,,,,3416000.000,3341000.000,3330000.000,3419000.000,3458000.000,3207000.000,2414000.000,2106000.000,2223000.000,1774000.000,2114000.000,2103000.000,2180000.000,2261000.000,2259000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2336000.000,2822000.000,2928000.000,,,,,,,,,,,,,,,
Assets,922940000.000,897224000.000,1268650000.000,1250260000.000,1241781000.000,1227686000.000,1210883000.000,1199215000.000,1203885000.000,1203982000.000,1146176000.000,1124851000.000,1073931000.000,1055614000.000,1028714000.000,980447000.000,979680000.000,937630000.000
AssetsCurrent,359779000.000,344155000.000,493490000.000,473690000.000,479663000.000,472913000.000,455128000.000,432808000.000,463028000.000,470950000.000,442606000.000,447051000.000,402570000.000,392307000.000,379557000.000,344921000.000,393989000.000,372881000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,6045000.000,,,,3922000.000,,,,2611000.000,,,,2149000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,2351000.000,,,,1146000.000,,,,1728000.000,,,,749000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,141000.000,,,,133000.000,,,,299000.000,,,,179000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,256000.000,,,,148000.000,,,,122000.000,,,,474000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,1837000.000,,,,278000.000,,,,138000.000,,,,366000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,1068000.000,,,,1945000.000,,,,323000.000,,,,381000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,392000.000,,,,272000.000,,,,1000.000,,,,0.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,498000.000,,,,589000.000,,,,283000.000,,,,530000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,5547000.000,,,,3333000.000,,,,2328000.000,,,,1619000.000,,
CashAndCashEquivalentsAtCarryingValue,29278000.000,14845000.000,44328000.000,49244000.000,36303000.000,33717000.000,38566000.000,34987000.000,33373000.000,37003000.000,41718000.000,58195000.000,45193000.000,38044000.000,34607000.000,21060000.000,28941000.000,43124000.000
