,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-09-30,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,1500.000,1500.000,6500.000,1815.000,,0.000,4200.000,0.000,0.000,1000000.000,11513.000,36472.000
AdditionalPaidInCapital,,17333.000,20000.000,20000.000,,,-35000.000,-35000.000,-35000.000,-25336.000,-26841.000,-26841.000
Assets,12993.000,34994.000,18705.000,6472.000,,0.000,0.000,0.000,0.000,0.000,165940.000,728.000
AssetsCurrent,12993.000,34994.000,18705.000,6472.000,,0.000,0.000,0.000,,,,
Cash,,,,,,,0.000,0.000,,,144734.000,728.000
CashAndCashEquivalentsAtCarryingValue,12993.000,34994.000,18705.000,6472.000,,0.000,0.000,0.000,0.000,0.000,144734.000,728.000
CommonStockDiscountOnShares,,,,,35000.000,-35000.000,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,25000000.000,33666684.000,35000020.000,35000020.000,35000020.000,35000020.000,35000020.000,35000020.000,35000020.000,25336234.000,25336234.000,25503453.000
CommonStockSharesOutstanding,25000000.000,33666684.000,35000020.000,35000020.000,35000020.000,35000020.000,35000020.000,35000020.000,35000020.000,25336234.000,25336234.000,25503453.000
CommonStockValue,25000.000,33667.000,35000.000,35000.000,35000.000,35000.000,35000.000,35000.000,35000.000,25336.000,25336.000,25503.000
DeferredRevenueCurrent,,,,,,,,,,,,399966.000
DeferredRevenueNoncurrent,,,,,,,,,,,,1465084.000
DeferredTaxAssetsLiabilitiesNet,,,,,,0.000,,,,,,0.000
DeferredTaxAssetsNet,,,,,,,,,,,11192.000,
DeferredTaxAssetsOperatingLossCarryforwards,5039.000,6398.000,14997.000,17563.000,17563.000,41056.000,,,,,,645815.000
DeferredTaxAssetsValuationAllowance,5039.000,6398.000,14997.000,17563.000,17563.000,-41056.000,,,,,,-645815.000
DerivativeLiabilities,,,,,,,,,,,1505.000,
DerivativeLiabilitiesCurrent,,,,,,,,,,,,0.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,14820.000,18819.000,44108.000,51656.000,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,74482.000,102757.000,169653.000,,
DueToOfficersOrStockholdersCurrent,1313.000,1313.000,1313.000,1313.000,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,23493.000,,,,,,
EarnestMoneyDeposits,,,,,,,,,,,2000000.000,0.000
Liabilities,2813.000,2813.000,7813.000,3128.000,,0.000,68205.000,74482.000,102757.000,1169653.000,2013018.000,1901522.000
LiabilitiesAndStockholdersEquity,12993.000,34994.000,18705.000,6472.000,,0.000,0.000,0.000,0.000,0.000,165940.000,728.000
LiabilitiesCurrent,2813.000,2813.000,7813.000,3128.000,,23493.000,68205.000,74482.000,102757.000,1169653.000,2013018.000,436438.000
LiabilitiesNoncurrent,,,,,,,,,,,,1465084.000
OperatingLossCarryforwards,9374.000,13373.000,38662.000,7548.000,2566.000,,,,,,627495.000,
PrepaidExpenseCurrent,,,,,,,,,,,,0.000
PrepaidExpenseCurrentAndNoncurrent,,,,,,,,,,,21206.000,
RetainedEarningsAccumulatedDeficit,,,,,,-23493.000,-68205.000,-74482.000,-102757.000,-1169653.000,-1845573.000,-1899456.000
StockholdersEquity,10180.000,32181.000,10892.000,3344.000,,-23493.000,,-74482.000,-102757.000,-1169653.000,-1847078.000,-1900794.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,10180.000,32181.000,10892.000,3344.000,,0.000,-68205.000,-74482.000,-102757.000,-1169653.000,-1847078.000,-1900794.000
