,2013-06-30,2014-06-30,2015-06-30
DebtConversionConvertedInstrumentAmount1,,101443.000,
Depreciation,,33521.000,
DepreciationAndAmortization,,33521.000,
Dividends,,-6907.000,
DividendsPreferredStock,,6907.000,
EarningsPerShareBasicAndDiluted,,-0.010,
EffectiveIncomeTaxRateContinuingOperations,,,0.250
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,-106474.000,
EmbeddedDerivativeGainOnEmbeddedDerivative,,365217.000,
EquipmentExpense,,-110000.000,
FairValueAssumptionsExpectedVolatilityRate,,,5.190
FairValueAssumptionsRiskFreeInterestRate,,,0.005
GeneralAndAdministrativeExpense,,130734.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,16696.000,
IncreaseDecreaseInIncomeTaxesReceivable,,-2768.000,
IncreaseDecreaseInOtherAccountsPayable,,36224.000,
InterestIncomeExpenseNet,,87.000,
NetCashProvidedByUsedInFinancingActivities,,293601.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,293601.000,
NetCashProvidedByUsedInInvestingActivities,,-110000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-110000.000,
NetCashProvidedByUsedInOperatingActivities,,-147377.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-147377.000,
NetIncomeLoss,,-595074.000,
NetIncomeLossAvailableToCommonStockholdersBasic,,-601981.000,
OperatingCostsAndExpenses,,-428688.000,
OtherGeneralAndAdministrativeExpense,,4682.000,
PaidInKindInterest,,3750.000,
PaymentsOfFinancingCosts,,-8224.000,
ProceedsFromConvertibleDebt,,143601.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,,150000.000,
ProfessionalAndContractServicesExpense,,192448.000,
ProfessionalFees,,57377.000,
ProfitLoss,,-595074.000,
ShareBasedCompensation,,31281.000,
StockIssuedDuringPeriodSharesNewIssues,,,1686364.000
StockIssuedDuringPeriodSharesShareBasedCompensation,0.000,,
StockIssuedDuringPeriodValueShareBasedCompensation,,31281.000,
TravelAndEntertainmentExpense,,9926.000,
UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,,-51775.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,71815641.000,13807514.000
