,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,13661000.000,11908000.000,6124000.000,3361000.000,4995000.000,17144000.000,6697000.000,4257000.000,4157000.000
AccountsReceivableGrossCurrent,,,,30740000.000,,,,32258000.000,
AccountsReceivableNetCurrent,31267000.000,35198000.000,33568000.000,29789000.000,32270000.000,35494000.000,39939000.000,40527000.000,41868000.000
AccruedIncomeTaxesCurrent,0.000,0.000,0.000,0.000,,,,0.000,0.000
AccruedLiabilitiesCurrent,52468000.000,60134000.000,67449000.000,43047000.000,46434000.000,48475000.000,34745000.000,38427000.000,43742000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,61754000.000,69383000.000,66290000.000,75080000.000,80738000.000,90378000.000,97738000.000,108664000.000,117908000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,138000.000,117000.000,270000.000,-471000.000,169000.000,377000.000,198000.000,-242000.000,-267000.000
AdditionalPaidInCapitalCommonStock,2853941000.000,2895155000.000,2924038000.000,2956111000.000,2985478000.000,3022736000.000,3065042000.000,3030854000.000,3071664000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2988000.000,3137000.000,3430000.000,3378000.000,3119000.000,993000.000,1318000.000,1337000.000,1079000.000
Assets,3168194000.000,3169862000.000,3162449000.000,3135700000.000,3135253000.000,3037101000.000,3064504000.000,3149677000.000,3197094000.000
AssetsCurrent,684735000.000,682053000.000,595532000.000,574094000.000,566937000.000,471365000.000,501782000.000,581806000.000,630471000.000
AssetsFairValueDisclosure,439388000.000,408111000.000,505331000.000,491658000.000,491462000.000,349596000.000,376483000.000,430910000.000,486290000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,320536000.000,322671000.000,303043000.000,291715000.000,281142000.000,264648000.000,253740000.000,263066000.000,297743000.000
AvailableForSaleSecurities,635233000.000,631602000.000,543498000.000,523304000.000,514714000.000,421196000.000,445658000.000,507515000.000,560097000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,122000.000,106000.000,212000.000,14000.000,160000.000,306000.000,155000.000,34000.000,16000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,77000.000,82000.000,35000.000,578000.000,84000.000,21000.000,50000.000,230000.000,239000.000
AvailableForSaleSecuritiesAmortizedCost,635188000.000,631578000.000,543321000.000,523868000.000,514638000.000,420911000.000,445553000.000,507711000.000,560320000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,248719000.000,231414000.000,209463000.000,140656000.000,175501000.000,202022000.000,199026000.000,206815000.000,196481000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,248752000.000,231442000.000,209561000.000,140551000.000,175512000.000,202154000.000,199100000.000,206763000.000,196376000.000
AvailableForSaleSecuritiesDebtSecurities,320581000.000,322695000.000,303220000.000,291151000.000,281218000.000,264933000.000,253845000.000,262870000.000,297520000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,,,281218000.000,264933000.000,253845000.000,262870000.000,297520000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,12500000.000,14200000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,307852000.000,302272000.000,233539000.000,229138000.000,232443000.000,155210000.000,190760000.000,243592000.000,261524000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,36637349.000,,,,42513729.000,
DebtInstrumentFaceAmount,230000000.000,230000000.000,,,,,,,
DebtInstrumentUnamortizedPremium,126400000.000,126400000.000,,,,,,,
DeferredRentCreditCurrent,968000.000,1148000.000,1160000.000,1172000.000,1203000.000,1215000.000,1236000.000,1347000.000,1451000.000
DeferredRentCreditNoncurrent,11774000.000,13524000.000,13836000.000,13743000.000,13704000.000,15020000.000,13991000.000,15298000.000,15384000.000
DeferredRevenueCurrent,23768000.000,23199000.000,19820000.000,21450000.000,24749000.000,25651000.000,27005000.000,29154000.000,30875000.000
DeferredTaxAndOtherLiabilitiesNoncurrent,143430000.000,143521000.000,138189000.000,132482000.000,132528000.000,132521000.000,134513000.000,136146000.000,134146000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,825000.000,,,,,
DeferredTaxAssetsGross,,,,244405000.000,,,,326827000.000,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,21157000.000,,,,24295000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,162521000.000,,,,208029000.000,
DeferredTaxAssetsOther,,,,550000.000,,,,14544000.000,
DeferredTaxAssetsTaxCreditCarryforwardsOther,,,,1358000.000,,,,1358000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,45969000.000,,,,67482000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,5228000.000,,,,5882000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,3338000.000,,,,1814000.000,
DeferredTaxAssetsValuationAllowance,,,,162715000.000,,,,217351000.000,
DeferredTaxLiabilities,,,,132295000.000,,,,133952000.000,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,,,,13851000.000,,,,15851000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,200082000.000,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,,363000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,192830000.000,
DeferredTaxLiabilitiesOther,,,,52000.000,,,,,
EmployeeRelatedLiabilitiesCurrent,16786000.000,11800000.000,12430000.000,11392000.000,20185000.000,24303000.000,24611000.000,24057000.000,26596000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,30855000.000,41983000.000,49708000.000,60496000.000,71410000.000,80518000.000,92678000.000,96733000.000,104918000.000
FiniteLivedIntangibleAssetsGross,248980000.000,256328000.000,262248000.000,264261000.000,269677000.000,269483000.000,278855000.000,273197000.000,279689000.000
FiniteLivedIntangibleAssetsNet,218125000.000,214345000.000,212540000.000,203765000.000,198267000.000,188965000.000,186177000.000,176464000.000,174771000.000
Goodwill,1833427000.000,1832961000.000,1909820000.000,1909167000.000,1919777000.000,1919777000.000,1923480000.000,1923480000.000,1927450000.000
HeldToMaturitySecuritiesCurrent,320581000.000,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,569125000.000,565345000.000,563540000.000,554765000.000,549267000.000,539965000.000,537177000.000,527464000.000,525771000.000
InterestPayableCurrent,,,,,1800000.000,,,,
Liabilities,,499420000.000,489008000.000,456647000.000,473798000.000,494329000.000,472798000.000,616090000.000,628108000.000
LiabilitiesAndStockholdersEquity,3168194000.000,3169862000.000,3162449000.000,3135700000.000,3135253000.000,3037101000.000,3064504000.000,3149677000.000,3197094000.000
