,2011-12-31,2014-03-27,2015-03-30,2016-03-23
CashAndCashEquivalentsPeriodIncreaseDecrease,-344000.000,,,
ForeclosedRealEstateExpense,43000.000,,,
GainsLossesOnSalesOfInvestmentRealEstate,26000.000,,,
ImpairmentOfInvestments,35000.000,,,
ImpairmentOfRealEstate,219000.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-49000.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,236000.000,,,
IncreaseDecreaseInDueFromRelatedParties,21000.000,,,
IncreaseDecreaseInOtherOperatingAssets,2000.000,,,
InterestExpense,4000.000,,,
InterestIncomeOperating,23000.000,,,
InterestPaid,4000.000,,,
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,-298000.000,,,
NetCashProvidedByUsedInFinancingActivities,-346000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-346000.000,,,
NetCashProvidedByUsedInInvestingActivities,-6000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6000.000,,,
NetCashProvidedByUsedInOperatingActivities,8000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,8000.000,,,
NetIncomeLoss,-675000.000,,,
NonoperatingIncomeExpense,-35000.000,,,
OperatingExpenses,429000.000,,,
OperatingIncomeLoss,-404000.000,,,
OtherAssetImpairmentCharges,35000.000,,,
OtherGeneralExpense,35000.000,,,
OtherIncome,2000.000,,,
PaymentsToAcquireMarketableSecurities,11000.000,,,
ProfessionalFees,171000.000,,,
ProfitLossFromRealEstateOperations,-236000.000,,,
ProvisionForLoanAndLeaseLosses,219000.000,,,
RepaymentsOfNotesPayable,48000.000,,,
Revenues,25000.000,,,
SalesRevenueNet,23000.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,2024424.000,,,
