,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,15497000.000,,,,17801000.000,,,,19776000.000,,,,22767000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,6842000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3757000.000,5040000.000,6761000.000,7871000.000,7439000.000,8513000.000,6811000.000,6393000.000,2579000.000,1915000.000,-23000.000,1790000.000,3845000.000,3223000.000,4453000.000,5712000.000,4187000.000,5922000.000,3286000.000,7099000.000
AffordableHousingProgramObligation,,,,,,,,9484000.000,15614000.000,12423000.000,10237000.000,9490000.000,7963000.000,11307000.000,9430000.000,8844000.000,7429000.000,11586000.000,15730000.000,15189000.000
Assets,2681252000.000,2680718000.000,2696854000.000,2662502000.000,2591399000.000,2615889000.000,2750863000.000,2756420000.000,2787401000.000,2832515000.000,3617735000.000,3634466000.000,3681261000.000,3935798000.000,4155469000.000,4413278000.000,4591097000.000,4740401000.000,4713468000.000,4720401000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,289711000.000,282544000.000,324143000.000,328721000.000,302590000.000,325642000.000,355541000.000,342420000.000,323790000.000,363486000.000,383790000.000,322618000.000,354242000.000,379601000.000,532991000.000,503147000.000
AvailableForSaleSecurities,307309000.000,356148000.000,320064000.000,292305000.000,298364000.000,292254000.000,332504000.000,336569000.000,303836000.000,325724000.000,352437000.000,342438000.000,327239000.000,365866000.000,388367000.000,329343000.000,358331000.000,386679000.000,535524000.000,512257000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,5506000.000,7245000.000,4416000.000,9189000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,,,,4089000.000,7078000.000,,9110000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,1417000.000,167000.000,1883000.000,79000.000
AvailableForSaleSecuritiesAmortizedCost,301000000.000,348000000.000,312000000.000,283000000.000,290000000.000,283000000.000,324000000.000,329000000.000,303000000.000,326000000.000,356000000.000,342000000.000,324000000.000,363000000.000,384000000.000,323000000.000,354000000.000,380000000.000,533000000.000,503000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,638000.000,167000.000,345000.000,79000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,1417000.000,167000.000,1883000.000,79000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,10328000.000,10201000.000,89292000.000,84948000.000,128368000.000,134529000.000,193766000.000,169993000.000,126324000.000,201480000.000,130190000.000,48752000.000,135508000.000,13256000.000,295233000.000,12069000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,,,779000.000,,1538000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,10328000.000,10201000.000,89292000.000,84948000.000,128368000.000,134529000.000,180331000.000,157049000.000,10740000.000,88353000.000,95247000.000,16913000.000,105128000.000,,282862000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,13435000.000,12944000.000,115584000.000,113127000.000,34943000.000,31839000.000,30380000.000,13256000.000,12371000.000,12069000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,30108000.000,,,,43375000.000,,,,86874000.000,,,,76065000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,30258000.000,,,,40680000.000,,,,87008000.000,,,,77200000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,43752000.000,,,,43486000.000,,,,38241000.000,,,,23007000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,45253000.000,,,,44153000.000,,,,38799000.000,,,,23238000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,250278000.000,,,,245049000.000,,,,256760000.000,,,,426021000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,,256988000.000,,,,243669000.000,,,,260643000.000,,,,427100000.000,
