,2011-03-31,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,6930.000,,20.000,1019.000,2621.000,496644.000,245452.000,419000.000,601000.000,414000.000,800000.000,612000.000,1092000.000,890000.000,864000.000,1631000.000,2507000.000,2155000.000,2147000.000,1665000.000,1628000.000
AccountsPayableRelatedPartiesCurrent,,7797.000,,25658.000,27458.000,28208.000,2750.000,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,16000.000,1000.000,157000.000,113000.000,107000.000,99000.000,99000.000,305000.000,,1000.000,81000.000,57000.000,87000.000,161000.000
AccruedBonusesCurrent,,,,,,,,,,,,,,,,150000.000,,,,,,
AccruedIncomeTaxes,,,,,,,,,7000.000,,,,,3000.000,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,885559.000,265603.000,266000.000,267000.000,391000.000,418000.000,456000.000,452000.000,465000.000,751000.000,657000.000,532000.000,757000.000,710000.000,697000.000,1036000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,452000.000,465000.000,,,,,,,
AccruedPayrollTaxesCurrent,,,,,,,193117.000,130231.000,26000.000,26000.000,26000.000,26000.000,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,175598.000,59470.000,81000.000,72000.000,213000.000,212000.000,267000.000,267000.000,318000.000,348000.000,205000.000,100000.000,256000.000,156000.000,138000.000,100000.000
AccruedVacationCurrent,,,,,,,,,,,,,,,,139000.000,333000.000,334000.000,345000.000,353000.000,346000.000,353000.000
AccruedVacationCurrentAndNoncurrent,,,,,,,,,76000.000,88000.000,87000.000,74000.000,92000.000,99000.000,116000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,275518.000,327039.000,380000.000,-438000.000,-496000.000,-552000.000,-605000.000,-665000.000,-758000.000,-877000.000,1002000.000,1131000.000,1263000.000,1394000.000,1523000.000,1650000.000
AdditionalPaidInCapital,,42415.000,,42415.000,42415.000,28350.000,,,,,,,,,24054000.000,24425000.000,26302000.000,26677000.000,29995000.000,32408000.000,40944000.000,41347000.000
AdditionalPaidInCapitalCommonStock,,,,,,,2422731.000,6529004.000,8945000.000,9736000.000,11468000.000,18586000.000,19537000.000,19914000.000,,,,,,,,
Assets,,668.000,,972.000,953.000,935.000,1116270.000,2032840.000,2976000.000,1983000.000,3825000.000,4994000.000,3293000.000,2312000.000,5648000.000,4814000.000,7557000.000,6409000.000,7461000.000,7171000.000,7808000.000,6576000.000
AssetsCurrent,,668.000,,972.000,953.000,935.000,292770.000,1180223.000,2143000.000,1168000.000,3070000.000,4281000.000,2477000.000,778000.000,3634000.000,2434000.000,3960000.000,2545000.000,3437000.000,3749000.000,4513000.000,3412000.000
CapitalLeaseObligations,,,,,,,,,,,,57000.000,49000.000,57000.000,52000.000,46000.000,40000.000,34000.000,27000.000,21000.000,14000.000,11000.000
CapitalLeaseObligationsCurrent,,,,,,,,,8000.000,17000.000,18000.000,18000.000,19000.000,25000.000,25000.000,26000.000,26000.000,23000.000,20000.000,20000.000,10000.000,8000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,29000.000,47000.000,42000.000,39000.000,30000.000,32000.000,27000.000,20000.000,14000.000,11000.000,7000.000,,4000.000,3000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,47000.000,80000.000,74000.000,70000.000,59000.000,65000.000,58000.000,51000.000,45000.000,38000.000,29000.000,23000.000,15000.000,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearFive,,,,,,,,,4000.000,5000.000,5000.000,5000.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearFour,,,,,,,,,5000.000,6000.000,6000.000,6000.000,5000.000,5000.000,5000.000,5000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,,,,,12000.000,24000.000,24000.000,24000.000,24000.000,28000.000,28000.000,29000.000,5000.000,5000.000,5000.000,6000.000,,
CapitalLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,,,,13000.000,25000.000,25000.000,25000.000,6000.000,10000.000,10000.000,10000.000,12000.000,12000.000,10000.000,10000.000,5000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,10000.000,15000.000,13000.000,12000.000,9000.000,7000.000,5000.000,4000.000,3000.000,3000.000,1000.000,1000.000,1000.000,
CapitalLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,,,,,13000.000,20000.000,14000.000,10000.000,24000.000,22000.000,15000.000,7000.000,28000.000,21000.000,14000.000,7000.000,10000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,37000.000,64000.000,60000.000,57000.000,49000.000,57000.000,52000.000,46000.000,40000.000,34000.000,27000.000,21000.000,14000.000,
Cash,,,,,,,,,,,,,,400000.000,3200000.000,1200000.000,2800000.000,200000.000,600000.000,600000.000,1300000.000,100000.000
