,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,262947.000,378494.000,498846.000,467710.000,360630.000,413799.000,403721.000,447982.000,682692.000,689472.000,825113.000,897014.000,1159133.000,1253933.000,1337627.000,1264939.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,137500.000,206250.000,275000.000,343750.000
AccountsPayableOtherCurrent,43169.000,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,1305772.000,1402430.000,1428840.000,1497590.000,1694050.000,1739008.000,1815457.000,1900186.000,1965596.000,443196.000,539754.000,524061.000,210225.000,293975.000,377725.000,461475.000
AccountsReceivableNetCurrent,,,31146.000,,,,,,,,,150000.000,,,,
AccruedRentCurrent,,,,,,,,,,,,,60000.000,60000.000,60000.000,63600.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,76541.000,81889.000,87068.000,92719.000,99492.000,106265.000,112657.000,119178.000,125799.000,133621.000,141444.000,151278.000,178049.000,184981.000,193577.000,202153.000
AdditionalPaidInCapital,43001171.000,44247726.000,45252282.000,45852183.000,46020972.000,46511298.000,46973154.000,47754178.000,,51103199.000,52041414.000,52421213.000,56621826.000,56622211.000,56706255.000,56914961.000
Assets,1097598.000,1587465.000,1680106.000,1622543.000,1500207.000,1382358.000,1367835.000,1398859.000,1316096.000,1375914.000,1311150.000,2414648.000,742045.000,738844.000,747703.000,776013.000
AssetsCurrent,546932.000,1047516.000,1099094.000,1021971.000,715984.000,610253.000,602061.000,647148.000,561803.000,638905.000,580816.000,1110512.000,324095.000,338546.000,364624.000,410302.000
AssetsNoncurrent,442423.000,437054.000,427014.000,417932.000,408046.000,398076.000,392059.000,382628.000,377530.000,368068.000,369216.000,924366.000,291430.000,282509.000,273886.000,265094.000
BankOverdrafts,,,,,,,,,,,,,3221.000,3068.000,,
BilledContractReceivables,,,502045.000,502045.000,,,,,,,,,,,,
CapitalLeaseObligations,,,2630.000,23709.000,22936.000,21861.000,20683.000,19469.000,26711.000,25142.000,23229.000,21932.000,49889.000,45767.000,42135.000,40961.000
CapitalLeaseObligationsCurrent,898.000,645.000,645.000,772.000,4541.000,3466.000,4896.000,5192.000,6161.000,5920.000,4947.000,5612.000,12950.000,13426.000,13916.000,14052.000
CapitalLeaseObligationsNoncurrent,2155.000,2155.000,1985.000,22937.000,18395.000,18395.000,15787.000,14277.000,20550.000,19222.000,18282.000,16320.000,36939.000,32341.000,28219.000,26909.000
CapitalLeasesFutureMinimumPaymentsDue,,,2630.000,23709.000,22936.000,21861.000,20683.000,19469.000,26711.000,25142.000,23229.000,21932.000,49889.000,45767.000,42135.000,40961.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,645.000,772.000,4541.000,3466.000,2288.000,1072.000,6161.000,4592.000,2679.000,,12950.000,8828.000,5196.000,4022.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,4148.000,4148.000,4148.000,4150.000,2050.000,2050.000,2050.000,2097.000,2022.000,1975.000,2022.000,2022.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,4383.000,4383.000,4966.000,4966.000,4966.000,6079.000,6079.000,6079.000,6079.000,8551.000,8551.000,8551.000,8551.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,858.000,4898.000,4898.000,4383.000,4383.000,4383.000,6620.000,6620.000,6620.000,6620.000,11984.000,12031.000,11984.000,11984.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,1127.000,4541.000,4966.000,4898.000,4898.000,4898.000,5801.000,5801.000,5801.000,5801.000,14382.000,14382.000,14382.000,14382.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,1335.000,,,,
CashAndCashEquivalentsAtCarryingValue,66486.000,19319.000,12715.000,98408.000,14888.000,42519.000,67677.000,151055.000,17363.000,7059.000,42937.000,306320.000,,,14861.000,1387.000
CashEquivalentsAtCarryingValue,66486.000,,,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,0.080,0.148,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,1986222.000,,,,,,,,2508692.000,,,
ClassOfWarrantOrRightOutstanding,,,,,,,9514902.000,9514902.000,16097798.000,9898616.000,9006115.000,4233692.000,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,900000000.000,900000000.000,900000000.000,2000000000.000,4000000000.000,4000000000.000,4000000000.000,4000000000.000
CommonStockSharesIssued,223635129.000,229044677.000,234451771.000,237559317.000,238889929.000,243978002.000,247383973.000,256132329.000,,332043678.000,434907974.000,735320540.000,1388669532.000,1388669532.000,1437400273.000,1517400273.000
CommonStockSharesOutstanding,223635129.000,229044677.000,234451771.000,237559317.000,238889929.000,243978002.000,247383973.000,256132329.000,,332043678.000,434907974.000,735320540.000,1388669532.000,1388669532.000,1437400273.000,1517400273.000
CommonStockValue,22361.000,22904.000,23445.000,23755.000,23889.000,24398.000,24738.000,25613.000,,33204.000,43490.000,73532.000,138864.000,138864.000,143738.000,151738.000
ConvertibleDebt,,,,,,,,,,460800.000,783052.000,942052.000,0.000,,,
CustomerAdvancesAndDeposits,,,,,,,,,,,,,25000.000,25000.000,25000.000,25000.000
DebtInstrumentAnnualPrincipalPayment,,,,,,,,,,,,,66500.000,,,
DebtInstrumentFaceAmount,,,,40000.000,,,200000.000,200000.000,200000.000,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,0.060,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,10921.000,,,,,,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,26250.000,,,,,,,,,
DeferredRevenueCurrent,860811.000,923429.000,614564.000,619786.000,626586.000,626586.000,626586.000,416186.000,416186.000,416441.000,416441.000,122627.000,148031.000,153731.000,188826.000,263826.000
DeferredTaxAssetsLiabilitiesNet,,,5811564.000,6066996.000,6268801.000,6452290.000,6646643.000,6933932.000,7506824.000,7995245.000,8258330.000,7651802.000,9128687.000,9200244.000,9277429.000,9389182.000
DeferredTaxAssetsNet,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,6094949.000,6376506.000,6604436.000,6814050.000,7034528.000,7347942.000,7946959.000,8229658.000,8518868.000,7938465.000,9924492.000,10022175.000,10125485.000,10263363.000
DeferredTaxAssetsValuationAllowance,,,5811564.000,6066996.000,6268801.000,6452290.000,6646643.000,6933932.000,7506824.000,7995245.000,8258330.000,7651802.000,-9128687.000,9200244.000,-9277429.000,9389182.000
DeferredTaxLiabilitiesOther,,,283385.000,309510.000,335635.000,361760.000,387885.000,414010.000,440135.000,234413.000,260538.000,286663.000,795805.000,821931.000,848056.000,874181.000
DerivativeLiabilities,,,,,,,,,,371025.000,656574.000,800225.000,0.000,,,
