,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,3000.000,,,,6000.000,,,,9000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,1704000.000,,,,59000.000,,,,
AffiliateCosts,,,,15000.000,,40000.000,39000.000,41000.000,-89000.000,13000.000
AmortizationOfDebtDiscountPremium,,,,,,-10000.000,,,,-11000.000
AmortizationOfFinancingCosts,,,,,,8000.000,,,,7000.000
AmortizationOfIntangibleAssets,,,,,,51000.000,,,,51000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2756.000,,,,22478.000,,,,49005.000
BusinessAcquisitionsProFormaNetIncomeLoss,,-258000.000,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,40000.000,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,48000.000,425000.000,1415000.000,2859000.000,30000.000,103000.000,104000.000,113000.000,46000.000
CashPeriodIncreaseDecrease,1000.000,10073000.000,,,,-127000.000,,,,-1502000.000
CommonStockDividendsPerShareDeclared,,,0.390,0.390,,0.390,0.390,0.390,0.390,0.390
ComprehensiveIncomeNetOfTax,-28000.000,-319000.000,-601000.000,-1561000.000,-2737000.000,-85000.000,-20000.000,232000.000,618000.000,162000.000
DepreciationAmortizationAndAccretionNet,,4000.000,,,,1577000.000,,,,1316000.000
DepreciationAndAmortization,,4000.000,75000.000,464000.000,1194000.000,1577000.000,1581000.000,1502000.000,1316000.000,1316000.000
DilutiveSecurities,,,,,,,,-114000.000,,-96000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,,2000.000,34000.000,382000.000,952000.000,1257000.000,1284000.000,1306000.000,1422000.000,1563000.000
Dividends,,36000.000,,,,2646000.000,,,,2668000.000
EarningsPerShareBasic,,,,,,,,0.030,,0.020
EarningsPerShareBasicAndDiluted,,-1.940,-0.290,-0.340,1.010,-0.010,-0.010,,,
EarningsPerShareDiluted,,,,,,,,0.020,,0.010
GeneralAndAdministrativeExpense,28000.000,276000.000,259000.000,440000.000,340000.000,676000.000,545000.000,363000.000,314000.000,604000.000
GrossProfit,,,,802000.000,,2335000.000,2327000.000,2367000.000,2324000.000,2245000.000
HealthCareOrganizationResidentServiceRevenue,,,,19000.000,,698000.000,709000.000,749000.000,722000.000,742000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-1557000.000,,-36000.000,13000.000,310000.000,624000.000,220000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,-1561000.000,,-81000.000,,,,165000.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,,,,,-81000.000,-15000.000,236000.000,622000.000,165000.000
IncomeTaxExpenseBenefit,,,,4000.000,,45000.000,28000.000,74000.000,2000.000,55000.000
IncomeTaxesPaid,,,,,,64000.000,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-87000.000,171000.000,,,,496000.000,,,,337000.000
IncreaseDecreaseInAccountsReceivable,,,,,,137000.000,,,,-4000.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,-47000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,141000.000,,,,
IncreaseDecreaseInPrepaidExpense,,-1000.000,,,,217000.000,,,,-223000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,,,,,,,,25000.000
IncrementalCommonSharesAttributableToNonvestedSharesWithForfeitableDividends,,,,,,,,5900.000,,6398.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,90.000,,90.000
InterestAndOtherIncome,,,,,,,1000.000,0.000,,
InterestExpense,,,,25000.000,,48000.000,47000.000,47000.000,47000.000,46000.000
InterestPaid,,,,,,51000.000,,,,50000.000
LeaseAndRentalExpense,,,,6000.000,,34000.000,34000.000,34000.000,-2000.000,27000.000
NetCashProvidedByUsedInFinancingActivities,115000.000,11863000.000,,,,-1900000.000,,,,-3524000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,115000.000,11863000.000,,,,-1900000.000,,,,-3524000.000
NetCashProvidedByUsedInInvestingActivities,,-1650000.000,,,,-61000.000,,,,-7000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-1650000.000,,,,-61000.000,,,,-7000.000
NetCashProvidedByUsedInOperatingActivities,-114000.000,-140000.000,,,,1834000.000,,,,2029000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-114000.000,-140000.000,,,,1834000.000,,,,2029000.000
NetIncomeLoss,-28000.000,-319000.000,-601000.000,,,-85000.000,-20000.000,232000.000,618000.000,162000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,4000.000,5000.000,4000.000,4000.000,3000.000
NetIncomeLossAttributableToParentDiluted,,,,,,,,118000.000,,66000.000
NonoperatingIncomeExpense,,,,-25000.000,,-48000.000,-46000.000,-47000.000,-46000.000,-46000.000
OperatingExpenses,28000.000,330000.000,793000.000,2716000.000,5376000.000,3580000.000,3552000.000,3316000.000,3076000.000,3542000.000
OperatingIncomeLoss,,-319000.000,-601000.000,-1532000.000,-2620000.000,12000.000,59000.000,357000.000,670000.000,266000.000
OperatingLeasesIncomeStatementLeaseRevenue,,9000.000,161000.000,1025000.000,1345000.000,2268000.000,2277000.000,2272000.000,2276000.000,2276000.000
PaymentsForRepurchaseOfCommonStock,,,,,,,,,,1904000.000
PaymentsOfDividends,,,,,,1808000.000,,,,1595000.000
PaymentsOfStockIssuanceCosts,220000.000,2252000.000,,,,68000.000,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,61000.000,,,,7000.000
PaymentsToAcquireRealEstate,,1650000.000,,,,0.000,,,,
ProceedsFromContributionsFromAffiliates,335000.000,1000.000,,,,0.000,,,,
ProceedsFromIssuanceOfCommonStock,0.000,14114000.000,,,,0.000,,,,
ProfitLoss,,,,-1561000.000,,,,,,
