,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,269993.000,44948.000,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,26016.000,,,,,,,,
AccountsPayableCurrent,,,,,,,27116.000,9729.000,74959.000,93616.000,143220.000
AccountsReceivableNetCurrent,,,23591.000,312449.000,62941.000,,14758.000,16977.000,66826.000,66940.000,171467.000
AccruedLiabilitiesCurrent,5000.000,15000.000,,,,,1738.000,2902.000,7243.000,13572.000,12288.000
AdditionalPaidInCapital,1150868.000,1480135.000,1480135.000,1603655.000,1850905.000,,3221780.000,3257058.000,3333810.000,4164884.000,4414367.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,3375.000,
Assets,245078.000,147803.000,132760.000,404870.000,183070.000,,523794.000,202796.000,247984.000,237171.000,290992.000
AssetsCurrent,240078.000,77803.000,62760.000,334870.000,66186.000,,523794.000,202796.000,247984.000,237171.000,290992.000
Cash,,77803.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,240078.000,77774.000,39169.000,22421.000,3245.000,,66769.000,46788.000,13195.000,2991.000,9971.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,5485.000,,,,,280000.000,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000,900000000.000,900000000.000
CommonStockSharesIssued,,15274303.000,15274303.000,15754303.000,16004303.000,,22699897.000,22769897.000,22959897.000,28609897.000,30156897.000
CommonStockSharesOutstanding,14431813.000,15274303.000,15274303.000,15754303.000,16004303.000,,22699897.000,22769897.000,22959897.000,28609897.000,30156897.000
CommonStockSharesSubscriptions,270000.000,,,,,,,,,,
CommonStockValue,14432.000,15274.000,15274.000,15754.000,16004.000,,22700.000,22770.000,22960.000,28610.000,30157.000
ConvertibleNotesPayableCurrent,20000.000,,,30000.000,,,137100.000,90514.000,87834.000,25689.000,93814.000
CustomerAdvancesAndDeposits,,,,6245.000,,,,,9539.000,79780.000,21423.000
DeferredCompensationEquity,256300.000,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,382922.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,382922.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,382922.000,
DepositAssets,5000.000,70000.000,70000.000,70000.000,116884.000,,,,,,
DerivativeLiabilitiesCurrent,,,,,,,26991.000,4950.000,2093.000,5070848.000,1271007.000
DueToRelatedPartiesCurrent,,,,,,,12434.000,2555.000,34054.000,224.000,4.000
InventoryNet,,,,,,,,,,,34934.000
Liabilities,35000.000,45000.000,56016.000,306238.000,74948.000,,205379.000,110650.000,269266.000,5326022.000,1581093.000
LiabilitiesAndStockholdersEquity,245078.000,147803.000,132760.000,404870.000,183070.000,,523794.000,202796.000,247984.000,237171.000,290992.000
LiabilitiesCurrent,35000.000,45000.000,56016.000,306238.000,74948.000,,205379.000,110650.000,269266.000,5326022.000,1581093.000
LoansPayableCurrent,,,,,,,,,53544.000,42293.000,39337.000
NotesPayableCurrent,10000.000,30000.000,30000.000,,30000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,1150.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,30000.000,34000.000,40752.000,28014.000,14007.000,,,,,1150.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,120000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,120000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,120000.000,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,120000.000,6800.000,22890.000,22890.000,22890.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,90000.000,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,982000.000,
OtherAssets,,70000.000,70000.000,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,,10000000.000,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,0.000,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesOutstanding,,,,0.000,,,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockValue,,,,,,,1000.000,1000.000,1000.000,1000.000,1000.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,70070.000,29897.000,30598.000,35994.000,23241.000
RetainedEarningsAccumulatedDeficit,-968922.000,-1339617.000,-1383037.000,-1400778.000,-1487383.000,,-2927065.000,-3188682.000,-3379052.000,-9283345.000,-5735625.000
StockholdersEquity,210078.000,102803.000,76744.000,98632.000,108122.000,,318415.000,92146.000,-21282.000,-5088851.000,-1290101.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,210078.000,102803.000,76744.000,98632.000,108122.000,,318415.000,92146.000,-21282.000,-5088851.000,-1290101.000
Supplies,,,,,,,92197.000,109134.000,137365.000,131246.000,51379.000
