,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableCurrent,1067000.000,1443000.000,943000.000,1400000.000,1958000.000,1274000.000,1495000.000,2273000.000,1959000.000
AccountsReceivableNetCurrent,23568000.000,24857000.000,21529000.000,36295000.000,18614000.000,24163000.000,26343000.000,52655000.000,47705000.000
AccruedLiabilitiesCurrent,5436000.000,5411000.000,5545000.000,6367000.000,5761000.000,6196000.000,6442000.000,7403000.000,6090000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6744000.000,8321000.000,10166000.000,12581000.000,15107000.000,17533000.000,20240000.000,21314000.000,24251000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,-50000.000,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-173000.000,45000.000,-44000.000,-242000.000,-302000.000,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-266000.000,-28000.000,-86000.000,-298000.000,-352000.000,-295000.000,-313000.000,-533000.000,-362000.000
AdditionalPaidInCapital,12618000.000,215177000.000,220636000.000,226093000.000,,,,,
AdditionalPaidInCapitalCommonStock,,,,,231319000.000,236876000.000,241910000.000,248521000.000,254795000.000
AllowanceForDoubtfulAccountsReceivableCurrent,10000.000,0.000,0.000,0.000,0.000,0.000,,,
Assets,65870000.000,190877000.000,178171000.000,184497000.000,170176000.000,168936000.000,156216000.000,173761000.000,163645000.000
AssetsCurrent,52189000.000,177115000.000,162948000.000,166674000.000,151535000.000,150305000.000,101936000.000,119131000.000,114933000.000
AvailableForSaleSecurities,,,,,,,99480000.000,90428000.000,79273000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,19000.000,0.000,20000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,41000.000,221000.000,27000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,99502000.000,90649000.000,79280000.000
AvailableForSaleSecuritiesCurrent,,,,,,,31395000.000,35017000.000,43729000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,35475000.000,36464000.000,28805000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,64005000.000,53964000.000,50468000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,99480000.000,90428000.000,79273000.000
AvailableForSaleSecuritiesNoncurrent,,,,,,,35475000.000,36464000.000,28805000.000
CapitalLeaseObligationsCurrent,1100000.000,1000000.000,900000.000,1000000.000,900000.000,700000.000,600000.000,500000.000,300000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,1101000.000,916000.000,770000.000,659000.000,512000.000,367000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,609000.000,,,,449000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,0.000,0.000,0.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,73000.000,63000.000,64000.000,65000.000,0.000,0.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,419000.000,406000.000,407000.000,408000.000,63000.000,65000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,56000.000,41000.000,30000.000,22000.000,15000.000,15000.000
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,1045000.000,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,875000.000,740000.000,637000.000,497000.000,352000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,447000.000,299000.000,186000.000,,302000.000
CapitalizedComputerSoftwareGross,,,,,,24229000.000,26799000.000,26685000.000,29649000.000
CapitalizedComputerSoftwareNet,6700000.000,8500000.000,10400000.000,11600000.000,12200000.000,12900000.000,13300000.000,12900000.000,13700000.000
CashAndCashEquivalentsAtCarryingValue,25483000.000,148674000.000,137565000.000,125725000.000,127395000.000,120535000.000,38180000.000,25931000.000,17057000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,21400000.000,,,,25000000.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,62000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,22691000.000,49184000.000,49381000.000,50372000.000,50939000.000,51374000.000,51789000.000,52557000.000,53383000.000
CommonStockSharesOutstanding,22691000.000,49184000.000,49381000.000,50372000.000,50939000.000,51374000.000,51789000.000,52557000.000,53383000.000
CommonStockValue,,,,0.000,0.000,0.000,0.000,0.000,0.000
DeferredIncomeTaxLiabilities,,,,3649000.000,,,,4106000.000,
DeferredRevenueCurrent,57369000.000,63277000.000,54931000.000,61989000.000,56725000.000,61083000.000,53145000.000,71646000.000,73154000.000
DeferredRevenueNoncurrent,670000.000,1047000.000,558000.000,2280000.000,1422000.000,796000.000,497000.000,1676000.000,2066000.000
DeferredTaxAssetsDeferredIncome,,,,1043000.000,,,,1220000.000,
DeferredTaxAssetsGross,,,,43297000.000,,,,59195000.000,
DeferredTaxAssetsLiabilitiesNet,,,,-4000.000,,,,,
DeferredTaxAssetsNet,,,,,,,,4095000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,34414000.000,,,,49504000.000,
DeferredTaxAssetsOther,,,,37000.000,,,,116000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,2058000.000,,,,2317000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,5440000.000,,,,5931000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,305000.000,,,,107000.000,
DeferredTaxAssetsValuationAllowance,,,,39652000.000,,,,55100000.000,
DeferredTaxLiabilities,,,,,,,,11000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,3649000.000,,,,4106000.000,
DerivativeAssets,12210000.000,,,,,,,,
DerivativeLiabilities,381000.000,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,5198000.000,6435000.000,6167000.000,8337000.000,6626000.000,8369000.000,7074000.000,10874000.000,5568000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,45806000.000,49416000.000,48372000.000,40818000.000,50127000.000,47170000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,18000000.000,16800000.000,15100000.000,,,,,,
ForeignCurrencyDerivativeLiabilitiesAtFairValue,22000.000,,,,,,,,
FurnitureAndFixturesGross,,,,,,374000.000,381000.000,383000.000,383000.000
LeaseholdImprovementsGross,,,,,,2797000.000,2800000.000,2921000.000,2913000.000
LettersOfCreditOutstandingAmount,1100000.000,1100000.000,1100000.000,1300000.000,1300000.000,1300000.000,1300000.000,1300000.000,1100000.000
Liabilities,76048000.000,80756000.000,70845000.000,83696000.000,75179000.000,80350000.000,70905000.000,95626000.000,90216000.000
LiabilitiesAndStockholdersEquity,65870000.000,190877000.000,178171000.000,184497000.000,170176000.000,168936000.000,156216000.000,173761000.000,163645000.000
LiabilitiesCurrent,70694000.000,78109000.000,68936000.000,80184000.000,72851000.000,78920000.000,69897000.000,93855000.000,88027000.000
LongTermNotesPayable,2467000.000,,,,,,,,
