,2011-07-30,2011-10-29,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccretionExpense,,,,,,,,,,,,,,,,,,1469000.000,,1084000.000
AdditionsToNoncurrentAssets,,,23637000.000,22079000.000,37862000.000,19801000.000,23417000.000,22284000.000,,,,,,,,,,,,
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,2973000.000,,,837000.000,,,,884000.000,,,,1552000.000,,-167000.000,,,,
AllocatedShareBasedCompensationExpense,,,,,,2382000.000,,,,2888000.000,,,,3563000.000,,3657000.000,,2840000.000,,3609000.000
AmortizationOfFinancingCosts,,,50000.000,,,217000.000,207000.000,93000.000,-380000.000,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,400000.000,,,,,,,,,,,,,,,,,3900000.000
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,,,,62500000.000,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,,,,1445000.000,2166000.000,2200000.000,-25962000.000,1084000.000
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentConsiderationTransferred,,,,,,,,,,,,,,,,,0.000,900000.000,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentFinancialAssets,,,,,,,,,,,,,,,,,-361000.000,,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentFinancialLiabilities,,,,,,,,,,,,,,,,,-71000.000,,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentIntangibles,,,,,,,,,,,,,,,,,-200000.000,,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentInventory,,,,,,,,,,,,,,,,,251000.000,,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,22000.000,,,
CapitalExpendituresIncurredButNotYetPaid,,,10525000.000,,,5621000.000,,,,5143000.000,,,,5818000.000,,4817000.000,,,,5092000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,,0.188,,,,0.200,,0.200,,,,
CommonStockDividendsPerShareDeclared,,,0.150,,,0.250,,,,0.188,,,,0.200,,0.200,,,,0.200
ComprehensiveIncomeNetOfTax,,,39860000.000,29442000.000,50566000.000,,,,,,,,,,,,,,,20483000.000
CostOfGoodsSold,-320758000.000,350465000.000,365982000.000,351973000.000,392563000.000,418365000.000,378621000.000,420106000.000,412289000.000,410942000.000,415192000.000,451315000.000,463622000.000,442428000.000,435904000.000,476910000.000,472083000.000,484836000.000,505782000.000,495873000.000
DebtConversionConvertedInstrumentAmount1,,,18590000.000,,,,,,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,25287000.000,,,7999000.000,,,,-2275000.000,,,,-366000.000,,598000.000,,,,-1232000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,-99000.000,-99000.000,-100000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,302000.000,302000.000,302000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanInterestCost,,,230000.000,230000.000,230000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,,27000.000,27000.000,95000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,-67000.000,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,13456000.000,,,16300000.000,,,,16346000.000,,,,17879000.000,,19753000.000,,,,20872000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,0.000,0.000,0.000,,,,,,,,,,,,
Dividends,,,6547000.000,,,,,,,16975000.000,,,,17607000.000,,16337000.000,,,,
EarningsPerShareBasic,4.050,1.300,0.910,0.660,1.120,0.770,0.750,0.610,-0.460,0.430,0.380,0.560,0.340,0.540,0.420,0.370,0.310,0.480,0.370,0.290
EarningsPerShareDiluted,3.960,0.750,0.890,0.650,1.100,0.750,0.730,0.600,-0.430,0.420,0.380,0.550,0.340,0.530,0.420,0.360,0.300,0.470,0.390,0.280
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,3312000.000,,0.000,,,,
EffectiveIncomeTaxRateContinuingOperations,,,0.413,0.387,0.381,0.368,0.381,0.384,,0.379,0.380,0.391,,0.381,0.374,0.389,0.386,0.397,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,2973000.000,,,837000.000,,,,884000.000,,,,1552000.000,,0.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,2973000.000,,,837000.000,,,,884000.000,,,,1552000.000,,0.000,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,,0.000,,,,-1462000.000
ForeignCurrencyTransactionGainLossUnrealized,,,,,,,,,,,,,,,5900000.000,8200000.000,2900000.000,2100000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,-539000.000,,,-304000.000,,,,-232000.000,,,,-78000.000,,-160000.000,,,,-63000.000
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,,,-3088000.000,,
GoodwillTranslationAndPurchaseAccountingAdjustments,,,,,,,,,,,,,,,,,359000.000,,,
GrossProfit,,,192590000.000,160245000.000,200171000.000,182997000.000,183442000.000,212870000.000,,188005000.000,171904000.000,218557000.000,,213058000.000,191302000.000,204357000.000,186861000.000,211780000.000,,195229000.000
HeldToMaturitySecuritiesUnrecognizedHoldingGains,,,,,,,,,,600000.000,600000.000,400000.000,-1229000.000,0.000,0.000,,,,,
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,,,,,,,,,,300000.000,200000.000,300000.000,-483000.000,0.000,0.000,,,,,
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,,,,,,418000.000,,0.000,,,,
IncomeLossFromContinuingOperations,139702000.000,53669000.000,,,50115000.000,,,,,,33970000.000,49554000.000,,,37610000.000,,,,,
