,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,439900000.000,361500000.000,360200000.000,371500000.000,421700000.000,366100000.000,379900000.000,374300000.000,403500000.000,362000000.000
AccountsPayableCurrent,223000000.000,233900000.000,250800000.000,337500000.000,361500000.000,360700000.000,359700000.000,352100000.000,369800000.000,391400000.000
AccountsReceivableGross,446800000.000,,,,434200000.000,,,,,
AccruedAdvertisingCurrent,25900000.000,35700000.000,39000000.000,47400000.000,45200000.000,,,,,
AccruedAdvertisingCurrentAndNoncurrent,45600000.000,,,,,,,,,
AccruedEmployeeBenefitsCurrent,,24800000.000,36700000.000,53000000.000,61600000.000,24600000.000,34400000.000,46200000.000,60500000.000,36900000.000
AccruedIncomeTaxes,50300000.000,106100000.000,,,,,,,,
AccruedIncomeTaxesCurrent,78800000.000,103200000.000,167500000.000,225500000.000,46900000.000,102600000.000,100300000.000,79300000.000,43300000.000,62200000.000
AccruedIncomeTaxesNoncurrent,,,107300000.000,252500000.000,236700000.000,250300000.000,254300000.000,256200000.000,252200000.000,256800000.000
AccruedInsuranceCurrentAndNoncurrent,12800000.000,,,,9800000.000,,,,,
AccruedLiabilitiesCurrent,318400000.000,463500000.000,492400000.000,608600000.000,438300000.000,476600000.000,471400000.000,506800000.000,469300000.000,496400000.000
AccruedLiabilitiesForUnredeeemedGiftCards,187000000.000,125900000.000,125800000.000,112600000.000,168500000.000,132500000.000,131400000.000,124200000.000,194400000.000,139100000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,226700000.000,253000000.000,285800000.000,314500000.000,339300000.000,378300000.000,413000000.000,446600000.000,474500000.000,507200000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-256600000.000,-1014700000.000,-969300000.000,-1298400000.000,-1467800000.000,-1101800000.000,-1045100000.000,-1151900000.000,-1355400000.000,-1292300000.000
AllowanceForDoubtfulAccountsReceivable,20100000.000,,,,14200000.000,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,14200000.000,,,,,
