,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,258000.000,,,,293000.000,,,,480000.000,,,,852000.000,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,,,,,54000.000,,
AircraftRentalAndLandingFees,,,,,,,,,,,149000.000,36000.000,50000.000,46000.000,76000.000,,
AllocatedShareBasedCompensationExpense,,,,302000.000,266000.000,,473000.000,292000.000,273000.000,,,,,,,,
AssetImpairmentCharges,,,,,,,,,,,0.000,,,,0.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,,,,,-58000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,,,,,-201000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,,,,,-143000.000,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,,,,19000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,,,90000.000,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,,,0.200
ComprehensiveIncomeNetOfTax,,,-1288000.000,-4264000.000,-2904000.000,-2649000.000,-2710000.000,-3847000.000,-1680000.000,49862000.000,-1277000.000,-1868000.000,615000.000,720000.000,1287000.000,1106000.000,-550000.000
CostOfGoodsSold,,,,552000.000,732000.000,,1135000.000,1482000.000,1858000.000,2181000.000,2212000.000,2924000.000,3785000.000,4250000.000,4609000.000,5142000.000,5390000.000
CostOfRevenue,55000.000,139000.000,387000.000,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,177000.000,,,,185000.000,,,,214000.000,,,,267000.000,280000.000,303000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,-1818000.000,,-754000.000,-457000.000,-65000.000,-267000.000,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,,,,,,,,,,,165000.000,431000.000,75000.000,270000.000,,,
EarningsPerShareBasic,0.050,0.120,-0.040,-0.130,-0.090,-0.080,,,-0.050,,,-0.050,0.020,,0.040,0.030,-0.020
EarningsPerShareBasicAndDiluted,,,,,,,-0.080,-0.110,,,-0.040,,,,,,
EarningsPerShareDiluted,0.050,0.120,-0.040,-0.130,-0.090,-0.080,,,-0.050,,,,0.020,,0.040,0.030,-0.020
