,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,5437000.000,,,,6686000.000,,,,7979000.000,,,,9218000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1338000.000,639000.000,603000.000,325000.000,779000.000,1060000.000,794000.000,756000.000,1783000.000,548000.000,1186000.000,1003000.000,2295000.000,4080000.000,3334000.000,-1212000.000,-191000.000
AdditionalPaidInCapital,81073000.000,81148000.000,81292000.000,81241000.000,81105000.000,81175000.000,81234000.000,81648000.000,81577000.000,81707000.000,82037000.000,82211000.000,82491000.000,82752000.000,83365000.000,83777000.000,85867000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,5000000.000,,,,10000000.000,16000000.000,25000000.000,68000000.000,15000000.000,27000000.000,67000000.000
Assets,867520000.000,837108000.000,852409000.000,867576000.000,870058000.000,922128000.000,917891000.000,924075000.000,959139000.000,994469000.000,1023432000.000,1040652000.000,1060862000.000,1125362000.000,1246598000.000,1268210000.000,1336769000.000
AssetsSoldUnderAgreementsToRepurchaseCarryingAmounts,,,,,,,,30787000.000,,,,40101000.000,,,,27082000.000,
AssetsSoldUnderAgreementsToRepurchaseInterestRate,,,,,,,,0.001,,,,0.002,,,,0.002,
AssetsSoldUnderAgreementsToRepurchaseMarketValue,,,,,,,,31042000.000,,,,39949000.000,,,,26943000.000,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,2030000.000,1667000.000,,3149000.000,1753000.000,2432000.000,2506000.000,3882000.000,6688000.000,5499000.000,657000.000,1207000.000
AvailableForSaleSecurities,104303000.000,115303000.000,143144000.000,141316000.000,148935000.000,166705000.000,155727000.000,168687000.000,189542000.000,182982000.000,215827000.000,205604000.000,203874000.000,179517000.000,188062000.000,202198000.000,200758000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,1557000.000,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,294000.000,366000.000,317000.000,225000.000,855000.000,488000.000,861000.000,121000.000,0.000,33000.000,2644000.000,1521000.000
AvailableForSaleSecuritiesAmortizedCost,102109000.000,114255000.000,142156000.000,140783000.000,147659000.000,164969000.000,154426000.000,167447000.000,186618000.000,182084000.000,213883000.000,203959000.000,200113000.000,172829000.000,182596000.000,204185000.000,201072000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,,,,,,,,26882000.000,,9395000.000,140932000.000,89155000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,,,,,26882000.000,,9395000.000,140932000.000,89155000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,0.000,,,,,,,,,,,0.000,,0.000,0.000,0.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,6825000.000,7670000.000,7340000.000,8830000.000,12858000.000,24491000.000,28805000.000,41339000.000,37934000.000,33368000.000,34492000.000,45787000.000,36949000.000,32732000.000,32839000.000,25911000.000,25012000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,7061000.000,7652000.000,7266000.000,8739000.000,12522000.000,24540000.000,29041000.000,41552000.000,38621000.000,33332000.000,34729000.000,46421000.000,37863000.000,34170000.000,34054000.000,25716000.000,25097000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,48964000.000,58118000.000,55854000.000,58125000.000,58561000.000,49340000.000,41314000.000,29174000.000,37593000.000,44040000.000,48504000.000,25410000.000,33244000.000,15830000.000,25467000.000,32499000.000,33166000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,49913000.000,58618000.000,56454000.000,58655000.000,59264000.000,50070000.000,41792000.000,29572000.000,38328000.000,44557000.000,49309000.000,25729000.000,33809000.000,16149000.000,25689000.000,32376000.000,33290000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,3451000.000,3451000.000,3451000.000,3452000.000,3452000.000,3452000.000,6665000.000,12586000.000,18987000.000,16379000.000,32239000.000,37351000.000,36727000.000,36610000.000,38438000.000,46175000.000,44877000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,3838000.000,3715000.000,3627000.000,3629000.000,3935000.000,3675000.000,6988000.000,12959000.000,19319000.000,16424000.000,32664000.000,38555000.000,38094000.000,39540000.000,40674000.000,45618000.000,44956000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,17966000.000,19575000.000,21785000.000,19008000.000,17646000.000,18325000.000,12513000.000,13045000.000,12068000.000,9055000.000,8037000.000,4216000.000,4044000.000,3659000.000,4137000.000,3818000.000,4060000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,18049000.000,19644000.000,21848000.000,19050000.000,17711000.000,18417000.000,12570000.000,13113000.000,12125000.000,9085000.000,8050000.000,4244000.000,4077000.000,3683000.000,4146000.000,3830000.000,4082000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,24903000.000,25441000.000,53726000.000,51368000.000,55142000.000,69361000.000,65129000.000,71303000.000,80036000.000,79242000.000,90611000.000,91195000.000,89149000.000,83998000.000,81715000.000,95782000.000,93957000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateFairValue,25442000.000,25674000.000,53949000.000,51243000.000,55503000.000,70003000.000,65336000.000,71491000.000,81149000.000,79584000.000,91075000.000,90655000.000,90031000.000,85975000.000,83499000.000,94658000.000,93333000.000
AvailableForSaleSecuritiesFairValueDisclosure,104303000.000,115303000.000,143144000.000,141316000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,48000.000,322000.000,466000.000,701000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,41900000.000,45500000.000,47700000.000,41000000.000,40100000.000,44000000.000,49900000.000,40500000.000,43000000.000,44100000.000,56800000.000,82200000.000,68100000.000,83400000.000,101200000.000,121100000.000,115300000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,2242000.000,1370000.000,1454000.000,1234000.000,,,,,,,,,,,,,
Capital,103832000.000,102331000.000,104307000.000,103635000.000,103450000.000,104828000.000,107171000.000,115341000.000,118352000.000,118352000.000,118352000.000,124159000.000,127076000.000,127076000.000,138642000.000,141451000.000,146738000.000
CapitalRequiredForCapitalAdequacy,54169000.000,55318000.000,57906000.000,61177000.000,61899000.000,58078000.000,58564000.000,60400000.000,62795000.000,62795000.000,65009040.000,,,,88415000.000,93892000.000,94821000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.086,0.086,0.092
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,,,,,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CapitalToRiskWeightedAssets,0.153,0.148,0.144,0.136,0.134,0.144,0.146,0.153,0.151,0.151,0.147,0.147,0.150,0.141,0.135,0.130,0.127
CashAndDueFromBanks,17549000.000,13731000.000,14142000.000,10815000.000,11785000.000,15487000.000,11445000.000,13329000.000,12519000.000,9669000.000,10110000.000,10699000.000,9132000.000,13777000.000,21622000.000,16225000.000,12740000.000
CashSurrenderValueOfLifeInsurance,4402000.000,4440000.000,4476000.000,4513000.000,4549000.000,4258000.000,4291000.000,4323000.000,4355000.000,4387000.000,4419000.000,16561000.000,16703000.000,16846000.000,19324000.000,19476000.000,19627000.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000
CommonStockSharesIssued,16175938.000,16175938.000,16221413.000,16333582.000,16548313.000,16548563.000,16552063.000,16668002.000,16970721.000,16984221.000,17017441.000,17026941.000,17175864.000,17183780.000,17237845.000,17242645.000,17774886.000
CommonStockSharesOutstanding,,16155938.000,16221413.000,16333582.000,16548313.000,16548563.000,16552063.000,16668002.000,16970721.000,16984221.000,17017441.000,17026941.000,17175864.000,17183780.000,17237845.000,17242645.000,17774886.000
CommonStockValue,16176000.000,16176000.000,16221000.000,16334000.000,16548000.000,16549000.000,16552000.000,16668000.000,16971000.000,16984000.000,17017000.000,17027000.000,17176000.000,17184000.000,17238000.000,17243000.000,17775000.000
ConvertibleSubordinatedDebt,13783000.000,13791000.000,19298000.000,19305000.000,19312000.000,19319000.000,19326000.000,29133000.000,29139000.000,15300000.000,15300000.000,15300000.000,15300000.000,15300000.000,15300000.000,15300000.000,15300000.000
DeferredFinanceCostsNet,-260000.000,-320000.000,-316000.000,-320000.000,-342000.000,-226000.000,-288000.000,187000.000,-113000.000,14000.000,,,,,,,
DeferredIncomeTaxLiabilities,,,757000.000,593000.000,1073000.000,1217000.000,1020000.000,980000.000,2098000.000,588000.000,966000.000,551000.000,1643000.000,2800000.000,3575000.000,662000.000,1319000.000
DeferredTaxAssetsCharitableContributionCarryforwards,,,25000.000,33000.000,35000.000,36000.000,36000.000,38000.000,37000.000,38000.000,4000.000,5000.000,5000.000,6000.000,9000.000,5000.000,5000.000
DeferredTaxAssetsGross,,,17360000.000,17374000.000,17952000.000,17389000.000,16266000.000,15213000.000,14456000.000,13078000.000,11506000.000,9742000.000,9217000.000,8202000.000,7228000.000,7275000.000,6972000.000
DeferredTaxAssetsLiabilitiesNet,,,16603000.000,16781000.000,16879000.000,16172000.000,15246000.000,14233000.000,12358000.000,12490000.000,10540000.000,9191000.000,7574000.000,5402000.000,3653000.000,6613000.000,5653000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,8045000.000,10315000.000,10123000.000,10313000.000,9285000.000,8320000.000,7734000.000,6865000.000,5437000.000,3774000.000,3294000.000,1723000.000,311000.000,5000.000,5000.000
DeferredTaxAssetsOther,,,321000.000,0.000,122000.000,104000.000,186000.000,76000.000,45000.000,0.000,372000.000,135000.000,150000.000,139000.000,203000.000,945000.000,990000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,,312000.000,333000.000,353000.000,374000.000,395000.000,416000.000,313000.000,334000.000,355000.000,376000.000,396000.000,0.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,874000.000,860000.000,860000.000,860000.000,860000.000,860000.000,840000.000,631000.000,637000.000,644000.000,661000.000,678000.000,715000.000,726000.000,525000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,7046000.000,5390000.000,5658000.000,4920000.000,4768000.000,4836000.000,4727000.000,4275000.000,4094000.000,4169000.000,4116000.000,4499000.000,4699000.000,4570000.000,4675000.000
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,,,,,,,,,,0.000,
DeferredTaxAssetsValuationAllowance,,,0.000,0.000,,,,,,,,,,,,,0.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,,,,,,,,,297000.000,
DeferredTaxLiabilitiesOther,,,4000.000,23000.000,223000.000,233000.000,173000.000,162000.000,698000.000,5000.000,0.000,-277000.000,0.000,0.000,,0.000,
DeferredTaxLiabilitiesPrepaidExpenses,,,21000.000,0.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,344000.000,362000.000,353000.000,347000.000,340000.000,334000.000,259000.000,233000.000,208000.000,186000.000,177000.000,192000.000,1138000.000,1140000.000,1156000.000
Deposits,747846000.000,708412000.000,698330000.000,725401000.000,729426000.000,763632000.000,758115000.000,769410000.000,801128000.000,834388000.000,846697000.000,865991000.000,878980000.000,896830000.000,1065251000.000,1083156000.000,1108246000.000
DepositsMoneyMarketDepositsAndNegotiableOrderOfWithdrawalNOW,233627000.000,216443000.000,207631000.000,240537000.000,241253000.000,260404000.000,265420000.000,269977000.000,289620000.000,326592000.000,334023000.000,336197000.000,342009000.000,341553000.000,418910000.000,443727000.000,459695000.000
DepositsSavingsDeposits,25094000.000,24680000.000,24195000.000,24399000.000,26225000.000,26590000.000,27546000.000,30211000.000,33101000.000,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,2745000.000,2736000.000,2714000.000,2719000.000,1492000.000,1455000.000,1497000.000,1514000.000,1514000.000,1500000.000,1505000.000,1504000.000,1504000.000,1505000.000,1504000.000,1504000.000,1502000.000
FederalFundsPurchased,,,2500000.000,,,,,,,,,,,,,,
FederalFundsSold,,,,,,,,,,,,,,,550000.000,,
FederalHomeLoanBankAdvancesBranchOfFHLBBankInterestRate,,,0.002,,,,,,,,,,,,,,
FederalHomeLoanBankAdvancesMaturitiesSummary,,,5000000.000,,,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLosses,21931000.000,20634000.000,20203000.000,15820000.000,16351000.000,14383000.000,13871000.000,13905000.000,13778000.000,12420000.000,11753000.000,11741000.000,11335000.000,12044000.000,12284000.000,11684000.000,11951000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,21016000.000,19738000.000,18935000.000,13400000.000,14596000.000,13967000.000,13157000.000,13315000.000,13481000.000,12358000.000,11693000.000,11270000.000,10110000.000,11070000.000,11317000.000,11240000.000,11884000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,915000.000,896000.000,1268000.000,2420000.000,1755000.000,416000.000,714000.000,590000.000,297000.000,62000.000,60000.000,471000.000,1225000.000,974000.000,967000.000,444000.000,67000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,601001000.000,609426000.000,629843000.000,623822000.000,641284000.000,648136000.000,671969000.000,673770000.000,697143000.000,715058000.000,731510000.000,762526000.000,764358000.000,862261000.000,939245000.000,979229000.000,1052098000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,42613000.000,38975000.000,29513000.000,28629000.000,20956000.000,16480000.000,17463000.000,15610000.000,14805000.000,12725000.000,11592000.000,9819000.000,9983000.000,10411000.000,17716000.000,12464000.000,11922000.000
FinancingReceivableModificationsPostModificationRecordedInvestment1,102000.000,,,,,,,,,,,,,,,,
FinancingReceivableModificationsPreModificationRecordedInvestment1,211000.000,,,,,,,,,,,,,,,,
FinancingReceivableModificationsRecordedInvestment,29442000.000,27034000.000,18257000.000,8274000.000,10916000.000,6841000.000,5339000.000,5621000.000,5564000.000,5173000.000,4343000.000,2832000.000,2296000.000,2280000.000,4264000.000,4377000.000,4104000.000
FinancingReceivableRecordedInvestment30To59DaysPastDue,4006000.000,3232000.000,399000.000,1763000.000,3983000.000,2107000.000,562000.000,1000.000,,,,,,,,,
FinancingReceivableRecordedInvestment60To89DaysPastDue,5741000.000,4866000.000,4763000.000,58000.000,0.000,8000.000,491000.000,308000.000,,,,,,,,,
FinancingReceivableRecordedInvestmentCurrent,602649000.000,613874000.000,633891000.000,627436000.000,642993000.000,654015000.000,679314000.000,682074000.000,,,,,,,,,
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,109000.000,59000.000,50000.000,351000.000,316000.000,461000.000,0.000,50000.000,,,,,,,,,
FinancingReceivableRecordedInvestmentNonaccrualStatus,31109000.000,26370000.000,20253000.000,22843000.000,14948000.000,8025000.000,9065000.000,6947000.000,6211000.000,4185000.000,3117000.000,1411000.000,2146000.000,2622000.000,8385000.000,5856000.000,5441000.000
FinancingReceivableRecordedInvestmentPastDue,612505000.000,622031000.000,639103000.000,629608000.000,647292000.000,656591000.000,680367000.000,682433000.000,705737000.000,723598000.000,739985000.000,770934000.000,772195000.000,870050000.000,948576000.000,985837000.000,1058579000.000
FiniteLivedCoreDepositsGross,,,,,,,,,,,,,,,767000.000,,
ForeclosedAssets,3419000.000,2585000.000,4205000.000,4416000.000,4201000.000,3928000.000,3489000.000,2530000.000,2550000.000,4248000.000,4109000.000,5487000.000,5231000.000,2211000.000,725000.000,725000.000,915000.000
ImpairedFinancingReceivableRecordedInvestment,42613000.000,38975000.000,29513000.000,28629000.000,20956000.000,16480000.000,17463000.000,15610000.000,14805000.000,12725000.000,11592000.000,9819000.000,9983000.000,10411000.000,17716000.000,12464000.000,11922000.000
ImpairedFinancingReceivableRelatedAllowance,915000.000,896000.000,1268000.000,2420000.000,1755000.000,416000.000,714000.000,590000.000,297000.000,62000.000,60000.000,471000.000,1225000.000,974000.000,967000.000,444000.000,67000.000
ImpairedFinancingReceivableUnpaidPrincipalBalance,53589000.000,55980000.000,37909000.000,39597000.000,28136000.000,21597000.000,21656000.000,19437000.000,18508000.000,16114000.000,14935000.000,10586000.000,11167000.000,11518000.000,19069000.000,14689000.000,13102000.000
InterestBearingDepositLiabilities,640005000.000,599597000.000,583643000.000,613446000.000,613722000.000,638399000.000,617863000.000,611081000.000,633395000.000,659861000.000,671848000.000,669928000.000,674566000.000,693572000.000,818989000.000,835300000.000,846714000.000
InterestBearingDepositsInBanks,91690000.000,49583000.000,7559000.000,29292000.000,14769000.000,38647000.000,27290000.000,19667000.000,10092000.000,38390000.000,21324000.000,7406000.000,30558000.000,19335000.000,33349000.000,8548000.000,13494000.000
