,2016-12-31,2017-03-31
AccruedLiabilitiesCurrent,2886.000,19315.000
AdditionalPaidInCapital,24470.000,5168121.000
Assets,470536.000,175381640.000
AssetsCurrent,,319974.000
AssetsHeldInTrustNoncurrent,,175061666.000
CashAndCashEquivalentsAtCarryingValue,82614.000,233184.000
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,25000000.000,35000000.000
CommonStockSharesIssued,5298333.000,7778601.000
CommonStockSharesOutstanding,5298333.000,7778601.000
CommonStockValue,530.000,778.000
DeferredOfferingCosts,387922.000,
FiniteLivedIntangibleAssetsNet,5000001.000,5000001.000
Liabilities,,9234315.000
LiabilitiesAndStockholdersEquity,470536.000,175381640.000
LiabilitiesCurrent,449344.000,19315.000
NotesPayableRelatedPartiesClassifiedCurrent,231846.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000
PreferredStockSharesAuthorized,5000000.000,5000000.000
PrepaidExpenseAndOtherAssetsCurrent,,86790.000
RetainedEarningsAccumulatedDeficit,-3808.000,-168898.000
StockholdersEquity,21192.000,5000001.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,166147325.000
TemporaryEquityCarryingAmountAttributableToParent,,161147324.000
TemporaryEquityParOrStatedValuePerShare,,0.000
TemporaryEquitySharesIssued,,16114732.000
TemporaryEquitySharesOutstanding,,16114732.000
