,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AllocatedShareBasedCompensationExpenseNetOfTax,,10700000.000,15700000.000,,9300000.000,11100000.000,17500000.000,,9100000.000,12300000.000,16300000.000
AmortizationOfIntangibleAssets,,,,,,,,,32632000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,8000000.000,4800000.000,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,8400000.000,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,200000.000,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,1600000.000,,,,300000.000,,,,400000.000,,
AvailableForSaleSecuritiesGrossUnrealizedGains,1652000.000,,,,,,,,3692000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,-14807000.000,,,,,,,,-11050000.000,,
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,-7400000.000,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,5300000.000,18900000.000,,37400000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-958613000.000,,,,38011000.000,,,,-100685000.000,,
ComprehensiveIncomeNetOfTax,270317000.000,226630000.000,264591000.000,206590000.000,51617000.000,22098000.000,-146630000.000,53862000.000,2996000.000,80825000.000,21176000.000
ContractsRevenue,40639000.000,33579000.000,34149000.000,46847000.000,65835000.000,54277000.000,38314000.000,30640000.000,31918000.000,36025000.000,31612000.000
CostOfGoodsSold,253797000.000,263984000.000,262732000.000,217574000.000,168223000.000,149723000.000,153311000.000,177826000.000,165367000.000,163718000.000,182270000.000
CostsAndExpenses,806317000.000,849972000.000,850055000.000,842012000.000,745698000.000,727451000.000,906981000.000,790853000.000,794654000.000,763640000.000,
DeferredIncomeTaxExpenseBenefit,-7928000.000,,,,4666000.000,,,,-35637000.000,,
DeferredTaxExpenseFromStockOptionsExercised,,,,,,,,,117000.000,,
Depreciation,10157000.000,,,,11327000.000,,,,13500000.000,,
EarningsPerShareBasic,0.900,0.910,1.040,0.730,0.210,0.080,-0.580,0.170,0.090,0.260,0.070
EarningsPerShareDiluted,0.900,0.910,1.040,0.720,0.210,0.080,-0.580,0.170,0.090,0.260,0.070
EffectOfExchangeRateOnCashAndCashEquivalents,7673000.000,,,,-3880000.000,,,,-2708000.000,,
EffectiveIncomeTaxRateContinuingOperations,0.253,0.217,0.225,-0.486,0.267,0.374,0.166,-0.523,0.392,0.236,0.195
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetPurchasesSalesIssuancesSettlements,,,,,9564000.000,,,,,0.000,0.000
ForeignCurrencyTransactionGainLossRealized,1111000.000,,,,,,,,,,
GrossProfit,,,,,,,,,,,696126000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,345614000.000,319107000.000,359266000.000,213701000.000,75429000.000,33186000.000,-184291000.000,30818000.000,38281000.000,91615000.000,22322000.000
IncomeTaxExaminationInterestExpense,3900000.000,,,,3700000.000,,,,6500000.000,,
IncomeTaxExpenseBenefit,87477000.000,69294000.000,80830000.000,21029000.000,20144000.000,12409000.000,-30683000.000,-14625000.000,15003000.000,21628000.000,4361000.000
IncomeTaxesPaid,15653000.000,,,,14421000.000,,,,,,
IncreaseDecreaseInAccountsPayable,29319000.000,,,,-23997000.000,,,,-14931000.000,,
IncreaseDecreaseInAccountsReceivable,-24665000.000,,,,-53823000.000,,,,15971000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,29435000.000,,,,-39677000.000,,,,-51660000.000,,
IncreaseDecreaseInAccruedLiabilities,80014000.000,,,,-59417000.000,,,,17035000.000,,
IncreaseDecreaseInInventories,-52057000.000,,,,-8821000.000,,,,65946000.000,,
IncreaseDecreaseInOtherOperatingAssets,8554000.000,,,,-30000.000,,,,-22232000.000,,
IncreaseDecreaseInPrepaidExpense,16175000.000,,,,-42796000.000,,,,-32612000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,574000.000,557000.000,207000.000,-883000.000,583000.000,666000.000,0.000,-1249000.000,1305000.000,2285000.000,3420000.000
InvestmentIncomeInterest,5578000.000,5086000.000,3340000.000,6360000.000,3526000.000,,,,,,
LossContingencyDamagesSoughtValue,,,,,,,,,500.000,,
NetCashProvidedByUsedInFinancingActivities,-496517000.000,,,,2696000.000,,,,23300000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-496517000.000,,,,2696000.000,,,,23300000.000,,
NetCashProvidedByUsedInInvestingActivities,-847789000.000,,,,-51350000.000,,,,-93081000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-847789000.000,,,,-51350000.000,,,,-93081000.000,,
NetCashProvidedByUsedInOperatingActivities,378020000.000,,,,90545000.000,,,,-28196000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,378020000.000,,,,90545000.000,,,,-28196000.000,,
NetIncomeLoss,258137000.000,249813000.000,278436000.000,192672000.000,55285000.000,20777000.000,-153608000.000,45443000.000,23278000.000,69987000.000,17961000.000
NonoperatingIncomeExpense,,,,,,14343000.000,6409000.000,,4164000.000,7801000.000,683000.000
OperatingExpenses,,,,,,,,,,,674487000.000
OperatingIncomeLoss,,,,,,,,,,,21639000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,2801000.000,-7917000.000,-16148000.000,6517000.000,-8194000.000,1692000.000,2933000.000,-4151000.000,2115000.000,3936000.000,2946000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-20282000.000,10838000.000,3215000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,12180000.000,-23183000.000,-13845000.000,13918000.000,-3668000.000,1321000.000,6978000.000,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,,,,,,,,,1444000.000,0.000,0.000
OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentNetOfTax,1542000.000,840000.000,-9000.000,-817000.000,3517000.000,157000.000,-108000.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,7837000.000,-16106000.000,2312000.000,8218000.000,1009000.000,-214000.000,3937000.000,13456000.000,-20953000.000,6902000.000,269000.000
OtherNonoperatingIncome,1579000.000,164000.000,10578000.000,5597000.000,,,,,,,
PaymentsForProceedsFromOtherInvestingActivities,,,,,,,,,42317000.000,,
PaymentsForRepurchaseOfCommonStock,501056000.000,,,,93000.000,,,,1636000.000,,
PaymentsForRestructuring,,,,,,,,,,,0.000
PaymentsToAcquireBusinessesNetOfCashAcquired,1262651000.000,,,,,,,,,,
PaymentsToAcquireIntangibleAssets,40747000.000,,,,,,,,12000000.000,,
PaymentsToAcquireMarketableSecurities,414456000.000,,,,509350000.000,,,,339841000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,15886000.000,,,,18505000.000,,,,15115000.000,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,885951000.000,,,,476505000.000,,,,316192000.000,,
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,886000000.000,,,,476500000.000,,,,316200000.000,,
ProceedsFromStockOptionsExercised,4435000.000,,,,2777000.000,,,,24819000.000,,
ResearchAndDevelopmentExpense,194443000.000,197331000.000,191269000.000,213889000.000,195166000.000,202839000.000,325290000.000,240299000.000,185424000.000,191358000.000,219506000.000
RestructuringCharges,,,,,,,,,,,45000000.000
RestructuringReserveAccrualAdjustment,,,,,,,,,,,0.000
Revenues,1151931000.000,1169079000.000,1209321000.000,1055713000.000,821127000.000,760637000.000,722690000.000,821671000.000,832935000.000,855255000.000,878396000.000
SalesRevenueGoodsNet,1104135000.000,1130250000.000,1161254000.000,996909000.000,751766000.000,692017000.000,677967000.000,783186000.000,796853000.000,811429000.000,846784000.000
SalesRevenueNet,1151931000.000,1169079000.000,1209321000.000,1055713000.000,821127000.000,760637000.000,722690000.000,821671000.000,832935000.000,855255000.000,878396000.000
SellingGeneralAndAdministrativeExpense,358077000.000,388657000.000,396054000.000,410549000.000,382309000.000,374889000.000,428380000.000,372728000.000,443863000.000,408564000.000,454981000.000
ShareBasedCompensation,12569000.000,13900000.000,20900000.000,11948000.000,12948000.000,15500000.000,24800000.000,11477000.000,14660000.000,19800000.000,24100000.000
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeLowerRangeLimit,,,,,,,,,30.000,34.040,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeUpperRangeLimit,,,,,,,,,59.050,59.050,
StockRepurchaseProgramAuthorizedAmount,,,,,,,,,,,1000000000.000
TaxBenefitFromStockOptionsExercised,,,,,-12000.000,,,,,,
