,2011-09-30
CostOfGoodsAndServicesSold,78811000.000
CostOfGoodsSold,68254000.000
CostOfServices,10557000.000
EarningsPerShareBasic,0.270
EarningsPerShareDiluted,0.250
GrossProfit,19918000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1190000.000
IncomeTaxExpenseBenefit,-1423000.000
NetIncomeLoss,2613000.000
OperatingIncomeLoss,1186000.000
OtherNonoperatingIncomeExpense,4000.000
Revenues,98729000.000
SalesRevenueGoodsNet,84689000.000
SalesRevenueNet,98729000.000
SalesRevenueServicesNet,14040000.000
SellingGeneralAndAdministrativeExpense,18732000.000
WeightedAverageNumberOfDilutedSharesOutstanding,10312818.000
WeightedAverageNumberOfSharesOutstandingBasic,9739308.000
