,2011-07-29,2011-10-28,2012-01-31,2012-04-27,2012-07-27,2012-10-26,2013-01-31,2013-05-03
AccountsPayableTradeCurrent,2720000.000,2380000.000,2312000.000,1731000.000,1902000.000,1556000.000,1439000.000,1724000.000
AccountsReceivableGrossCurrent,,,,,,,5811000.000,
AccountsReceivableNetCurrent,3793000.000,4223000.000,5190000.000,5699000.000,4658000.000,3932000.000,5408000.000,3552000.000
AccruedEnvironmentalLossContingenciesCurrent,,,,,777000.000,768000.000,404000.000,401000.000
AccruedLiabilitiesCurrent,,,,,,,71000.000,71000.000
AccruedSalesCommissionCurrent,9000.000,0.000,14000.000,82000.000,70000.000,7000.000,280000.000,92000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,8555000.000,
AdditionalPaidInCapitalCommonStock,6331000.000,6372000.000,6412000.000,6446000.000,6445000.000,6465000.000,6436000.000,6503000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,496000.000,460000.000,403000.000,434000.000
Assets,24197000.000,23911000.000,23035000.000,23775000.000,21869000.000,21782000.000,23324000.000,22114000.000
AssetsCurrent,18552000.000,18148000.000,17553000.000,18338000.000,14352000.000,14212000.000,15730000.000,14436000.000
AssetsNet,,,,,7419000.000,7419000.000,7419000.000,7419000.000
BuildingsAndImprovementsGross,,,,,,,2522000.000,
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,157000.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400
CommonStockSharesAuthorized,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000,8000000.000
CommonStockSharesIssued,4190032.000,4194511.000,4201090.000,4205530.000,4270927.000,4277488.000,4397252.000,4451101.000
CommonStockSharesOutstanding,3759265.000,3763744.000,3770323.000,3774763.000,3840160.000,3846721.000,3966485.000,4020334.000
CommonStockValue,1676000.000,1678000.000,1680000.000,1682000.000,1708000.000,1711000.000,1759000.000,1780000.000
ConstructionInProgressGross,,,,,,,695000.000,
DebtInstrumentCarryingAmount,,,,,4653000.000,4464000.000,4274000.000,4020000.000
DebtInstrumentInterestRateStatedPercentage,,,,,0.040,0.040,0.040,
DeferredFinanceCostsCurrentNet,,,,,,,267000.000,
DeferredRevenue,,,,,250000.000,1712000.000,1669000.000,1545000.000
DeferredTaxAssetsGross,,,,,,,1767000.000,
DeferredTaxAssetsGrossCurrent,,,,,,,1475000.000,
DeferredTaxAssetsGrossNoncurrent,,,,,,,292000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,1543000.000,
DeferredTaxAssetsNetCurrent,2006000.000,1854000.000,1549000.000,1315000.000,1398000.000,1154000.000,1500000.000,1743000.000
DeferredTaxAssetsNetNoncurrent,1198000.000,1198000.000,770000.000,770000.000,770000.000,770000.000,292000.000,292000.000
DeferredTaxLiabilitiesCurrent,,,,,,,25000.000,25000.000
DeferredTaxLiabilitiesNoncurrent,95000.000,95000.000,35000.000,35000.000,35000.000,35000.000,224000.000,224000.000
EmployeeRelatedLiabilitiesCurrent,770000.000,708000.000,618000.000,928000.000,931000.000,973000.000,1139000.000,856000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,18000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,0.000,
FiniteLivedIntangibleAssetsGross,,,,,,,0.000,
FurnitureAndFixturesGross,,,,,,,1801000.000,
Goodwill,366000.000,366000.000,366000.000,366000.000,366000.000,366000.000,366000.000,366000.000
IncomeTaxReceivable,,,,,,,45000.000,
IncomeTaxesReceivable,,,,,,,,110000.000
IntangibleAssetsNetExcludingGoodwill,174000.000,134000.000,94000.000,54000.000,13000.000,0.000,0.000,
InventoryFinishedGoods,,,,,283000.000,284000.000,21000.000,12000.000
InventoryLandHeldForSale,2062000.000,2062000.000,2062000.000,2062000.000,2062000.000,2062000.000,1700000.000,1700000.000
InventoryNet,7645000.000,7323000.000,6793000.000,7181000.000,7696000.000,8420000.000,8195000.000,8136000.000
InventoryRawMaterials,,,,,7506000.000,7532000.000,7627000.000,7503000.000
InventoryValuationReserves,,,,,2335000.000,2352000.000,2072000.000,2095000.000
