,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,-231000.000,,,,-314000.000,,,,-267000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-99156000.000,,,,-16170000.000,,,,-24086000.000
ComprehensiveIncomeNetOfTax,-13694000.000,-16431000.000,-19724000.000,-25957000.000,-26019000.000,-32857000.000,-30255000.000,-29303000.000,-26683000.000,-30114000.000,-25592000.000,-27180000.000,-29847000.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,160000.000,,,,,,,,
DepreciationAndAmortization,43000.000,,,,136000.000,,,,179000.000,,,,183000.000
EarningsPerShareBasicAndDiluted,-0.460,-0.550,-0.610,-0.810,-0.740,-0.920,-0.850,-0.810,-0.750,-0.840,-0.690,-0.640,-0.710
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,,,,48000.000,,,,16000.000
EffectOfExchangeRateOnCashContinuingOperations,,,,,-11000.000,,,,,,,,
GeneralAndAdministrativeExpense,2904000.000,3310000.000,3814000.000,5920000.000,5399000.000,6157000.000,4762000.000,5264000.000,5554000.000,5956000.000,5897000.000,6541000.000,6264000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,-29894000.000
IncomeTaxExpenseBenefit,,,,,,,,,,,,,23000.000
IncreaseDecreaseInAccountsPayable,1533000.000,,,,268000.000,,,,294000.000,,,,-522000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,1701000.000,,,,-2282000.000,,,,-498000.000
IncreaseDecreaseInDeferredRevenue,-22000.000,,,,,,,,,,,,
IncreaseDecreaseInOtherNoncurrentAssets,967000.000,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,691000.000,,,,887000.000,,,,-243000.000,,,,61000.000
IncreaseDecreaseInPrepaidRent,,,,,-644000.000,,,,12000.000,,,,69000.000
IncreaseInRestrictedCash,400000.000,,,,,,,,,,,,
InvestmentIncomeInterest,,,,,141000.000,267000.000,239000.000,250000.000,286000.000,329000.000,311000.000,358000.000,400000.000
NetCashProvidedByUsedInContinuingOperations,-11081000.000,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,13000.000,,,,91160000.000,,,,196000.000,,,,57000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,13000.000,,,,91160000.000,,,,196000.000,,,,57000.000
NetCashProvidedByUsedInInvestingActivities,-525000.000,,,,-170080000.000,,,,6751000.000,,,,549000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-525000.000,,,,-170080000.000,,,,6751000.000,,,,549000.000
NetCashProvidedByUsedInOperatingActivities,-10569000.000,,,,-20225000.000,,,,-23165000.000,,,,-24708000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-10569000.000,,,,-20225000.000,,,,-23165000.000,,,,-24708000.000
NetIncomeLoss,,,,,-26067000.000,-32695000.000,-30373000.000,-29046000.000,-27059000.000,-30158000.000,-25425000.000,-26935000.000,-29917000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-13694000.000,-16431000.000,-19724000.000,-25928000.000,-26067000.000,-32695000.000,,,,,,,
NoncashOrPartNoncashAcquisitionPayablesAssumed1,,,,,486000.000,,,,,,,,
NonoperatingIncomeExpense,18000.000,17000.000,20000.000,,,,237000.000,,290000.000,318000.000,317000.000,369000.000,385000.000
OperatingExpenses,13883000.000,16469000.000,19765000.000,25958000.000,26150000.000,33163000.000,30685000.000,29328000.000,27349000.000,30535000.000,25790000.000,27212000.000,30347000.000
OperatingIncomeLoss,-13712000.000,-16448000.000,-19744000.000,-25942000.000,-26150000.000,-33013000.000,-30610000.000,-29303000.000,-27349000.000,-30476000.000,-25742000.000,-27165000.000,-30279000.000
OperatingLeasesRentExpenseNet,,,,,224000.000,240000.000,299000.000,270000.000,288000.000,290000.000,280000.000,292000.000,301000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,-4000.000,-68000.000,8000.000,-22000.000,33000.000,-20000.000,15000.000,-54000.000,11000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,52000.000,-94000.000,110000.000,-235000.000,343000.000,64000.000,-182000.000,-191000.000,59000.000
OtherNonoperatingExpense,,,,,58000.000,-51000.000,,,,,,,
OtherNonoperatingIncomeExpense,,,,,83000.000,318000.000,-2000.000,-401000.000,4000.000,-11000.000,6000.000,11000.000,-15000.000
PaymentsToAcquireInvestments,,,,,184902000.000,,,,59003000.000,,,,25075000.000
PaymentsToAcquirePropertyPlantAndEquipment,125000.000,,,,178000.000,,,,39000.000,,,,
ProceedsFromIssuanceOfCommonStock,,,,,90990000.000,,,,,,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,,,,,170000.000,,,,196000.000,,,,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,,,,15000000.000,,,,65793000.000,,,,25624000.000
ProceedsFromStockOptionsExercised,13000.000,,,,,,,,,,,,57000.000
ResearchAndDevelopmentExpense,10979000.000,13159000.000,15951000.000,20038000.000,20751000.000,27006000.000,25923000.000,24064000.000,21795000.000,24579000.000,19893000.000,20671000.000,24083000.000
Revenues,171000.000,21000.000,21000.000,16000.000,,150000.000,75000.000,,,59000.000,48000.000,,68000.000
SalesRevenueNet,171000.000,21000.000,21000.000,16000.000,,150000.000,75000.000,,,59000.000,48000.000,,68000.000
ShareBasedCompensation,2846000.000,,,,3749000.000,,,,5158000.000,,,,5909000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,29606683.000,29659457.000,32558646.000,-60689092.000,35317181.000,35697012.000,35708739.000,-71103426.000,35878502.000,35956470.000,36819329.000,-71131250.000,41894796.000
