,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31
AccruedLiabilitiesCurrent,23898.000,31680.000,33166.000,58309.000,41087.000
AdditionalPaidInCapitalCommonStock,1498214.000,1498214.000,1498214.000,1498214.000,1498214.000
Assets,1852.000,9043.000,7219.000,13583.000,2767.000
Cash,,,7219.000,13583.000,0.000
CashAndCashEquivalentsAtCarryingValue,1852.000,9043.000,7219.000,13583.000,2767.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000
CommonStockSharesIssued,18250003.000,18250003.000,18250003.000,18250003.000,18250003.000
CommonStockSharesOutstanding,18250003.000,18250003.000,18250003.000,18250003.000,18250003.000
CommonStockValue,1825.000,1825.000,1825.000,1825.000,1825.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,1605585.000,1618676.000,1636486.000,1669765.000,1673359.000
LiabilitiesAndStockholdersEquity,1852.000,9043.000,7219.000,13583.000,2767.000
LiabilitiesCurrent,107398.000,127680.000,143666.000,183309.000,176087.000
LongTermNotesPayable,0.000,0.000,0.000,0.000,0.000
NotesPayableRelatedPartiesClassifiedCurrent,83500.000,96000.000,110500.000,125000.000,135000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,5000.000,5000.000,5000.000,5000.000,5000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000
StockholdersEquity,-105546.000,-118637.000,-136447.000,-169726.000,-173320.000
