,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentForAmortization,,7253000.000,7882000.000,,8664000.000,,,,8289000.000,,,,,,,,5562000.000,,,,5476000.000,,,,5402000.000,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,,,,,,,,,,,,,,5521000.000,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,719000.000,,,,-448000.000,,,,-1360000.000,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,1000000.000,1000000.000,,,1000000.000,,,,,1000000.000,,1000000.000,1000000.000,,,1000000.000,,,,,,,,,
AmortizationOfDeferredCharges,,,,,,,,,8289000.000,8119000.000,5193000.000,5956000.000,6176000.000,6455000.000,6973000.000,8963000.000,5562000.000,4619000.000,4342000.000,4738000.000,5476000.000,5545000.000,5558000.000,5919000.000,5402000.000,5458000.000
AmortizationOfFinancingCosts,,,,,808000.000,,,,,,,,,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,750000.000,,,,785000.000,,,,716000.000,,,,726000.000,,,,589000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,158000.000,147000.000,,101000.000,101000.000,,,24000.000,,0.000,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,8048000.000,,,,-1287000.000,,,,-60018000.000,,,,44880000.000,,,,-8822000.000,,,,4727000.000,,,,-908000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,,4000000.000,4000000.000,-4000000.000,,4000000.000,3000000.000,,,,,,,1000000.000,,,,1000000.000,
CommonStockDividendsPerShareDeclared,0.420,0.420,0.420,0.420,0.430,0.430,0.430,0.430,0.435,0.435,0.435,0.435,0.480,0.480,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,17458000.000,,,,6576000.000,26608000.000,51089000.000,6940000.000,12025000.000,35619000.000,68743000.000,14832000.000,15992000.000,42896000.000,40366000.000,3034000.000,9503000.000,38328000.000,69051000.000,12274000.000,-637000.000,40722000.000,71915000.000,12447000.000,20948000.000,61101000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,,,,,14000000.000,,,,19000000.000,
CostOfGoodsAndServicesEnergyCommoditiesAndServices,146486000.000,155590000.000,182766000.000,149503000.000,134276000.000,151328000.000,175687000.000,138023000.000,143666000.000,150850000.000,157071000.000,139923000.000,135226000.000,147103000.000,138947000.000,36168000.000,109047000.000,128357000.000,149463000.000,108041000.000,92391000.000,105041000.000,128795000.000,93834000.000,91732000.000,104151000.000
CostOfServicesAmortization,7377000.000,,,,8664000.000,9112000.000,9069000.000,8939000.000,,,,,,,,,,,,,,,,,,
CostOfServicesDepreciation,32790000.000,33310000.000,33553000.000,34179000.000,34984000.000,35190000.000,35145000.000,35984000.000,36300000.000,36671000.000,,,,,,,,,,,,,,,,
CostOfTransmission,2502000.000,3464000.000,-1354000.000,2722000.000,2826000.000,3412000.000,4500000.000,3802000.000,3186000.000,4521000.000,,,,,,,,,,,,,,,,
DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,4000000.000,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,916000.000,,,,22078000.000,,,,10131000.000,,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,,,,,4339000.000,,,,-2149000.000,,,,9709000.000,
Depreciation,,,,,,,,,36300000.000,,38204000.000,,39081000.000,39563000.000,31966000.000,15910000.000,34733000.000,34219000.000,34395000.000,34746000.000,35632000.000,35913000.000,36565000.000,37987000.000,38157000.000,38208000.000
