,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-12-31,2015-03-31
AccountsPayableAndAccruedLiabilities,,,,,,35926.000,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,5600.000,11190.000,4559.000,37697.000,27630.000,,38466.000,58683.000,60254.000,108207.000,101427.000,133192.000
AccountsReceivableNetCurrent,,,,,,,,,818.000,75.000,72.000,153.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,-814.000,-858.000
AdditionalPaidInCapital,15675.000,15675.000,278687.000,875065.000,897892.000,914708.000,927250.000,886148.000,896491.000,961212.000,1009289.000,1190486.000
Assets,108.000,90.000,,542145.000,416740.000,310136.000,220909.000,131065.000,61964.000,51171.000,93073.000,13062.000
AssetsCurrent,,,252137.000,500898.000,362120.000,241887.000,159645.000,75393.000,13485.000,16842.000,130.000,155.000
AvailableForSaleSecuritiesEquitySecuritiesCurrent,,,,,,,,,,,,2.000
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,-34329.000,64492.000,
CapitalizedComputerSoftwareGross,,,,,,68249.000,,,,,19943.000,
CapitalizedComputerSoftwareNet,,,,,,,,,48479.000,,,
Cash,,,,499898.000,361120.000,241887.000,159645.000,75393.000,12667.000,16767.000,12.000,
CashAndCashEquivalentsAtCarryingValue,108.000,90.000,249387.000,499898.000,361120.000,241887.000,,75393.000,12667.000,16767.000,12.000,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000,750000000.000
CommonStockSharesIssued,8225000.000,8225000.000,83223334.000,84016334.000,84032543.000,84032543.000,84782543.000,84907543.000,84977543.000,84977543.000,90900620.000,110069041.000
CommonStockSharesOutstanding,8225000.000,8225000.000,83223334.000,84016334.000,84032543.000,84032543.000,84782543.000,84907543.000,84977543.000,84977543.000,90900620.000,110069041.000
CommonStockValue,8225.000,8225.000,83217.000,84017.000,84033.000,84033.000,84783.000,84908.000,84978.000,84978.000,90901.000,110069.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,38218.000,54395.000
CostMethodInvestments,,,,,,,,,,,,73000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,4782.000,0.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,-121120.000,,,,
DeferredTaxAssetsNet,,,,-90946.000,,,,,,,,
DeferredTaxAssetsNetCurrent,,,,90946.000,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,0.000,,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-75072.000,-83080.000,-114726.000,-454634.000,-592815.000,-724531.000,-829590.000,-898674.000,-979759.000,1161841.000,,
DueToRelatedPartiesCurrent,45680.000,48080.000,400.000,0.000,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,53250.000,99952.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,5503.000,8630.000,,21636.000,28764.000,35957.000,,,71529.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,84436.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,12907.000
IntangibleAssetsNetExcludingGoodwill,,,,41247.000,,,,,,,,
Liabilities,,,4959.000,37697.000,27630.000,35926.000,38466.000,58683.000,60254.000,166822.000,192895.000,287539.000
LiabilitiesAndStockholdersEquity,108.000,90.000,252137.000,542145.000,416740.000,310136.000,220909.000,131065.000,61964.000,51171.000,93073.000,13062.000
LiabilitiesCurrent,51280.000,59270.000,4959.000,37697.000,27630.000,35926.000,38466.000,58683.000,60254.000,166822.000,192895.000,287539.000
OtherAssetsCurrent,,,2750.000,,,,,,,,,
PrepaidExpense,,,,1000.000,,0.000,,,,,,
PrepaidExpenseCurrent,,,,,1000.000,,0.000,0.000,,0.000,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,-1376198.000,-1574174.000
ShortTermInvestments,,,,,,,,,,,46.000,
StockholdersEquity,-51172.000,-59180.000,247178.000,504448.000,389110.000,274210.000,182443.000,72382.000,1710.000,-115651.000,-99822.000,-274477.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,247178.000,504448.000,389110.000,274210.000,182443.000,72382.000,1710.000,-115651.000,-99822.000,-274477.000
TradingSecuritiesShortTermInvestmentsAmortizedCost,,,,,,,,,,,73000.000,
ValuationAllowanceAmount,,,,-90946.000,,,,,,,,
