,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,94976.000,105497.000,,,129084.000,138059.000,174053.000,223808.000,235381.000,278463.000,302868.000,340331.000,3530128.000,2788202.000
AccountsPayableCurrent,30541.000,115154.000,131566.000,147620.000,164449.000,116760.000,116631.000,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,137849.000,149099.000,,,,,,535229.000,604.775,128309.000,103463.000,1165245.000,1552687.000,1240864.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,520511.000,584262.000,104546.000,75800.000,90800.000,120800.000,120800.000
AccountsReceivableGross,,,,,,,,,,,,,,,,,9862407.000
AccountsReceivableGrossCurrent,,,,,,,,,,,,,,,,,999612.000
AccountsReceivableGrossNoncurrent,,,,,,,,,,,,,,,,,8378853.000
AccountsReceivableNet,,,,,,,,,,,,,,,,9699997.000,1449554.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,1449554.000
AccruedLiabilitiesCurrent,71906.000,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-7403.000,-8528.000,-27162.000,-29803.000,,,,,,,,,,
AdditionalPaidInCapital,17529437.000,17529437.000,17529437.000,17529437.000,17529437.000,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,-91435.000,-2935.000,30155.000,-58345.000,-68658.000,82885.000,103652.000,439566.000,927823.000,962005.000,969019.000,1030342.000
AdditionalPaidInCapitalPreferredStock,,,,,,499164.000,499164.000,465843.000,465843.000,465843.000,465843.000,465843.000,465843.000,465843.000,465843.000,465843.000,465843.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,8412853.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,-8412853.000
AllowanceForDoubtfulAccountsReceivableNoncurrent,,,,,,,,,,,,,,,,,8378853.000
Assets,9871.000,8347.000,7222.000,6097.000,4972.000,57064.000,115176.000,89329.000,39895.000,36004.000,33723.000,31634.000,29547.000,27960.000,46006.000,31401949.000,8157050.000
AssetsCurrent,399.000,,,,,9397.000,70566.000,47776.000,1399.000,569.000,285.000,193.000,103.000,513.000,20514.000,11811259.000,3749311.000
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,,,53120.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,,,37500.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,290044.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,,,,,,84075.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,,,,115349.000,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,,,17298.000,873.000
Cash,399.000,,,,,9397.000,646.000,356.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,399.000,,,,,9397.000,646.000,,1399.000,569.000,285.000,193.000,103.000,513.000,20514.000,629493.000,912399.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,,1338.000,1338.000,,192.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,151063898.000,151063898.000,151063898.000,151063898.000,151063898.000,151063898.000,152563898.000,152806558.000,151306558.000,162765837.000,126303018.000,132026053.000,132026053.000,128228018.000,132026053.000,132026053.000,120566774.000
CommonStockSharesOutstanding,151063898.000,151063898.000,151063898.000,151063898.000,151063898.000,151063898.000,152563898.000,152806558.000,151306558.000,162765837.000,126303018.000,132026053.000,132026053.000,128228018.000,132026053.000,132026053.000,120566774.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,-5036.000,,,,
CommonStockValue,151064.000,151064.000,151064.000,151064.000,151064.000,151064.000,152564.000,152807.000,151307.000,162766.000,126303.000,132026.000,,,132026.000,132026.000,120567.000
CommonStockValueOutstanding,,,,,,,,,,,,,132026.000,128228.000,,,
ConvertibleDebtCurrent,,,,,,,,,,,,,272115.000,,,144000.000,
ConvertibleDebtNoncurrent,,,,,,,,,,,268520.000,299960.000,348275.000,,,,144000.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,,,,,1107254.000
ConvertibleNotesPayable,,,,,,,,,,,144000.000,144000.000,144000.000,144000.000,144000.000,144000.000,
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,,,,,,,20.000,20.000,20.000,20.000,20.000,20.000,20.000
CumulativeEarningsDeficit,,,,,,,,,,,,,,,3258905.000,-3704186.000,-6714776.000
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,,,20000000.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,,,,,-13345000.000
DeferredCompensationLiabilityCurrentAndNoncurrent,,,,,,,,,,,,,,,,,321886.000
DeferredRevenue,,,,,,,1500000.000,,,,,,,,,,
DeferredRevenueCurrent,,,,,,,,,,,,,,,,7716970.000,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,0.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,5954508.000,5983712.000,471000.000,519100.000,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,568900.000,595100.000,642500.000,,730400.000,,1021000.000,1106700.000,1257700.000,2227300.000
DeferredTaxAssetsValuationAllowance,,,,-5954508.000,-5983712.000,471000.000,519100.000,-568900.000,-595100.000,-642500.000,,-730400.000,,-1021000.000,-1106700.000,-1257700.000,-2227300.000
