,2015-02-28,2016-02-29,2017-02-28
CashPeriodIncreaseDecrease,-1416.000,1124.000,-838.000
CostOfRevenue,6906.000,6551.000,6320.000
EarningsPerShareBasicAndDiluted,-0.010,-0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.340,-0.340,-0.340
GeneralAndAdministrativeExpense,2985.000,14796.000,6432.000
GrossProfit,7353.000,8007.000,7734.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-76032.000,,
IncomeTaxExpenseBenefit,0.000,,0.000
IncomeTaxesPaidNet,0.000,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,23053.000,-10743.000,14584.000
IncreaseDecreaseInPrepaidExpense,-6250.000,0.000,
InterestExpense,264.000,343.000,413.000
InterestPaid,264.000,343.000,413.000
LeaseAndRentalExpense,4200.000,4200.000,4200.000
NetCashProvidedByUsedInFinancingActivities,45313.000,25000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,45313.000,25000.000,
NetCashProvidedByUsedInOperatingActivities,-46729.000,-23876.000,-838.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-46729.000,-23876.000,-838.000
NetIncomeLoss,-76032.000,-13133.000,-13749.000
OperatingExpenses,83121.000,20797.000,21070.000
OperatingIncomeLoss,-75768.000,-12790.000,-13336.000
OtherNonoperatingIncomeExpense,-264.000,,
ProceedsFromIssuanceOfCommonStock,50350.000,15000.000,
ProceedsFromNotesPayable,,10000.000,
ProceedsFromRepaymentsOfNotesPayable,,10000.000,
ProfessionalFees,75936.000,1801.000,10438.000
RepaymentsOfNotesPayable,5037.000,0.000,
Revenues,14259.000,14558.000,14054.000
SalesRevenueNet,14259.000,14558.000,14054.000
StockIssuedDuringPeriodValueIssuedForCash,50350.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,25851.000,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,9593123.000,10214123.000,10307000.000
