,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-06-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AdjustmentsToAdditionalPaidInCapitalOther,11301207.000,,,,,,,,,
AmortizationOfFinancingCosts,62388.000,,,,,19207.000,,,,27277.000
AmortizationOfIntangibleAssets,,,,,,,,,,254500.000
AmortizationOfRegulatoryAsset,264808.000,,,,,74233.000,,,,227223.000
CashAndCashEquivalentsPeriodIncreaseDecrease,9549.000,,,,,11637.000,,,,-3173777.000
ComprehensiveIncomeNetOfTax,537906.000,1588292.000,524772.000,-942863.000,77749.000,480600.000,1967406.000,94845.000,644780.000,449009.000
CostOfGoodsSold,,,,,,,,,,1815724.000
CostOfNaturalGasPurchases,2237220.000,5200980.000,1865616.000,445465.000,958163.000,891978.000,2146922.000,583541.000,270246.000,1149204.000
CostOfPurchasedPower,,,,,,,,,,666520.000
CurrentIncomeTaxExpenseBenefit,0.000,,,,,,,,,0.000
DebtIssuanceCosts,-146042.000,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,370456.000,889099.000,375229.000,-394079.000,107000.000,268582.000,959512.000,30280.000,-191908.000,299565.000
DeferredIncomeTaxesAndTaxCredits,305677.000,,,,,268582.000,,,,299565.000
Depreciation,459837.000,376332.000,349134.000,353074.000,404966.000,408685.000,438427.000,436679.000,473813.000,519800.000
DividendsCash,1500000.000,,,,,,,,,
DividendsCommonStockCash,,,,,,356964.000,,,,372347.000
DividendsPaidinkind,35187.000,,,,,35509.000,,,,39969.000
DividendsPreferredStockCash,,,,,,,,,,61066.000
EarningsPerShareBasic,0.240,0.720,0.230,-0.310,0.070,0.190,0.800,0.020,0.230,0.160
EarningsPerShareDiluted,0.240,0.720,0.230,-0.310,0.070,0.190,0.800,0.020,0.210,0.160
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,,,,,0.340,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,0.071,,,,
ElectricUtilityRevenue,,,,,,,,,,1930191.000
GainLossOnSaleOfInvestments,27500.000,,,,,6158.000,,,,58681.000
GainLossOnSaleOfSecuritiesNet,7557.000,11862.000,26400.000,,4525.000,6158.000,46465.000,11477.000,,
GasDomesticRegulatedRevenue,6232007.000,10915010.000,5620685.000,2696880.000,4421769.000,4800530.000,7881456.000,3864061.000,2542562.000,5161972.000
GrossProfit,3994787.000,5714030.000,3755069.000,2251415.000,3463606.000,3908552.000,5734534.000,3280520.000,2632936.000,5276439.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,914701.000,2520629.000,924788.000,-981612.000,284743.000,728932.000,2932849.000,91854.000,444225.000,768064.000
IncomeLossFromEquityMethodInvestments,-29313.000,-845.000,-35607.000,-41156.000,-48404.000,-601.000,32454.000,-30733.000,-60790.000,-19951.000
IncomeTaxExpenseBenefit,370456.000,889099.000,375229.000,-324079.000,107000.000,268582.000,959512.000,30280.000,-181908.000,299565.000
