,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrentAndNoncurrent,106019.000,124082.000,115772.000,111481.000,114444.000,132523.000,105042.000,112439.000,95360.000,93583.000,87728.000,97446.000,80733.000,90384.000,92533.000,96347.000,71654.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,206998.000,166240.000,167386.000,171038.000,149638.000,178657.000,159464.000,148933.000,121946.000,119368.000,100423.000,1462.000,90907.000,65564.000,48468.000,44053.000,26385.000
Assets,89283207.000,70968585.000,82833549.000,75050654.000,65285252.000,79389539.000,70061518.000,64864783.000,52234279.000,52442251.000,43828569.000,42452313.000,39290946.000,28458647.000,19724622.000,17904093.000,10310008.000
AssetsFairValueDisclosure,,,,,55670637.000,84363363.000,62736448.000,62531312.000,51660749.000,52206495.000,41410124.000,38299281.000,23349180.000,27200930.000,17522290.000,15062772.000,8682698.000
Cash,130030.000,25030.000,,,,,,,,,,,,,,,
CommodityContractAssetCurrent,,,,,,,,,,,,,,3450.000,,,
DerivativeAssetCollateralObligationToReturnCashOffset,,,,,,,,,,2257283.000,916903.000,1160089.000,493576.000,199445.000,22875.000,63639.000,184810.000
DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement,,,,,,,,,,,,,,202895.000,22875.000,63639.000,184810.000
DerivativeAssets,,,,,,,,,,454754.000,0.000,2642959.000,1356702.000,3450.000,0.000,0.000,0.000
DerivativeFairValueOfDerivativeAsset,,,,,,,,,,2712037.000,916903.000,3803048.000,4500000.000,4500000.000,1500000.000,500000.000,3500000.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,2325157.000,1508635.000,2051274.000,1599560.000,1444253.000,102725.000,108632.000,207683.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,,,,,5186624.000,8886582.000,1751596.000,1544514.000,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,,,,,152458.000,742325.000,4947845.000,2404749.000,,,,,,,,,
DerivativeLiabilities,,,,,,,,,,67874.000,591732.000,891185.000,1105984.000,1244808.000,79850.000,44993.000,22873.000
DerivativeLiabilityCollateralRightToReclaimCashOffset,,,,,,,,,,2257283.000,916903.000,1160089.000,493576.000,199445.000,22875.000,63639.000,184810.000
DueToRelatedPartiesCurrentAndNoncurrent,568793.000,,,,,,,,,,,,,,,,
FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,86470737.000,66988427.000,,,,,,,,,,,,,,14499233.000,4998522.000
GeneralPartnersCapitalAccount,416419.000,338182.000,361193.000,401509.000,347524.000,449542.000,410873.000,391633.000,325861.000,0.000,0.000,,,,,,
GeneralPartnersCumulativeNetIncome,,,,13507.000,,,,,,,,,,,,,
GeneralPartnersShareOfUndistributedEarningsIncentiveDistributionRightEmbeddedInGeneralPartnerInterest,,,,,,1158285.000,,,,253.000,,,1242.000,,,,
InterestReceivable,336.000,489.000,321.000,257.000,303.000,593.000,326.000,312.000,139.000,144.000,236.000,543.000,612.000,76.000,127.000,,633.000
InvestmentOwnedPercentOfNetAssets,,,,,,,,0.954,,,,,,,,,
InvestmentOwnedUnderlyingFaceAmountAtMarketValue,,,,,,,,60986798.000,,,,,21495812.000,26995139.000,17497084.000,14997737.000,
Investments,89153177.000,70943555.000,16813283.000,23459511.000,25769478.000,19226963.000,16519881.000,11700682.000,13115378.000,14817047.000,11747927.000,14866012.000,13701548.000,4866675.000,1871575.000,1115346.000,4457184.000
Liabilities,3020073.000,1099829.000,11999499.000,1495398.000,864459.000,2288355.000,532892.000,933643.000,1388068.000,2508080.000,4086793.000,1371611.000,1166761.000,2342780.000,874125.000,3512299.000,362716.000
LiabilitiesAndStockholdersEquity,89283207.000,70968585.000,82833549.000,75050654.000,65285252.000,79389539.000,70061518.000,64864783.000,52234279.000,52442251.000,43828569.000,42452313.000,39290946.000,28458647.000,19724622.000,17904093.000,10310008.000
LiabilitiesFairValueDisclosure,,,,,,742325.000,,2404749.000,,,1508635.000,2051274.000,1599560.000,1444253.000,,108632.000,207683.000
LimitedPartnersCapitalAccount,85846715.000,69530574.000,70472857.000,73153747.000,64073269.000,76651642.000,69117753.000,63480177.000,50448361.000,49443875.000,39218336.000,40654509.000,37739767.000,25835525.000,18597512.000,14225468.000,
MarginDepositAssets,2336780.000,19144768.000,,,,,,,,,,,,,,2289514.000,853669.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,140536.000,107924.000,119074.000,123061.000,104834.000,125482.000,112035.000,103839.000,86260.000,86627.000,72608.000,70267.000,64940.000,45367.000,31532.000,28494.000,16863.000
OtherLiabilities,130000.000,25000.000,25000.000,85000.000,0.000,140000.000,0.000,108000.000,50000.000,50000.000,,96196.000,,1000000.000,,,
OtherOwnershipInterestsCapitalAccount,,,,,,,,,,342611.000,249046.000,273362.000,232882.000,170285.000,138271.000,133949.000,
OtherPartnersCapital,,,,,,,,59330.000,71989.000,147685.000,274394.000,152831.000,151536.000,110057.000,114714.000,32377.000,
OtherPayablesToBrokerDealersAndClearingOrganizations,17502.000,15540.000,8862.000,14652.000,12498.000,13260.000,13278.000,11646.000,11568.000,13062.000,7974.000,10644.000,10506.000,3948.000,864.000,1032.000,1776.000
PartnersCapital,86263134.000,69868756.000,70834050.000,73555256.000,64420793.000,77101184.000,69528626.000,63931140.000,50846211.000,49934171.000,39741776.000,41080702.000,38124185.000,26115867.000,18850497.000,14391794.000,9947292.000
PayablesToBrokerDealersAndClearingOrganizations,,,10497556.000,0.000,0.000,0.000,0.000,,,,,,,,,,
PledgedAssetsSeparatelyReportedOnStatementOfFinancialPositionAtFairValue,,,,,,,,,,,,,4499748.000,4499826.000,1499965.000,499900.000,3499366.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,86263134.000,69868756.000,70834050.000,73555256.000,64420793.000,77101184.000,69528626.000,63931140.000,50846211.000,49934171.000,39741776.000,41080702.000,38124185.000,26115867.000,18850497.000,14391794.000,9947292.000
