,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsAndOtherReceivablesNetCurrent,,45368.000,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,553409.000,611229.000,705291.000,625606.000,760480.000,865801.000,911355.000,949133.000,933896.000,1028984.000,1544385.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,16000.000,72600.000,116300.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,235818.000,309072.000,382467.000
AccountsReceivableNetCurrent,40464.000,25454.000,30099.000,35261.000,28626.000,31213.000,33442.000,83525.000,106124.000,105723.000,76857.000
AccruedFeesAndOtherRevenueReceivable,39977.000,,,,,,24305.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,390080.000,396037.000,402163.000,408194.000,414225.000,420162.000,425008.000,432209.000
AdditionalPaidInCapital,63248502.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,58722274.000,59023274.000,59720980.000,59720980.000,59720980.000,59799808.000,60179676.000,67578506.000,67840601.000,68280027.000
AdditionalPaidInCapitalPreferredStock,,5769279.000,5769279.000,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,0.000,0.000,0.000,,,,,
Assets,663073.000,1669912.000,1952418.000,1995379.000,1881230.000,1778792.000,1732148.000,577057.000,514799.000,395413.000,479626.000
AssetsCurrent,374075.000,215115.000,246462.000,473090.000,452603.000,435605.000,454055.000,508995.000,389657.000,339311.000,280861.000
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,947994.000,947994.000,,,,,
CapitalLeasedAssetsGross,,,,,,,39031.000,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,39031.000,,,,
Cash,,,,,,,36379.000,,,,
CashAndCashEquivalentsAtCarryingValue,155333.000,14319.000,30692.000,17783.000,17865.000,4776.000,,238405.000,148536.000,58792.000,112613.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,133347479.000,163447479.000,163447479.000,226878246.000,226878246.000,226878246.000,226878246.000,238150660.000,5524042.000,5928818.000,6568666.000
CommonStockSharesOutstanding,133347479.000,163447479.000,163447479.000,226878246.000,226878246.000,226878246.000,238050660.000,238150660.000,5524042.000,5928818.000,6568666.000
CommonStockValue,,,163548.000,226979.000,226979.000,226979.000,238151.000,238151.000,5524.000,5929.000,6569.000
CommonStockValueOutstanding,133448.000,163548.000,,,,,,,,,
ConvertibleDebt,,,,,,,,7908.000,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,0.050,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,92092.000,,,
DeferredRevenue,,,,,,,,333106.000,294176.000,216889.000,195302.000
DeferredRevenueCurrent,328885.000,321035.000,313607.000,329194.000,317295.000,316668.000,256113.000,331336.000,288281.000,208699.000,186482.000
DeferredRevenueNoncurrent,414555.000,345460.000,276365.000,138174.000,69079.000,,,1770.000,5895.000,8190.000,8820.000
DeferredTaxAssetsGross,,,,18000000.000,20100000.000,20100000.000,20100000.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,18000000.000,20100000.000,20100000.000,20100000.000,,12534572.000,,
DeferredTaxAssetsValuationAllowance,,,,18000000.000,20100000.000,20100000.000,20100000.000,,12534572.000,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,,,,,,443480.000,,
DueToRelatedPartiesCurrent,,12000.000,168196.000,,38670.000,132771.000,316413.000,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,5694.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,30000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,11000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,47000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,59000.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,152500.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,146806.000
Goodwill,,1204000.000,1505000.000,1204000.000,1204000.000,1204000.000,1204000.000,,,,
InventoryNet,,,,,,12240.000,32581.000,28290.000,14911.000,30763.000,11859.000
