,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,21295.000,7884.000,6917.000,165066.000,7593.000,70503.000,,21157.000,13249.000,15459.000,3676.000,19225.000,4616.000,5565.000,3050.000,18761.000
AccountsPayableRelatedPartiesCurrent,52660.000,67660.000,82660.000,97660.000,112660.000,124160.000,,151766.000,160174.000,164027.000,173985.000,188985.000,203985.000,218985.000,233985.000,248985.000
AccountsReceivableNetCurrent,9468.000,9468.000,717.000,763.000,551.000,100462.000,,60.000,,,,9494.000,13261.000,6423.000,6965.000,18404.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,868.000,-4528.000,-5822.000,-5816.000,-6184.000,-4409.000,,-4438.000,-4768.000,-5664.000,-5078.000,-4957.000,-4750.000,-4089.000,-4537.000,-4479.000
AdditionalPaidInCapitalCommonStock,234850.000,234850.000,239350.000,152550.000,152550.000,257294.000,,348077.000,418429.000,418429.000,418429.000,418429.000,418429.000,418429.000,423189.000,427889.000
Assets,35559.000,53378.000,28404.000,172468.000,14805.000,166320.000,,7116.000,28816.000,47744.000,48361.000,12366.000,29664.000,73530.000,66467.000,25141.000
AssetsCurrent,35559.000,53378.000,28404.000,172468.000,14805.000,166320.000,,7116.000,28816.000,47744.000,48361.000,12366.000,29664.000,73530.000,66467.000,25141.000
Cash,25407.000,27783.000,11193.000,171705.000,14254.000,55801.000,19732.000,7056.000,28816.000,22922.000,7462.000,428.000,8198.000,36424.000,18918.000,6737.000
CashAndCashEquivalentsAtCarryingValue,25407.000,27783.000,11193.000,,,,,,,,,428.000,,,,6737.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,1000000000.000,1000000000.000,,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,9866665.000,9866665.000,9866665.000,98666650.000,98666650.000,108416650.000,,117116650.000,127782504.000,127482504.000,127482504.000,127482504.000,127482504.000,127482504.000,127482504.000,127482504.000
CommonStockSharesOutstanding,9866665.000,9866665.000,9866665.000,98666650.000,98666650.000,108416650.000,,117116650.000,127782504.000,127482504.000,127482504.000,127482504.000,127482504.000,127482504.000,127482504.000,127482504.000
CommonStockValue,9867.000,9867.000,9867.000,98667.000,98667.000,108417.000,,117117.000,127483.000,127483.000,127483.000,127483.000,127483.000,127483.000,127483.000,127483.000
ConvertibleNotesPayableCurrent,,,,25000.000,52150.000,60717.000,,5435.000,,,,,,,,
CreditDerivativeCurrentFairValue,,,,,,60941.000,60941.000,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,2850.000,3250.000,1460.000,,,,,,,,,
DeferredRevenue,,,,,,50525.000,67033.000,6905.000,1795.000,59888.000,82681.000,,42871.000,118801.000,127589.000,
DeferredRevenueCurrent,,52651.000,53404.000,,,50525.000,,,1795.000,59888.000,82681.000,,42871.000,118801.000,127589.000,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,99965.000,,,,112219.000,,,,113230.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,63873.000,,,,73704.000,,,,97104.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,-163838.000,,,,-185923.000,,,,-210334.000
DerivativeLiabilityFairValueNet,,,,,,33441.000,33441.000,,,,,,,,,
DerivativeLiabilityFairValueNet1,,,,,,14194.000,,48482.000,,,,,,,,
DueToRelatedPartiesCurrent,,,,5258.000,1705.000,9595.000,,732.000,5344.000,,7379.000,12536.000,29021.000,18231.000,18429.000,18429.000
Liabilities,73955.000,,,,,,,239565.000,180562.000,239374.000,267721.000,220746.000,,,,
LiabilitiesAndStockholdersEquity,35559.000,53378.000,28404.000,172468.000,14805.000,166320.000,,7116.000,28816.000,47744.000,48361.000,12366.000,29664.000,73530.000,66467.000,25141.000
LiabilitiesCurrent,73955.000,128195.000,142981.000,292984.000,174108.000,329694.000,,227572.000,180562.000,239374.000,267721.000,220746.000,280493.000,361582.000,383053.000,286175.000
LongTermNotesPayable,,,,,,,,11993.000,,,,,,,,
OtherAssetsCurrent,,,,,,,,,,,818.000,2444.000,2444.000,2444.000,,
OtherDeferredCostsNet,,16127.000,16494.000,,,10057.000,22877.000,,0.000,24822.000,40081.000,,5761.000,28239.000,40584.000,
PrepaidExpenseAndOtherAssetsCurrent,684.000,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-283981.000,-315006.000,-357972.000,-365917.000,-404336.000,-524676.000,,-693205.000,-692890.000,-731878.000,-760194.000,-749335.000,-791991.000,-829875.000,-862721.000,-811927.000
StockholdersEquity,-38396.000,-74817.000,-114577.000,-120516.000,-159303.000,-163374.000,,-232449.000,-151746.000,-191630.000,-219360.000,-208380.000,-250829.000,-288052.000,-316586.000,-261034.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-38396.000,,,,,,,-232449.000,-151746.000,-191630.000,-219360.000,-208380.000,,,,
UnrecognizedTaxBenefitsResultingInNetOperatingLossCarryforward,,,,,,,,321913.000,,,,353000.000,,,,356000.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,9866665.000,,,,,,,,,,,,,,,
