,2011-10-31,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,27362.000,41726.000,111226.000,,,,40767.000,,,,,,,,,107102.000,35215.000,206821.000,140584.000,641454.000,756212.000,1390780.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,58769.000,60485.000,71889.000,,24343.000,13052.000,19060.000,200604.000,71750.000,77618.000,76046.000,315460.000,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,312498.000,699142.000,0.000,0.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,,,,165000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,158.000,1016.000,1958.000,2900.000,3842.000
AdditionalPaidInCapital,15904372.000,20405360.000,21663898.000,24055183.000,24431854.000,26043316.000,27429672.000,34554246.000,39739282.000,39735580.000,43076939.000,43294876.000,43882171.000,44879697.000,44982519.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,55261326.000,55605348.000,56381654.000,56478394.000,56659361.000,57088530.000,58549055.000
Assets,38257.000,72818.000,50164.000,26386.000,175567.000,663175.000,643053.000,359220.000,447172.000,244703.000,300657.000,1703642.000,1113058.000,1410989.000,487795.000,493049.000,1328388.000,2459617.000,1881878.000,1977886.000,13000859.000,9801093.000
AssetsCurrent,12585.000,47400.000,25000.000,2176.000,151700.000,639651.000,619873.000,336459.000,424678.000,222477.000,278849.000,1682178.000,1091937.000,1390211.000,467360.000,472957.000,1308639.000,2433841.000,1856295.000,1953588.000,12977846.000,9779365.000
CapitalizedCostsAssetRetirementCosts,,,,,,,,,,,,,,,,,,,500.000,,,
CashAndCashEquivalentsAtCarryingValue,12585.000,47400.000,25000.000,2176.000,151700.000,609901.000,598623.000,323709.000,420428.000,180827.000,254770.000,1147636.000,1060919.000,1339229.000,434217.000,455249.000,1281556.000,2363465.000,1481393.000,1184568.000,12925829.000,9680454.000
CashFDICInsuredAmount,,,,,,250000.000,128999.000,,,,,,,,250000.000,,,,250000.000,,,
CashUninsuredAmount,,,,,,,,206664.000,280603.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
