,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,58400000.000,39700000.000,40700000.000,31100000.000,29000000.000,38700000.000,44500000.000,41700000.000,31300000.000,37000000.000,41000000.000,36200000.000,43100000.000,32100000.000,35000000.000,36900000.000,34000000.000,22100000.000,38100000.000,28700000.000,32200000.000,35600000.000,34500000.000,26200000.000,38400000.000
AccountsReceivableNetCurrent,394000000.000,385800000.000,369500000.000,289400000.000,360000000.000,336900000.000,296900000.000,267500000.000,309200000.000,359100000.000,311900000.000,302700000.000,344600000.000,334900000.000,344800000.000,341200000.000,383400000.000,399900000.000,363800000.000,357800000.000,389300000.000,427000000.000,395700000.000,364400000.000,426600000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,535200000.000,556500000.000,565400000.000,576300000.000,598600000.000,581200000.000,611500000.000,640400000.000,651300000.000,661200000.000,688500000.000,678400000.000,694400000.000,722600000.000,745100000.000,741000000.000,764300000.000,781500000.000,777200000.000,788600000.000,680600000.000,655300000.000,577400000.000,597200000.000,611800000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,244900000.000,208300000.000,91900000.000,111600000.000,164800000.000,114300000.000,119700000.000,209300000.000,230000000.000,153200000.000,177200000.000,152000000.000,176300000.000,206700000.000,130500000.000,6200000.000,-25800000.000,5100000.000,-94600000.000,-80800000.000,28100000.000,113300000.000,22900000.000,-14100000.000,10800000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,,,,,17000000.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,17293100000.000,17244900000.000,17100100000.000,17115100000.000,17140000000.000,17162100000.000,17177200000.000,17213100000.000,17237500000.000,17452900000.000,17465300000.000,17504900000.000,17521100000.000,17545600000.000,17561300000.000,17596600000.000,17638600000.000,17674800000.000,17696200000.000,17721600000.000,17737600000.000,17767900000.000,17780000000.000,17826900000.000,17842100000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,800000.000,,,,1200000.000,,,,1200000.000,,,,1900000.000,,,,3500000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,1500000.000,1300000.000,2200000.000,1300000.000,1000000.000,800000.000,1700000.000,,1300000.000,1300000.000,1500000.000,,1200000.000,900000.000,1000000.000,,900000.000,900000.000,1000000.000,,3700000.000,3700000.000,3600000.000,,2700000.000
Assets,34709000000.000,35589200000.000,38887600000.000,40758700000.000,39289100000.000,37945900000.000,39858000000.000,38863200000.000,42421800000.000,46882700000.000,48979900000.000,54277800000.000,53167100000.000,51611300000.000,63970300000.000,72241500000.000,77128400000.000,73663100000.000,80949600000.000,67371500000.000,68768200000.000,67625600000.000,63251300000.000,69369400000.000,75476000000.000
AssetsCurrent,4587600000.000,5555100000.000,9091300000.000,10945800000.000,9354600000.000,8240900000.000,10016800000.000,8717900000.000,12297800000.000,16924600000.000,19048100000.000,24405600000.000,23309700000.000,21731200000.000,34166400000.000,42545300000.000,47486000000.000,44055100000.000,51458800000.000,37904500000.000,39253300000.000,38027200000.000,33776000000.000,40031500000.000,46368500000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,19800000.000,,,,16800000.000,,,,20600000.000,
AvailableForSaleSecurities,,,,15800000.000,,,,17900000.000,,,,18800000.000,,,,19600000.000,,,,16600000.000,,,,20600000.000,
AvailableForSaleSecuritiesAmortizedCost,,,,15200000.000,,,,18300000.000,,,,19100000.000,,,,19900000.000,,,,16900000.000,,,,20700000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,2300000.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,5700000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,2600000.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,5700000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,3900000.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,7300000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,4300000.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,7400000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,3800000.000,,,,800000.000,,,,800000.000,,,,700000.000,,,,700000.000,,,,7400000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,3700000.000,,,,400000.000,,,,400000.000,,,,400000.000,,,,300000.000,,,,7200000.000,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,15200000.000,,,,18300000.000,,,,19100000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,5200000.000,,,,17500000.000,,,,18300000.000,,,,19100000.000,,,,16100000.000,,,,200000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,5200000.000,,,,17500000.000,,,,18300000.000,,,,19100000.000,,,,16200000.000,,,,200000.000,
AvailableForSaleSecuritiesDebtSecurities,,,,15800000.000,,,,17900000.000,,,,18700000.000,,,,19500000.000,,,,16500000.000,,,,20500000.000,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,800000.000,,,,,,,,,,,,,,,,,,,,,
BankruptcyClaimsAmountOfClaimsSettled,,,,,,,,,,,,29000000.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,664700000.000,693600000.000,829300000.000,1042300000.000,1061700000.000,1293200000.000,2016900000.000,1604700000.000,1843400000.000,1968000000.000,2065000000.000,2469700000.000,1053700000.000,1037300000.000,1087900000.000,1366100000.000,1694800000.000,1151000000.000,1434300000.000,1692600000.000,1146000000.000,1161100000.000,1420500000.000,1868600000.000,1287800000.000
CostMethodInvestmentsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,,,,0.000,
DebtInstrumentFaceAmount,1000000000.000,,1000000000.000,,,,,,,,,,,,,,,,,,,,,,
DeferredGainOnSaleOfProperty,,,,,,,,20300000.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGrossCurrent,,,,,,,,,,,,,,,,,,,,27900000.000,27900000.000,27900000.000,27900000.000,0.000,
DeferredTaxAssetsGrossNoncurrent,,,,235500000.000,,,,187200000.000,,,,232000000.000,,,,258300000.000,,,,213400000.000,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,-7811100000.000,-7786500000.000,-7735200000.000,-7226800000.000,-7256500000.000,-7262200000.000,-7319800000.000,-7413300000.000,-7412100000.000,-7248200000.000,-7306500000.000,-7249700000.000,-7276100000.000,-7271900000.000,-7308400000.000,-7302700000.000,-7299700000.000,-7339800000.000,-7341500000.000,,,,,,
DeferredTaxAssetsNetCurrent,,,,32000000.000,,,,34100000.000,,,,52300000.000,,,,,,,,,,,,,
DeferredTaxAssetsNetNoncurrent,,,,192300000.000,,,,162400000.000,,,,184500000.000,,,,159100000.000,,,,91100000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,20300000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,40000000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,46400000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,37800000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsUnrealizedCurrencyLosses,,,,44600000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsUnrealizedLossesOnTradingSecurities,,,,46400000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,7900000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,43200000.000,,,,24800000.000,,,,47500000.000,,,,99200000.000,,,,122300000.000,85300000.000,49400000.000,15300000.000,14900000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,,7342000000.000,,,,,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesGrossNoncurrent,,,,,,,,,,,,,,,,,,,,7449400000.000,,,,7445300000.000,
