,2015-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-6312.000
EarningsPerShareBasicAndDiluted,-0.020
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.043
GeneralAndAdministrativeExpense,59455.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-35675.000
IncomeTaxReconciliationNondeductibleExpense,19911.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,27112.000
IncreaseDecreaseInDeferredRevenue,2000.000
IncreaseDecreaseInInterestPayableNet,246.000
InterestExpense,246.000
NetCashProvidedByUsedInFinancingActivities,5500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5500.000
NetCashProvidedByUsedInOperatingActivities,-11812.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-11812.000
NetIncomeLoss,-93170.000
OperatingExpenses,93008.000
OperatingIncomeLoss,-93008.000
OtherIncome,84.000
ProceedsFromRelatedPartyDebt,5500.000
ProfessionalFees,33553.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,-15764.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4500000.000
