,2011-08-31,2011-11-30,2012-02-29,2012-05-31
AccountsPayableCurrent,7650.000,7650.000,7650.000,7650.000
AdditionalPaidInCapital,,-27025.000,-27025.000,-27025.000
AdditionalPaidInCapitalCommonStock,103224.000,103224.000,103224.000,103224.000
Assets,0.000,0.000,0.000,0.000
AssetsCurrent,0.000,0.000,0.000,0.000
Cash,0.000,,,
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,1500000000.000,1500000000.000,1500000000.000,1500000000.000
CommonStockSharesIssued,304051001.000,304051001.000,304051001.000,304051001.000
CommonStockValue,,30405.000,30405.000,30405.000
CommonStockValueOutstanding,30405.000,30405.000,30405.000,30405.000
DueToOfficersOrStockholdersCurrent,,35818.000,39888.000,43538.000
Goodwill,0.000,0.000,0.000,0.000
Liabilities,0.000,43468.000,47538.000,51188.000
LiabilitiesAndStockholdersEquity,,0.000,0.000,0.000
LiabilitiesCurrent,37868.000,43468.000,47538.000,51188.000
LoansPayableCurrent,30218.000,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockValue,,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,-144472.000,-150072.000,-154142.000,-157792.000
StockholdersEquity,-37868.000,-43468.000,-47538.000,-51188.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,-43468.000,-47538.000,-51188.000
