,2014-12-31
AdjustmentForAmortization,429.000
AmortizationOfESOPAward,13332.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2293.000
DeferredCompensationArrangementWithIndividualCompensationExpense,13332.000
DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,40000.000
Depreciation,857.000
EarningsPerShareBasicAndDiluted,-0.020
EffectiveIncomeTaxRateContinuingOperations,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340
EffectiveIncomeTaxRateReconciliationDeductionsOther,0.340
EmployeeBenefitsAndShareBasedCompensation,50832.000
GeneralAndAdministrativeExpense,55522.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-316525.000
IncomeTaxExpenseBenefit,0.000
IncomeTaxesPaidNet,0.000
IncreaseDecreaseInAccountsPayable,14538.000
IncreaseDecreaseInAccruedLiabilities,-3076.000
IncreaseDecreaseInPrepaidExpensesOther,-2000.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,1000.000
InterestExpense,1388.000
InterestPaid,1174.000
IssuanceOfStockAndWarrantsForServicesOrClaims,153750.000
NetCashProvidedByUsedInFinancingActivities,109031.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,109031.000
NetCashProvidedByUsedInInvestingActivities,-14129.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-14129.000
NetCashProvidedByUsedInOperatingActivities,-97195.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-97195.000
NetIncomeLoss,-309401.000
NetIncomeLossAttributableToNoncontrollingInterest,-7124.000
NonoperatingIncomeExpense,1388.000
OperatingExpenses,315137.000
OperatingIncomeLoss,-315137.000
OtherIncome,0.000
PaymentsToAcquirePropertyPlantAndEquipment,3244.000
PaymentsToDevelopSoftware,1545.000
ProceedsFromIssuanceOfCommonStock,35400.000
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,0.000
ProceedsFromRelatedPartyDebt,66131.000
ProfessionalFees,35020.000
ProfitLoss,-316525.000
ResearchAndDevelopmentExpense,2013.000
Revenues,0.000
SalariesAndWages,68832.000
SalesRevenueNet,0.000
StockIssued1,0.000
StockIssuedDuringPeriodValueNewIssues,17400.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,107619.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,17501348.000
