,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,,154416.000,,,,95333.000
AdvertisingExpense,2000.000,19694.000,,,,,,,,9852.000
AmortizationOfDebtDiscountPremium,,,,,,7553.000,,234883.000,,205007.000
AmortizationOfFinancingCosts,,,,,,-8654.000,,9131.000,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,156055.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,908333.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,19187.000,,,,146885.000,,,,69215.000
ConversionOfStockAmountIssued1,,,,,,,,,,33238.000
CostOfRevenue,,,,,,16798.000,27122.000,11278.000,56383.000,11735.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,154416.000,,,,95333.000
DebtInstrumentPeriodicPaymentInterest,,,,,,,,,,422.000
Depreciation,,10013.000,,,,12573.000,12690.000,12958.000,13263.000,12716.000
DepreciationDepletionAndAmortization,,,,,,,,,,13141.000
DepreciationNonproduction,4616.000,10013.000,11430.000,12484.000,,,,,,
DerivativeLossOnDerivative,,,,,,,,66980.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.030,-0.030,-0.040,-0.020,-0.030,-0.040,-0.060,-0.030,-0.060
GainLossOnSaleOfPropertyPlantEquipment,,9250.000,,,,,,-36626.000,,
GeneralAndAdministrativeExpense,111081.000,163610.000,274250.000,346430.000,188801.000,243460.000,391281.000,283721.000,211249.000,622403.000
GrossProfit,,,,,,5496.000,12750.000,9932.000,24237.000,-11735.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,806.000,,,,27322.000,,,,-3071.000
IncreaseDecreaseInAccountsReceivable,,,,,,1236.000,,,,-34853.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,,,,68386.000,,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,44661.000,,
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,,-7142.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,-97.000,,,,-971.000,,,,
IncreaseDecreaseInPrepaidExpense,,-47051.000,,,,1035.000,,,,
IncreaseDecreaseInPrepaidRent,,,,,,-188.000,,,,568.000
InterestAndDebtExpense,,,,,,,,,,156055.000
InterestExpense,,,,,,,,3674.000,,112685.000
InterestPaid,,,,,,840.000,,,,682.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,72000.000,,,,25609.000,,,,352000.000
LeaseAndRentalExpense,12788.000,12788.000,,,,,,,,18639.000
NetCashProvidedByUsedInFinancingActivities,,278000.000,,,,278526.000,,,,671868.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,278000.000,,,,278526.000,,,,671868.000
NetCashProvidedByUsedInInvestingActivities,,-32765.000,,,,-911.000,,,,-250550.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-32765.000,,,,-911.000,,,,-250550.000
NetCashProvidedByUsedInOperatingActivities,,-226048.000,,,,-130730.000,,,,-352103.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-226048.000,,,,-130730.000,,,,-352103.000
NetIncomeLoss,-111075.000,-283657.000,-306210.000,-381587.000,-295239.000,-321675.000,-515846.000,-780053.000,-457426.000,-1056253.000
NonoperatingIncomeExpense,6.000,-9981.000,-84.000,-655.000,-908.000,-10836.000,-100334.000,-475575.000,-235198.000,-317690.000
OperatingExpenses,,,,,,,428262.000,314410.000,,726828.000
OperatingIncomeLoss,-111081.000,-273676.000,-306126.000,-380932.000,-318863.000,-316335.000,-415512.000,-304478.000,,
OtherNonoperatingIncomeExpense,,,,,,,,52324.000,,2.000
PaymentsToAcquireInterestInJointVenture,,,,,,,,,,250000.000
PaymentsToAcquireMachineryAndEquipment,,42815.000,,,,911.000,,,,550.000
ProceedsFromIssuanceOfCommonStock,,268000.000,,,,50000.000,,,,824000.000
ProceedsFromNotesPayable,,,,,,230000.000,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,10050.000,,,,,,,,
ProceedsFromShortTermDebt,,,,,,,,,,250000.000
ProfessionalFees,,90811.000,17161.000,16559.000,115013.000,57272.000,18650.000,11355.000,20816.000,90547.000
RepaymentsOfConvertibleDebt,,,,,,,,,,175000.000
RepaymentsOfNotesPayable,,,,,,1474.000,,,,227132.000
ResearchAndDevelopmentExpense,20956.000,9242.000,3285.000,5459.000,2532.000,3030.000,5641.000,6376.000,1137.000,737.000
Revenues,,,,,,22294.000,39872.000,21210.000,80620.000,
SalesRevenueNet,,,,,,22294.000,39872.000,21210.000,80620.000,
StockIssued1,,,,,,143500.000,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,,,,,,100000.000
StockIssuedDuringPeriodValueIssuedForCash,,268000.000,,,,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,84500.000,,,,76087.000,,,,461930.000
StockIssuedDuringPeriodValueNewIssues,,,,,,50000.000,,,,824000.000
StraightLineRent,,188.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,8410300.000,9451732.000,9990229.000,10024410.000,-19264077.000,11583326.000,12015234.000,12338016.000,-23194439.000,16816214.000
