,2011-12-31,2012-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,963000.000,836000.000
AdjustmentsToAdditionalPaidInCapitalOther,821000.000,615000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,22187000.000,25434000.000
AllocatedShareBasedCompensationExpense,21884000.000,25537000.000
AmortizationOfIntangibleAssets,,9422000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1559000.000
BusinessCombinationAcquisitionRelatedCosts,,6865000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,1275000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-74342000.000,29746000.000
ComprehensiveIncomeNetOfTax,,24597000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,3943000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,28193000.000,28540000.000
ConversionOfStockAmountConverted1,,0.000
ConversionOfStockSharesConverted1,,0.000
CostOfReimbursableExpense,13073000.000,15734000.000
CostOfServices,233351000.000,294478000.000
CostOfServicesDirectLabor,209606000.000,256089000.000
CurrentFederalTaxExpenseBenefit,,10508000.000
CurrentForeignTaxExpenseBenefit,,1228000.000
CurrentIncomeTaxExpenseBenefit,,13881000.000
CurrentStateAndLocalTaxExpenseBenefit,,2145000.000
DeferredFederalIncomeTaxExpenseBenefit,,5598000.000
DeferredForeignIncomeTaxExpenseBenefit,,-628000.000
DeferredIncomeTaxExpenseBenefit,4811000.000,6141000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,1171000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,4814000.000
Depreciation,,8716000.000
DepreciationDepletionAndAmortization,11164000.000,18138000.000
DividendsCash,9906000.000,13616000.000
EffectOfExchangeRateOnCashAndCashEquivalents,-286000.000,147000.000
EffectiveIncomeTaxRateContinuingOperations,,0.432
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,0.035
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.065
EffectiveIncomeTaxRateReconciliationTaxSettlements,,0.001
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,836000.000
GainsLossesOnExtinguishmentOfDebt,0.000,
GoodwillTranslationAdjustments,,1189000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,0.000,
ImpairmentOfIntangibleAssetsFinitelived,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,43570000.000,46323000.000
IncomeTaxExpenseBenefit,13841000.000,20022000.000
IncomeTaxesPaid,5503000.000,16163000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,6490000.000,4698000.000
IncreaseDecreaseInAccountsReceivable,19821000.000,-387000.000
IncreaseDecreaseInDeferredIncomeTaxes,,-6432000.000
IncreaseDecreaseInDeferredRevenue,1756000.000,2069000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,4379000.000,18363000.000
IncreaseDecreaseInOtherOperatingAssets,146000.000,4339000.000
IncreaseDecreaseInOtherOperatingLiabilities,-869000.000,-2916000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1399000.000,2591000.000
IncreaseDecreaseInRestrictedCash,6400000.000,0.000
IncreaseDecreaseInUnbilledReceivables,14471000.000,1015000.000
InterestExpense,275000.000,748000.000
InterestPaid,102000.000,590000.000
InvestmentIncomeInterest,77000.000,59000.000
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders,8407000.000,3948000.000
MinorityInterestDecreaseFromRedemptions,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,-47362000.000,-19975000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-47362000.000,-19975000.000
NetCashProvidedByUsedInInvestingActivities,-74121000.000,-40470000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-74121000.000,-40470000.000
NetCashProvidedByUsedInOperatingActivities,47427000.000,90044000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,47427000.000,90044000.000
NetIncomeLoss,18614000.000,22264000.000
NetIncomeLossAttributableToNoncontrollingInterest,11115000.000,4037000.000
NonoperatingIncomeExpense,,-1069000.000
OperatingExpenses,118250000.000,142831000.000
OperatingIncomeLoss,45273000.000,47392000.000
OperatingLeasesRentExpenseNet,,18015000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-114000.000,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-1422000.000,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,16000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,2255000.000
OtherComprehensiveIncomeLossNetOfTax,,2239000.000
OtherCostOfServices,9048000.000,13119000.000
OtherNonoperatingIncomeExpense,-1505000.000,-380000.000
OtherOperatingActivitiesCashFlowStatement,3295000.000,3385000.000
PartnersCapitalAccountRedemptions,,58972000.000
PartnersCapitalAccountUnitsRedeemed,,4407000.000
PaymentsForRepurchaseOfCommonStock,28891000.000,9284000.000
PaymentsOfDebtIssuanceCosts,,0.000
PaymentsOfDividends,9989000.000,13683000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,53464000.000,13614000.000
PaymentsToAcquireInvestments,6200000.000,3150000.000
PaymentsToAcquirePropertyPlantAndEquipment,8057000.000,23706000.000
ProceedsFromIssuanceOfCommonStock,0.000,
ProceedsFromIssuanceOrSaleOfEquity,,49244000.000
ProceedsFromLinesOfCredit,,35000000.000
ProceedsFromStockOptionsExercised,267000.000,16000.000
ProfitLoss,29729000.000,26301000.000
ProvisionForDoubtfulAccounts,3363000.000,1628000.000
ReimbursementRevenue,12934000.000,15537000.000
RepaymentsOfDebt,0.000,
RepaymentsOfLinesOfCredit,,12500000.000
RestructuringCharges,4090000.000,1796000.000
Revenues,396874000.000,484701000.000
SalesRevenueNet,396874000.000,484701000.000
SalesRevenueServicesNet,383940000.000,469164000.000
SellingGeneralAndAdministrativeExpense,100624000.000,116032000.000
StockIssued1,15487000.000,
StockIssuedDuringPeriodSharesAcquisitions,,227000.000
StockIssuedDuringPeriodSharesNewIssues,,3707000.000
StockIssuedDuringPeriodSharesRestrictedStockAwardNetOfForfeitures,,1315000.000
StockIssuedDuringPeriodSharesShareBasedCompensationForfeited,,248000.000
StockIssuedDuringPeriodSharesShareBasedCompensationGross,,1000.000
StockIssuedDuringPeriodValueAcquisitions,15487000.000,3079000.000
StockIssuedDuringPeriodValueNewIssues,,49244000.000
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,-4984000.000,5265000.000
StockIssuedDuringPeriodValueShareBasedCompensationForfeited,3000.000,2000.000
StockIssuedDuringPeriodValueShareBasedCompensationGross,113000.000,16000.000
StockRepurchasedDuringPeriodShares,,309000.000
StockRepurchasedDuringPeriodValue,23887000.000,4002000.000
UndistributedEarningsAllocatedToParticipatingSecurities,,992000.000
UnrecognizedTaxBenefitsDecreasesResultingFromCurrentPeriodTaxPositions,,19000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,,-161000.000
ValuationAllowancesAndReservesChargedToOtherAccounts,,316000.000
ValuationAllowancesAndReservesDeductions,,-1660000.000
