,2011-09-23,2012-03-30,2012-09-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2015-03-27,2015-09-25,2016-03-25,2016-06-24,2016-09-23,2017-03-31
AdjustmentForAmortization,,,,,,,,1468000.000,,1345000.000,,,,,
AircraftRental,,,,,,,,,,32000.000,,,,,
AmortizationOfDeferredCharges,,,,,,,,,,,,2783000.000,,,2820000.000
AmortizationOfFinancingCosts,,73000.000,,143000.000,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,593000.000,1083000.000,1224000.000,1235000.000,1254000.000,1468000.000,1469000.000,1345000.000,,2783000.000,2784000.000,3137000.000,2820000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,6787000.000,,,,,,9744000.000,,,,,,
BusinessAcquisitionsProFormaRevenue,,,135663000.000,,,,,,193852000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,12000.000,,1117000.000,,,,6114000.000,,-1368000.000,,291000.000,,,2944000.000
ComprehensiveIncomeNetOfTax,,,,,5008000.000,4302000.000,,683000.000,4089000.000,806000.000,4310000.000,1578000.000,-7934000.000,1271000.000,-1641000.000
CostOfGoodsAndServicesSold,75051000.000,72020000.000,92430000.000,104265000.000,126115000.000,126624000.000,144177000.000,141115000.000,160742000.000,148537000.000,207056000.000,196443000.000,219406000.000,223525000.000,213786000.000
DeferredIncomeTaxExpenseBenefit,,191000.000,,1515000.000,,,,-929000.000,,-722000.000,,1159000.000,,,1163000.000
Depreciation,,,429000.000,562000.000,515000.000,,,797000.000,,887000.000,,1206000.000,,,2122000.000
DepreciationDepletionAndAmortization,,606000.000,,1744000.000,,,,,,606000.000,1323000.000,844000.000,1332000.000,1577000.000,1732000.000
EarningsPerShareBasic,-0.060,0.130,0.180,0.130,0.260,0.200,0.190,0.040,0.160,0.040,0.200,0.040,-0.330,0.050,-0.060
