,2012-09-30,2012-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,453735.000,501058.000,711871.000,751448.000,820943.000,884963.000,929077.000,1003600.000,983255.000,1049873.000,1139767.000,1205559.000,1261825.000,1310915.000
AccountsPayableCurrent,48437.000,60272.000,90049.000,99626.000,139121.000,171912.000,186023.000,222438.000,171986.000,,190314.000,,,
AccruedPayrollTaxesCurrent,40323.000,44626.000,73714.000,73714.000,73714.000,73714.000,73714.000,73714.000,73714.000,,,,,
AccruedPayrollTaxesCurrentAndNoncurrent,,,,,,,,,,73714.000,,,,
AccruedSalariesCurrent,,,548108.000,578108.000,608108.000,639337.000,669340.000,707448.000,737555.000,,871317.000,,,
AccruedSalariesCurrentAndNoncurrent,364975.000,396160.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-1693355.000,-1847088.000,2576530.000,2589990.000,2601149.000,2612197.000,2622958.000,2612131.000,2623192.000,,2643612.000,,,
AdditionalPaidInCapital,2726745.000,2736686.000,2793628.000,2807329.000,2821465.000,2837269.000,2853131.000,2868970.000,2885532.000,2906391.000,2925555.000,2944560.000,2964006.000,2983886.000
Assets,1020889.000,846584.000,103069.000,91796.000,78447.000,78313.000,56604.000,45785.000,39701.000,27431.000,19731.000,14023.000,11903.000,7542.000
AssetsCurrent,34967.000,10223.000,131.000,2318.000,128.000,11042.000,94.000,173.000,1186.000,124.000,1627.000,123.000,1575.000,159.000
Cash,,,131.000,2318.000,128.000,11042.000,,,1186.000,124.000,1627.000,123.000,1575.000,159.000
CashAndCashEquivalentsAtCarryingValue,374.000,130.000,131.000,,,,94.000,173.000,1186.000,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,
CommonStockSharesIssued,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,
CommonStockSharesOutstanding,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,
CommonStockValue,100000.000,100000.000,,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
CommonStockValueOutstanding,,,100000.000,,,,,,,,,,,
DeferredRevenue,,,,,,,40000.000,0.000,,,,,,
DeferredRevenueCurrent,,,,,,,,,,,0.000,,,
DeferredTaxAssetsNet,,,0.000,,,,0.000,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,1146800.000,,,,698073.000,,,,755663.000,,,
DeferredTaxAssetsOther,,,-1700.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,251500.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,210600.000,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,1607200.000,,,,698073.000,,,,755663.000,,,
DueToOfficersOrStockholdersCurrent,386170.000,396070.000,539878.000,565538.000,559798.000,707520.000,666045.000,635380.000,754780.000,753835.000,760285.000,761498.000,781723.000,799823.000
FurnitureAndFixturesGross,2574683.000,2578855.000,,,,,,,,,,,,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,,,,,1649.000,,,,
LeaseholdImprovementsGross,99094.000,99094.000,,,,,,,,,,,,
Liabilities,839905.000,897128.000,1251749.000,1316986.000,1380741.000,1592483.000,1635122.000,1638980.000,1738035.000,1803708.000,1900052.000,1967057.000,2043548.000,2110738.000
LiabilitiesAndStockholdersEquity,1020889.000,846584.000,103069.000,91796.000,78447.000,78313.000,56604.000,45785.000,39701.000,27431.000,19731.000,14023.000,11903.000,7542.000
LiabilitiesCurrent,839905.000,897128.000,1251749.000,1316986.000,1380741.000,1592483.000,1635122.000,1638980.000,1738035.000,1803708.000,1900052.000,1967057.000,2043548.000,2110738.000
OperatingLeasesFutureMinimumPaymentsDue,,,,60000.000,,0.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,60000.000,30000.000,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,90000.000,90000.000,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,120000.000,120000.000,,,,,,,,,,,,
OperatingLossCarryforwards,,,2940000.000,,,,3294000.000,,,,2159038.000,,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,,,78136.000,,,
PrepaidExpense,34593.000,10093.000,,,,,,,,,,,,
PrepaidExpenseCurrent,34593.000,10093.000,,,,,,,,,,,,
PrepaidInsurance,693.000,693.000,,,,,,,,,,,,
PrepaidRent,33900.000,9400.000,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,2679277.000,2683449.000,2679468.000,2679468.000,2679468.000,2679468.000,2679468.000,2657743.000,2661707.000,,2661716.000,,,
PropertyPlantAndEquipmentNet,985922.000,836361.000,102938.000,89478.000,78319.000,67271.000,56510.000,45612.000,38515.000,27307.000,18104.000,13900.000,10328.000,7383.000
PropertyPlantAndEquipmentOther,5500.000,5500.000,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,-2645761.000,-2887230.000,-4042308.000,-4132519.000,-4223759.000,-4451439.000,-4531649.000,-4562165.000,-4683866.000,-4782668.000,-4905876.000,-4997594.000,-5095651.000,-5187082.000
StockholdersEquity,180984.000,-50544.000,-1148680.000,-1225190.000,-1302294.000,-1514170.000,-1578518.000,-1593195.000,-1698334.000,-1776277.000,-1880321.000,-1953034.000,-2031645.000,-2103196.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,180984.000,-50544.000,-1148680.000,-1225190.000,-1302294.000,-1514170.000,-1578518.000,-1593195.000,-1698334.000,-1776277.000,-1880321.000,-1953034.000,-2031645.000,-2103196.000
