,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,16102000.000,14899000.000,8474000.000,5929000.000,5068000.000,8783000.000,12058000.000,12756000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,0.000,0.000
AccountsReceivableNetCurrent,23362000.000,19118000.000,14558000.000,14265000.000,13131000.000,15870000.000,23511000.000,17794000.000
AccruedLiabilitiesCurrent,4759000.000,5190000.000,3786000.000,4024000.000,5606000.000,6233000.000,6775000.000,7638000.000
AccruedProfessionalFeesCurrent,1742000.000,1817000.000,862000.000,763000.000,576000.000,666000.000,1137000.000,1525000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6309000.000,7039000.000,7803000.000,8644000.000,8471000.000,9384000.000,10311000.000,11262000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,16000.000,-10000.000,-86000.000,50000.000,-16000.000,-445000.000,-162000.000,-287000.000
AdditionalPaidInCapital,201737000.000,203932000.000,206300000.000,208968000.000,211665000.000,214131000.000,216607000.000,221305000.000
AllowanceForDoubtfulAccountsReceivable,700000.000,300000.000,147000.000,,,,227000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,147000.000,98000.000,48000.000,48000.000,227000.000,76000.000
Assets,150666000.000,142376000.000,121520000.000,99577000.000,83959000.000,73066000.000,115675000.000,112130000.000
AssetsCurrent,141332000.000,125844000.000,109317000.000,87210000.000,72017000.000,61536000.000,92174000.000,88947000.000
AvailableForSaleSecurities,,23653000.000,31639000.000,30387000.000,25553000.000,15941000.000,31639000.000,
AvailableForSaleSecuritiesAmortizedCost,,23653000.000,31623000.000,30362000.000,25525000.000,15921000.000,31623000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,15000000.000,22900000.000,19300000.000,18700000.000,13500000.000,,
CapitalLeasesFutureMinimumPaymentsReceivable,,10612000.000,639000.000,0.000,0.000,,,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,3456000.000,200000.000,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,2593000.000,200000.000,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,3456000.000,200000.000,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,,1107000.000,,,,,,
CapitalLeasesLessorBalanceSheetNetInvestmentInSalesTypeLeasesCurrent,,3260000.000,201000.000,0.000,0.000,0.000,0.000,
CapitalLeasesLessorBalanceSheetNetInvestmentInSalesTypeLeasesNoncurrent,,6520000.000,403000.000,0.000,0.000,0.000,0.000,7868000.000
Cash,13385000.000,5462000.000,19057000.000,6711000.000,12120000.000,7767000.000,43630000.000,53870000.000
CashAndCashEquivalentsAtCarryingValue,92921000.000,53368000.000,32509000.000,16446000.000,13211000.000,12982000.000,47740000.000,53870000.000
CashCashEquivalentsAndShortTermInvestments,,,,,38800000.000,28900000.000,,53900000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,46250746.000,46287460.000,46536436.000,46764987.000,46992526.000,47153355.000,47305129.000,48296114.000
CommonStockSharesOutstanding,46250746.000,46287460.000,46536436.000,46764987.000,46992526.000,47153355.000,47305129.000,48296114.000
CommonStockValue,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000
ConvertibleDebtNoncurrent,,,,,,,18498000.000,18917000.000
DebtInstrumentFaceAmount,,,,,,,50000000.000,
DebtInstrumentUnamortizedDiscount,,,,,,,3400000.000,
DeferredCostsCurrent,11050000.000,9193000.000,8286000.000,5607000.000,3768000.000,873000.000,1317000.000,1305000.000
DeferredDiscountsFinanceChargesAndInterestIncludedInReceivables,,832000.000,35000.000,0.000,0.000,,,
DeferredIncomeTaxLiabilities,,,,,,,145000.000,
DeferredOfferingCosts,,,0.000,,,,0.000,
DeferredRentCredit,300000.000,300000.000,600000.000,600000.000,500000.000,500000.000,,400000.000
DeferredRentCreditCurrent,,,,118000.000,117000.000,198000.000,181000.000,35000.000
DeferredRentCreditNoncurrent,220000.000,226000.000,486000.000,456000.000,431000.000,317000.000,302000.000,342000.000
DeferredRevenueCurrent,21107000.000,18797000.000,17516000.000,14735000.000,10781000.000,5641000.000,5646000.000,5503000.000
DeferredRevenueNoncurrent,2115000.000,2019000.000,1577000.000,1569000.000,1348000.000,1811000.000,1845000.000,1589000.000
DeferredTaxAssetsCharitableContributionCarryforwards,,,1000.000,,,,1000.000,
DeferredTaxAssetsDeferredIncome,,,2417000.000,,,,1046000.000,
DeferredTaxAssetsGross,,,38968000.000,,,,53224000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,18000.000,
DeferredTaxAssetsNet,,,31000.000,,,,163000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,27687000.000,,,,37118000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,-1326000.000,,,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,5870000.000,,,,7767000.000,
DeferredTaxAssetsValuationAllowance,,,38937000.000,,,,53061000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,145000.000,
DerivativeLiabilitiesNoncurrent,,,,,,,36280000.000,77565000.000
EmployeeRelatedLiabilitiesCurrent,4413000.000,5754000.000,4895000.000,4201000.000,4212000.000,4055000.000,4146000.000,5317000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,14800000.000,,25700000.000,,,,12400000.000,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,36280000.000,77565000.000
FinancingReceivableAllowanceForCreditLosses,,,0.000,,,,0.000,
InterestPayableCurrent,,,,,,,,1187000.000
InventoryFinishedGoods,11092000.000,15034000.000,19998000.000,18908000.000,12760000.000,11524000.000,11160000.000,8339000.000
InventoryNet,13035000.000,15733000.000,20746000.000,19209000.000,13057000.000,12172000.000,12362000.000,9267000.000
InventoryRawMaterials,1943000.000,699000.000,748000.000,301000.000,297000.000,648000.000,1202000.000,928000.000
Liabilities,53897000.000,52048000.000,42583000.000,35636000.000,32059000.000,30841000.000,85731000.000,130504000.000
LiabilitiesAndStockholdersEquity,150666000.000,142376000.000,121520000.000,99577000.000,83959000.000,73066000.000,115675000.000,112130000.000
LiabilitiesCurrent,47357000.000,46000000.000,37124000.000,30626000.000,27709000.000,26560000.000,28806000.000,32091000.000
LinesOfCreditCurrent,,0.000,0.000,,,,,
LongTermDebt,,,5000000.000,4604000.000,4206000.000,3803000.000,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,1604000.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,1730000.000,1730000.000,1731000.000,1730000.000,,
