,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,577166.000,632973.000,636877.000,787059.000,581676.000,582639.000,759854.000,759853.000,611706.000,612505.000,612264.000,617985.000
AccountsPayableOtherCurrent,,,,,,,167830.000,171281.000,174730.000,178105.000,181517.000,184966.000
AccountsPayableRelatedParties,44295.000,41686.000,53886.000,80186.000,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,66200.000,79600.000,90596.000,93742.000,120684.000,150273.000,180520.000,210438.000
AccountsReceivableNet,,37500.000,37500.000,,,,,,,,,
AccountsReceivableNetCurrent,,,,,0.000,,,,0.000,,,
AccruedPayrollTaxesCurrent,,,,,,,,,171984.000,171984.000,171984.000,171984.000
AccruedSalariesCurrent,,,,,,,60000.000,,,,,
AdditionalPaidInCapital,21794455.000,21844826.000,22044087.000,22451398.000,22463825.000,22463825.000,22463824.000,22463824.000,22464625.000,22464625.000,22480126.000,22889626.000
Assets,6553.000,37500.000,40981.000,313.000,26.000,8832.000,112.000,5.000,,444.000,59.000,
AssetsCurrent,6553.000,37500.000,40981.000,313.000,26.000,8832.000,112.000,5.000,,444.000,59.000,
BankOverdrafts,,113.000,,,850.000,461.000,305.000,970.000,452.000,,,6.000
Cash,,,,313.000,26.000,8832.000,112.000,5.000,0.000,444.000,59.000,
CashAndCashEquivalentsAtCarryingValue,6553.000,,3481.000,313.000,26.000,8832.000,112.000,5.000,,444.000,,
CashEquivalentsAtCarryingValue,,,,,,,,,0.000,,,
CashUninsuredAmount,,,,,0.000,,,,0.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,140000000.000,140000000.000,140000000.000,140000000.000,100000000.000,100000000.000,100000000.000,140000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,53810624.000,53810624.000,54549752.000,54549752.000,47375913.000,47375913.000,47375913.000,47375913.000,47675913.000,47675913.000,44675913.000,55175913.000
CommonStockSharesOutstanding,53810624.000,53810624.000,54549752.000,54549752.000,47375913.000,47375913.000,47375913.000,47375913.000,47675913.000,47675913.000,44675913.000,55175913.000
CommonStockValue,53810.000,53810.000,54549.000,60549.000,47375.000,47375.000,,,,,,
CommonStockValueOutstanding,,,,,,,47376.000,47376.000,47675.000,47675.000,44675.000,55175.000
ConvertibleDebt,,,,,,,90000.000,,,,,
ConvertibleDebtCurrent,,,,,90000.000,90000.000,90000.000,90000.000,90000.000,90000.000,90000.000,90000.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,1.000,1.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,8723686.000,,,,9308090.000,,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration,,,,,,,,,3440573.000,,,
DeferredTaxAssetsOther,,,,,709421.000,,,,0.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,-5886134.000,,,,-6117217.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,3190873.000,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,-3546973.000,,,,,,,
DepositLiabilitiesAccruedInterest,,,,125670.000,,,,,,,,
InterestPayable,101960.000,107920.000,113815.000,,,,,,,,,
InterestPayableCurrent,,,,0.000,131630.000,135759.000,143504.000,149603.000,159005.000,164909.000,170879.000,176915.000
Liabilities,1073891.000,1157015.000,1194922.000,1157385.000,1134777.000,1176854.000,1384266.000,1397626.000,1479238.000,1519453.000,1558841.000,1603971.000
LiabilitiesAndStockholdersEquity,6553.000,37500.000,40981.000,313.000,26.000,8832.000,112.000,5.000,,444.000,59.000,
LiabilitiesCurrent,1073891.000,1157015.000,1194922.000,1157385.000,1134777.000,1176854.000,1384266.000,1397626.000,1479238.000,1519453.000,1558841.000,1603971.000
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,0.080,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,370000.000,370000.000,,,,,,,
NoncashOrPartNoncashAcquisitionNetNonmonetaryAssetsAcquiredLiabilitiesAssumed,260615.000,260615.000,,,,,,,,,,
NotesPayable,164470.000,,,,-164470.000,82877.000,,,,,,
NotesPayableCurrent,,164470.000,164470.000,164470.000,82877.000,82877.000,82877.000,82877.000,82877.000,82877.000,82877.000,82877.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,20500.000,,49300.000,49300.000,67800.000,68800.000,68800.000,68800.000
NotesPayableRelatedPartiesCurrent,186000.000,,225000.000,,20500.000,41100.000,,,,,,
OperatingLossCarryforwards,,,,,9094802.000,,,,7650765.000,,,
OtherNotesPayableCurrent,,,,,82877.000,,,,,,,
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,10000000.000,10000000.000,10000000.000,10000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
RetainedEarningsAccumulatedDeficit,-22915603.000,-23018151.000,-23252577.000,-23669019.000,-23645951.000,-23679222.000,-23895354.000,-23908821.000,-23991538.000,-24031309.000,-24083583.000,-24548772.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,,,,,0.950,0.950,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsTotalShareBasedLiabilitiesPaid,,,,,1563647.000,1563647.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,1645944.000,1645944.000,0.000,0.000,0.000,,,
StockholdersEquity,-1067338.000,-1119515.000,-1153941.000,-1157072.000,-1134751.000,-1168022.000,-1384154.000,-1397621.000,-1479238.000,-1519009.000,-1558782.000,-1603971.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1067338.000,-1119515.000,-1153941.000,-1157072.000,-1134751.000,-1168022.000,-1384154.000,-1397621.000,,-1519009.000,-1558782.000,
