,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2057000.000,1052000.000,2348000.000,3404000.000,4297000.000,4151000.000,7495000.000,3146000.000,2581000.000,3640000.000,2572000.000,1910000.000
AccruedLiabilitiesCurrent,2045000.000,9885000.000,3172000.000,4034000.000,4441000.000,6556000.000,6112000.000,6739000.000,4976000.000,4580000.000,3733000.000,3850000.000
AccruedProfessionalFeesCurrent,657000.000,542000.000,585000.000,371000.000,519000.000,705000.000,422000.000,667000.000,484000.000,377000.000,347000.000,412000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,50000.000,,,,120000.000,,,,320000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,-35000.000,-39000.000,-60000.000,-32000.000,-207000.000,1000.000,-14000.000,-66000.000,-80000.000,-63000.000
AdditionalPaidInCapitalCommonStock,205161000.000,205627000.000,209838000.000,340538000.000,342839000.000,346203000.000,348961000.000,351807000.000,354661000.000,357322000.000,359329000.000,361370000.000
Assets,136968000.000,129636000.000,117519000.000,236721000.000,222602000.000,207447000.000,189106000.000,170032000.000,154826000.000,142712000.000,131621000.000,119371000.000
AssetsCurrent,136822000.000,129469000.000,117198000.000,236326000.000,221630000.000,206090000.000,188110000.000,168844000.000,153152000.000,141575000.000,130899000.000,118682000.000
AssetsFairValueDisclosure,,,99868000.000,139649000.000,199680000.000,194756000.000,175411000.000,158056000.000,144351000.000,134138000.000,123430000.000,111711000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,0.000,0.000,0.000,6000.000,4000.000,47000.000,25000.000,5000.000,,0.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,35000.000,39000.000,60000.000,38000.000,207000.000,45000.000,39000.000,71000.000,80000.000,63000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,57394000.000,127306000.000,136607000.000,165223000.000,149687000.000,134732000.000,130456000.000,113862000.000,96922000.000,88367000.000
AvailableForSaleSecuritiesDebtSecurities,,,57359000.000,127267000.000,136547000.000,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,,,,,,165191000.000,149484000.000,134734000.000,130442000.000,113796000.000,96842000.000,88304000.000
CashAndCashEquivalentsAtCarryingValue,134233000.000,127030000.000,58103000.000,106934000.000,83573000.000,38763000.000,35595000.000,31450000.000,20026000.000,24861000.000,32352000.000,28632000.000
CashAndCashEquivalentsFairValueDisclosure,,,42509000.000,12382000.000,63133000.000,29565000.000,25927000.000,23322000.000,13909000.000,20342000.000,26588000.000,23407000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,129200000.000,116900000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,115000000.000,115000000.000,115000000.000,115000000.000,115000000.000,115000000.000,115000000.000,115000000.000,115000000.000,115000000.000,115000000.000,115000000.000
