,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,5911000.000,,,,5174000.000,,572000.000,,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,378000.000,,,,812000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,8162000.000,,,,7346000.000,,3276000.000,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,,,,,,,8000.000,,
AmortizationOfFinancingCosts,,,545000.000,,,,809000.000,,,,454000.000,,472000.000,,
AmortizationOfIntangibleAssets,,,,2934000.000,2922000.000,,2498000.000,2471000.000,2339000.000,2332000.000,2469000.000,2438000.000,1657000.000,1644000.000,1657000.000
AssetImpairmentCharges,,,,,,,,,,,611000.000,,,,
BrokerageCommissionsRevenue,136513000.000,151446000.000,144580000.000,123457000.000,112239000.000,104110000.000,126572000.000,122476000.000,109365000.000,103278000.000,121415000.000,112303000.000,117991000.000,104240000.000,101565000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,,,,115000.000,,
CapitalizedComputerSoftwareAdditions,,,-3201000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,-25562000.000,,-51562000.000,,
ClearingFeesRevenue,27680000.000,31872000.000,28127000.000,29635000.000,30545000.000,29704000.000,38064000.000,39439000.000,32722000.000,28911000.000,34164000.000,26373000.000,21338000.000,,
CommonStockDividendsPerShareCashPaid,0.050,0.050,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,,0.050,0.050,0.050,0.100,0.000,0.050,0.050,0.050,0.050,0.000,0.000,0.000,0.000
CommunicationsAndInformationTechnology,15106000.000,15187000.000,15666000.000,15694000.000,15269000.000,14131000.000,13587000.000,13743000.000,13747000.000,12798000.000,13347000.000,13335000.000,12042000.000,10685000.000,10445000.000
ComprehensiveIncomeNetOfTax,6237000.000,1198000.000,10670000.000,1035000.000,-2310000.000,-9851000.000,-5000000.000,6085000.000,7414000.000,-27295000.000,5169000.000,-12868000.000,-25716000.000,295000.000,7652000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,152000.000,221000.000,595000.000,86000.000,412000.000,-50000.000,319000.000,126000.000,-289000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,6032000.000,1255000.000,10818000.000,1060000.000,-2421000.000,-9652000.000,-4848000.000,6306000.000,8009000.000,-27209000.000,5581000.000,-12918000.000,-25397000.000,421000.000,7363000.000
DeferredIncomeTaxExpenseBenefit,,,-3582000.000,,,,-7826000.000,,,,-3936000.000,,-16664000.000,,
DepreciationAmortizationAndAccretionNet,,,9148000.000,,,,8308000.000,,,,8596000.000,,7321000.000,,
DepreciationAndAmortization,9801000.000,9990000.000,9148000.000,9108000.000,9246000.000,9122000.000,8308000.000,8334000.000,8320000.000,8333000.000,8596000.000,8480000.000,7321000.000,6808000.000,7200000.000
DifferenceBetweenReportedAmountAndReportingCurrencyDenominatedAmountValue,,,,-2050000.000,-1113000.000,,273000.000,182000.000,2212000.000,-628000.000,92000.000,2809000.000,1038000.000,189000.000,-1323000.000
DividendsCommonStockCash,,,,,,,,,,,6188000.000,,,,
EarningsPerShareBasic,0.050,0.050,0.040,0.050,-0.080,-0.100,0.040,0.060,-0.000,-0.270,0.030,-0.060,-0.160,-0.010,0.070
EarningsPerShareDiluted,0.050,0.050,0.040,0.040,-0.080,-0.090,0.040,0.050,-0.000,-0.260,0.030,-0.060,-0.160,-0.010,0.070
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,951000.000,,,,-5223000.000,,,,84000.000,,-3348000.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,0.350,,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,-60000.000,,,,
GoodwillTranslationAdjustments,,,,,,,-3484000.000,,,,260000.000,,-184000.000,,
