,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-12-31,2016-03-31,2016-06-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,,,,,,,,,,,,,,,,
Depreciation,0.000,,,,,,,,,,,,,,,,,
GuarantyFeeIncome,,,,,,,,,784.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,2000.000,,,,7882.000,,,850.000,,,,,,,,,,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,,,,38730.000,,,,,,,,,,,,,
InterestExpense,784.000,784.000,784.000,746.000,784.000,784.000,784.000,784.000,784.000,784.000,784.000,784.000,784.000,784.000,784.000,784.000,,
LoansAndLeasesReceivableImpairedInterestLostOnNonaccrualLoans,784.000,,,,784.000,,,784.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,0.000,,,,,,,,,,,,,784.000,1568.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,,,,,,,,,,,,784.000,1568.000,,,
NetCashProvidedByUsedInInvestingActivities,0.000,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,0.000,,,,,,,,,,,,,-784.000,-1568.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,,,,,,,,,,,,,-784.000,-1568.000,,,
NetIncomeLoss,-2784.000,-3938.000,-5091.000,-21346.000,-8666.000,-6184.000,-9206.000,-1634.000,-2334.000,-1859.000,-4382.000,-1209.000,-1159.000,-784.000,-784.000,-4202.000,,
OperatingExpenses,-2784.000,,,,-8666.000,,,-1634.000,,,,,,-784.000,-1568.000,,,
OperatingIncomeLoss,2784.000,3938.000,5091.000,21346.000,8666.000,6184.000,9206.000,1634.000,2334.000,1859.000,4382.000,1209.000,-1159.000,-784.000,-784.000,-4202.000,,
OtherExpenses,0.000,,,,,,,,,,,,,,,,,
OtherGeneralAndAdministrativeExpense,0.000,,,,,,,,,,,,,,,,,
PaymentsForProceedsFromInvestments,0.000,,,,,,,,,,,,,,,,,
PaymentsForPurchaseOfOtherAssets,0.000,,,,,,,,,,,,,,,,,
ProceedsFromContributionsFromParent,,,,,,,,,,,,,,784.000,1568.000,,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,,,,,,,,,,,,,,
ProceedsFromPaymentsForLongTermLoansForRelatedParties,0.000,,,,,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,0.000,,,,,,,,,,,,,,,,,
ProfessionalFees,2000.000,3154.000,4307.000,20600.000,7882.000,5400.000,8422.000,850.000,1550.000,1075.000,3598.000,425.000,375.000,,,3418.000,,
SellingGeneralAndAdministrativeExpense,0.000,,,,,,,,,,,,,,,,,
ServiceManagementCosts,0.000,,,,,,,,,,,,,,,,,
StockGrantedDuringPeriodValueSharebasedCompensationGross,,,,,784.000,,,,,,,,,,,,,
TechnologyServicesCosts,0.000,,,,,,,,,,,,,,,,,
UtilitiesOperatingExpenseDepreciationAndAmortization,0.000,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,-0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
WeightedAverageNumberOfSharesOutstandingBasic,35600000.000,35600000.000,35600000.000,-71200000.000,35600000.000,35600000.000,35600000.000,35600000.000,35600000.000,35600000.000,-71200000.000,35600000.000,35600000.000,35600000.000,35600000.000,35600000.000,35600000.000,35600000.000
