,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayable,21081.000,6694.000,,40.000,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,42521.000,59130.000,38947.000,72641.000,81279.000,95752.000,113056.000,127587.000,51572.000,45861.000
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,,,,,,,39145.000,
AccountsPayableInterestBearingInterestRate,,,,,,,,,,,,,,0.040,
AccountsPayableRelatedParties,22052.000,382.000,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,50000.000,,,,,,,,,,,,,57921.000,
AccountsReceivableNet,,,,,,,,,,1675831.000,,,,3343613.000,
AccountsReceivableNetCurrent,,,,,,,,,,1675831.000,1647229.000,1650708.000,1668296.000,1649724.000,
AccountsReceivableRelatedParties,,,,,,,,,,,,,,,1696129.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,1693889.000,1696129.000
AccruedIncomeTaxes,,,,,,,,,,,,1629228.000,1646587.000,1628257.000,1630411.000
AccruedIncomeTaxesPayable,,,,,331005.000,708453.000,974606.000,1242130.000,1502357.000,1654025.000,1625795.000,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,39197.000
AccruedLiabilitiesCurrent,,,,,257172.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-4809.000,-9729.000,-18287.000,-27245.000,-36217.000,-45334.000,-50770.000,,-69924.000,-81223.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,13184.000,28753.000,36114.000,92259.000,111802.000,153321.000,17500.000,33631.000,116402.000,28503.000,37196.000
AdditionalPaidInCapital,16065.000,45896.000,708444.000,708444.000,3169690.000,3169690.000,3169690.000,556790.000,556790.000,556790.000,556790.000,556790.000,556790.000,556790.000,556790.000
AdvancesOnInventoryPurchases,,,,,,2803593.000,2815788.000,,,3225615.000,3170110.000,3176125.000,1488882.000,1474118.000,1476068.000
