,2011-06-30,2011-09-30,2011-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,6000.000,5650.000,514203.000
AdditionalPaidInCapital,8903717.000,9062117.000,9084267.000
Assets,5392.000,114897.000,101025.000
AssetsCurrent,1642.000,111397.000,97775.000
AssetsNoncurrent,3750.000,3500.000,3250.000
BankOverdrafts,,,503.000
Cash,1642.000,288.000,0.000
CashAndCashEquivalentsAtCarryingValue,,,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,950000000.000,950000000.000,200000000.000
CommonStockSharesIssued,79722210.000,95722210.000,106722210.000
CommonStockSharesOutstanding,79722210.000,95722210.000,106722210.000
CommonStockValue,7972.000,9572.000,10672.000
ConvertibleNotesPayable,663256.000,670755.000,281215.000
DerivativeLiabilitiesCurrent,0.000,0.000,0.000
DueToRelatedPartiesCurrentAndNoncurrent,32948.000,32948.000,12948.000
IntangibleAssetsNetExcludingGoodwill,3750.000,3500.000,3250.000
Liabilities,702204.000,709353.000,808869.000
LiabilitiesAndStockholdersEquity,5392.000,114897.000,101025.000
PreferredStockParOrStatedValuePerShare,,,0.000
PreferredStockSharesAuthorized,,,5000000.000
PreferredStockValue,,0.000,0.000
PrepaidExpenseCurrent,,111109.000,97775.000
PropertyPlantAndEquipmentNet,0.000,,
RetainedEarningsAccumulatedDeficit,-9608501.000,-9666145.000,-9802783.000
StockholdersEquity,-696812.000,-594456.000,-707844.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-696812.000,-594456.000,-707844.000
