,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,3331000.000,,,,5456000.000,,,,7809000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,836000.000,951000.000,1571000.000,1064000.000,926000.000,277000.000,1188000.000,1525000.000,1192000.000,-276000.000,-66000.000,158000.000
AdditionalPaidInCapital,105304000.000,191049000.000,191745000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,192605000.000,193465000.000,194297000.000,194687000.000,195711000.000,196306000.000,197157000.000,197866000.000,198570000.000
AdvancesFromFederalHomeLoanBanks,,3000000.000,,19000000.000,61000000.000,130000000.000,110000000.000,180500000.000,230000000.000,230000000.000,200000000.000,340000000.000
Assets,1347798000.000,1447898000.000,1472743000.000,1529259000.000,1581463000.000,1691313000.000,1687795000.000,1783395000.000,2575490000.000,2641067000.000,2635358000.000,2836684000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,1735000.000,2089000.000,995000.000,2288000.000,2773000.000,2322000.000,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,61000.000,635000.000,556000.000,398000.000,346000.000,424000.000,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,164188000.000,160539000.000,158887000.000,157019000.000,155366000.000,162730000.000,159627000.000,157363000.000,284676000.000,,,
AvailableForSaleSecurities,165489000.000,162024000.000,161360000.000,,,,,,,275029000.000,254452000.000,227206000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,1247000.000,1149000.000,1177000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,1686000.000,1253000.000,925000.000
AvailableForSaleSecuritiesAmortizedCost,164188000.000,160539000.000,158887000.000,,,,,,,275468000.000,254556000.000,226954000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,8000.000,13000.000,13000.000,47000.000,39000.000,,,181000.000,159000.000,47000.000,36000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,82000.000,90000.000,44000.000,61000.000,635000.000,556000.000,398000.000,346000.000,424000.000,1686000.000,1253000.000,925000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,24617000.000,13662000.000,9813000.000,19154000.000,18141000.000,38047000.000,15547000.000,9342000.000,115143000.000,136045000.000,126580000.000,97787000.000
