,2016-12-31
AdjustmentsToAdditionalPaidInCapitalOther,86.000
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-550296.000
AmortizationOfIntangibleAssets,687.000
CashAndCashEquivalentsPeriodIncreaseDecrease,345761.000
ConcentrationRiskPercentage1,0.100
CostOfRevenue,64937.000
CurrentForeignTaxExpenseBenefit,-26.000
Depreciation,19563.000
DepreciationAndAmortization,19804.000
EarningsPerShareBasicAndDiluted,-0.000
EffectOfExchangeRateOnCashAndCashEquivalents,-22366.000
GrossProfit,72244.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-516018.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-117244.000
IncreaseDecreaseInAccountsPayable,-3214.000
IncreaseDecreaseInAccountsReceivable,-12692.000
IncreaseDecreaseInInventories,32172.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-15404.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,16671.000
NetCashProvidedByUsedInFinancingActivities,981009.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,981009.000
NetCashProvidedByUsedInInvestingActivities,-62586.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-62586.000
NetCashProvidedByUsedInOperatingActivities,-550296.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-550296.000
NetIncomeLoss,-516018.000
NetIncomeLossAttributableToNoncontrollingInterest,7953.000
NonoperatingIncomeExpense,-23209.000
OperatingExpenses,170199.000
OperatingLeasesRentExpenseNet,17875.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,-25199.000
OtherComprehensiveIncomeLossTax,-533264.000
OtherIncome,13.000
PaymentsToAcquireIntangibleAssets,7620.000
PaymentsToAcquirePropertyPlantAndEquipment,54966.000
ProceedsFromContributionsFromAffiliates,18922.000
ProceedsFromConvertibleDebt,424900.000
ProceedsFromIssuanceOfCommonStock,478000.000
ProceedsFromMinorityShareholders,41268.000
ProfitLoss,-508065.000
Revenues,137181.000
SalesRevenueNet,137168.000
SellingGeneralAndAdministrativeExpense,394867.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,203457000.000
