,2011-06-30,2011-09-30,2012-06-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,307000.000,,,
AllocatedShareBasedCompensationExpense,,,4100000.000,6250000.000,,,,,,,,3200000.000,1700000.000,1400000.000,-300000.000
AmortizationOfFinancingCosts,,,,857000.000,1693000.000,1111000.000,,3621000.000,4022000.000,1082000.000,,807000.000,840000.000,1895000.000,
AmortizationOfFinancingCostsAndDiscounts,,,,857000.000,,,,3621000.000,,,,1124000.000,,,
AmortizationOfIntangibleAssets,,,,,,,,,502000.000,502000.000,,,,,
AssetRetirementObligationAccretionExpense,,,,517000.000,,,,368000.000,,,,618000.000,,,
AssetRetirementObligationCashPaidToSettle,,,,,,,,22000.000,,,,,,,
AssetRetirementObligationForeignCurrencyTranslation,,,,-31000.000,,,,0.000,,,,,,,
AssetRetirementObligationLiabilitiesIncurred,,,,60000.000,,,,52000.000,,,,4000.000,,,
AssetRetirementObligationLiabilitiesSettled,,,,337000.000,,,,17000.000,,,,0.000,,,
AssetRetirementObligationRevisionOfEstimate,,,,1935000.000,,,,0.000,,,,-862000.000,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,-23137000.000,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,65083000.000,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,9377000.000,,,,55396000.000,,,,-35152000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,33553000.000,,,,22739000.000,,,,-39527000.000,,,
ComprehensiveIncomeNetOfTax,,,-11765000.000,-48943000.000,162836000.000,-297553000.000,-49528000.000,-63996000.000,-43325000.000,-123266000.000,99249000.000,-98220000.000,-21380000.000,-112372000.000,-544408000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,503000.000,386000.000,-725000.000,-1152000.000,-109000.000,-780000.000,-2764000.000,0.000,0.000,0.000,0.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-18254000.000,-12246000.000,,-49446000.000,162450000.000,-298278000.000,-48902000.000,-64105000.000,-44105000.000,-126030000.000,99249000.000,-98220000.000,-21380000.000,-112372000.000,-544408000.000
ContractRevenueCost,,,,3335000.000,4066000.000,4527000.000,2897000.000,3947000.000,4089000.000,3856000.000,3794000.000,4211000.000,4678000.000,3264000.000,1831000.000
ContractsRevenue,,,,3693000.000,3612000.000,6423000.000,4703000.000,5621000.000,5954000.000,5986000.000,5573000.000,4865000.000,5393000.000,5294000.000,2677000.000
CostOfServicesOilAndGas,3298000.000,5954000.000,4178000.000,,,,,,,,,,,,
CostsAndExpenses,47425000.000,45759000.000,,,,,,,,,,,,,
DeconsolidationGainOrLossAmount,,,,,,,,,,,,2390000.000,0.000,2211000.000,-4601000.000
DeferredIncomeTaxExpenseBenefit,,,,-4854000.000,-43566000.000,3255000.000,-25132000.000,0.000,0.000,0.000,0.000,,,,
DerivativeGainLossOnDerivativeNet,,,21867000.000,-7491000.000,6400000.000,-29553000.000,5370000.000,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,4251000.000,956000.000,-1261000.000,-6582000.000,-1329000.000,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,0.000,172452000.000,-84454000.000,-35979000.000,-27162000.000,-5212000.000,-258000.000,18777000.000,0.000,0.000,0.000,0.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,-10580000.000,,0.000,0.000,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,107958000.000,,8833000.000,4345000.000,0.000,-9203000.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,13203000.000,,12283000.000,8234000.000,0.000,-11984000.000,,,,
DividendsPreferredStockCash,,,,13488000.000,,,,14896000.000,,,,8848000.000,,,
DividendsPreferredStockPaidinkind,,,,2253000.000,,,,1900000.000,,,,,,,
EarningsPerShareBasicAndDiluted,-0.160,-0.010,-0.100,-0.340,0.890,-1.830,-0.360,-0.440,-0.430,-0.680,0.230,-0.570,-0.150,-0.530,-2.380
EffectOfExchangeRateOnCashAndCashEquivalents,,,,-21000.000,,,,25000.000,,,,22000.000,,,
ExplorationAbandonmentAndImpairmentExpense,,,,29783000.000,5157000.000,,,,,,,,,,
ExplorationAndProductionRevenue,,,957000.000,,,,,,,,,,,,
ExplorationCosts,,,,29353000.000,,,,13712000.000,,,,7838000.000,,,
ExplorationExpense,,,,,,40123000.000,,14029000.000,9187000.000,27284000.000,,8490000.000,1479000.000,4358000.000,
FairValueInputsDiscountRate,,,,0.130,,,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,2668000.000,17341000.000,21867000.000,-7491000.000,6400000.000,-29553000.000,5370000.000,347000.000,-42836000.000,-49636000.000,19871000.000,3102000.000,-325000.000,568000.000,1541000.000
GainLossOnSaleOfOilAndGasProperty,,,,,,-40952000.000,,-3459000.000,687000.000,8000000.000,,1652000.000,26744000.000,2892000.000,
GainLossOnSaleOfPropertyPlantEquipment,,,,19000.000,,,,,,,,,,,
GasGatheringTransportationMarketingAndProcessingCosts,,,2246000.000,13431000.000,13414000.000,8985000.000,16269000.000,29999000.000,44754000.000,4954000.000,5057000.000,494000.000,184000.000,52000.000,-62000.000
GasGatheringTransportationMarketingAndProcessingRevenue,,,4809000.000,15896000.000,14413000.000,12545000.000,17778000.000,31649000.000,48363000.000,10285000.000,7619000.000,458000.000,472000.000,161000.000,-24000.000
GeneralAndAdministrativeExpense,23715000.000,17378000.000,12592000.000,22306000.000,19601000.000,22218000.000,11282000.000,15272000.000,18738000.000,19251000.000,55426000.000,12772000.000,11257000.000,10060000.000,13171000.000
ImpairmentOfLeasehold,,,,24657000.000,4817000.000,,,13655000.000,8834000.000,26922000.000,,7838000.000,931000.000,3811000.000,
ImpairmentOfOilAndGasProperties,,,,,,,,,,,,13854000.000,,,
IncomeLossFromContinuingOperations,-15040000.000,2000000.000,-7457000.000,-44197000.000,-4609000.000,-131874000.000,-22384000.000,-37792000.000,-63324000.000,-120425000.000,87361000.000,-105919000.000,-20082000.000,-111170000.000,-546701000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-10410000.000,-49554000.000,-48561000.000,-129344000.000,-46890000.000,-37901000.000,-64104000.000,-123189000.000,87361000.000,-105919000.000,-20082000.000,-111170000.000,-546701000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-15153000.000,1783000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,-44700000.000,-4995000.000,-132599000.000,-21758000.000,-37901000.000,-64104000.000,-123189000.000,87361000.000,-105919000.000,-20082000.000,-111170000.000,-546701000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.160,-0.010,-0.100,-0.340,-0.110,-0.860,-0.220,-0.300,-0.420,-0.680,0.130,-0.570,-0.140,-0.520,-2.400
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,0.000,-2403000.000,-80554000.000,11826000.000,3362000.000,3889000.000,0.000,-2690000.000,0.000,-1594000.000,-4222000.000,5816000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,0.000,170049000.000,-165008000.000,-24153000.000,-23800000.000,-1323000.000,-258000.000,16087000.000,0.000,-1594000.000,-2011000.000,3605000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,0.000,1.000,-0.970,-0.140,-0.140,-0.010,0.000,0.100,0.000,-0.010,-0.010,0.020
IncomeLossFromEquityMethodInvestments,,,,,,,,-246000.000,,,,-2900000.000,-87000.000,-176000.000,-182994000.000
IncomeTaxExpenseBenefit,-197000.000,-272000.000,-3001000.000,-4854000.000,-43566000.000,3255000.000,-25132000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefitIntraperiodTaxAllocation,,,,-4854000.000,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,30115000.000,,,,-26020000.000,,,,14616000.000,,,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,,,5580000.000,,,,4841000.000,,,,446000.000,,,
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,,2865000.000,,,,7828000.000,,,,-30313000.000,,,
IncreaseDecreaseInAccruedLiabilities,,,,14534000.000,,,,15268000.000,,,,15429000.000,,,
IncreaseDecreaseInDepositOtherAssets,,,,-57000.000,,,,107000.000,,,,-2789000.000,,,
IncreaseDecreaseInInventories,,,,506000.000,,,,-3246000.000,,,,1144000.000,,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,-36000.000,,,,24000.000,,,,163000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,269000.000,,,,562000.000,,,,-1585000.000,,,
InterestCostsCapitalized,,,,,,,,,,,,0.000,,,
InterestExpense,3926000.000,2272000.000,19932000.000,18751000.000,17149000.000,14578000.000,21945000.000,20228000.000,16412000.000,17013000.000,,22658000.000,23262000.000,23136000.000,
InterestExpenseDebt,,,,18751000.000,18842000.000,15689000.000,19141000.000,23849000.000,20434000.000,18095000.000,24085000.000,23465000.000,24102000.000,25031000.000,26961000.000
InterestPaid,,,,3928000.000,,,,3660000.000,,,,7408000.000,,,
InvestmentIncomeInterest,1000.000,10000.000,60000.000,111000.000,94000.000,34000.000,-19000.000,45000.000,41000.000,40000.000,30000.000,49000.000,49000.000,34000.000,25000.000
LeaseOperatingExpense,7393000.000,7606000.000,11985000.000,13901000.000,20609000.000,15145000.000,4306000.000,19956000.000,14836000.000,24482000.000,-11417000.000,13805000.000,9351000.000,11130000.000,5788000.000
NetCashProvidedByUsedInFinancingActivities,,,,100390000.000,,,,41656000.000,,,,-6799000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,100390000.000,,,,41656000.000,,,,-6799000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,,-144437000.000,,,,-22819000.000,,,,-80886000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,-144437000.000,,,,-22819000.000,,,,-80886000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,,77621000.000,,,,3877000.000,,,,48136000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,77621000.000,,,,3877000.000,,,,48136000.000,,,
NetIncomeLoss,-15040000.000,2000000.000,-7457000.000,-44197000.000,165440000.000,-296882000.000,-46537000.000,-61592000.000,-64647000.000,-120683000.000,103448000.000,-105919000.000,-21676000.000,-113181000.000,-543096000.000
NetIncomeLossAttributableToNoncontrollingInterest,84000.000,55000.000,48000.000,-503000.000,-386000.000,-725000.000,626000.000,-109000.000,-780000.000,-2764000.000,0.000,0.000,0.000,0.000,0.000
NetIncomeLossAvailableToCommonStockholdersBasic,-18497000.000,-1952000.000,-14615000.000,-57685000.000,151311000.000,-311299000.000,-61208000.000,-76488000.000,-79977000.000,-136175000.000,42767000.000,-114767000.000,-30523000.000,-122029000.000,-550370000.000
NoncashOrPartNoncashAcquisitionInvestmentsAcquired1,,,,,,,,9447000.000,,,,,,,
NonoperatingIncomeExpense,,15103000.000,1256000.000,-25109000.000,-10882000.000,-36668000.000,-16926000.000,-23701000.000,-62965000.000,-65613000.000,504804000.000,-28431000.000,-24611000.000,-26518000.000,-202087000.000
OilAndGasSalesRevenue,26020000.000,25547000.000,53682000.000,78432000.000,66457000.000,54018000.000,-1308000.000,70172000.000,78190000.000,62510000.000,57629000.000,49391000.000,33418000.000,27852000.000,22787000.000
