,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableTradeCurrent,3995.000,4020.000,4023.000,570.000,572.000,,183504.000,379657.000,1658892.000,1842946.000,2978326.000,673449.000,5788.000,45403.000,70164.000,275501.000,390564.000,182214.000,22064.000
AccountsReceivableNetCurrent,11855965.000,12220958.000,12017231.000,11632935.000,14884162.000,8382172.000,9474197.000,9278327.000,13561596.000,9541195.000,8946435.000,11445037.000,17742845.000,16476915.000,13970451.000,15953238.000,13654667.000,3532687.000,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,208187.000,164550.000,198048.000,178860.000,200781.000,170896.000,189925.000,173330.000,169301.000,227453.000,257729.000,204239.000,173047.000,163807.000,197295.000,25506.000,12536.000
AccruedIncomeTaxesCurrent,,,814217.000,680065.000,1126171.000,703806.000,528242.000,943793.000,742014.000,434283.000,643498.000,797355.000,919686.000,1238656.000,633098.000,754343.000,682734.000,,197282.000
AccruedLiabilitiesCurrent,,,230109.000,375926.000,,,509804.000,282696.000,456986.000,499991.000,177645.000,173487.000,296853.000,362733.000,213205.000,209630.000,246013.000,326370.000,775812.000
AccruedSalariesCurrent,,,,,,,,,,,,,,,213205.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,13825801.000,14119659.000,14489118.000,14855540.000,15413358.000,15789892.000,16175907.000,16055655.000,16344495.000,16625094.000,17021534.000,17493808.000,17852012.000,17539056.000,17566126.000,8575052.000,17934453.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6941231.000,7655508.000,7613972.000,7325277.000,7605598.000,8267682.000,9903223.000,10748670.000,11504980.000,10268543.000,10410182.000,10405148.000,10580687.000,11256782.000,11484613.000,6072717.000,4479103.000,4892002.000,3234871.000
AdditionalPaidInCapitalCommonStock,3442083.000,3442083.000,3592053.000,3592053.000,3592053.000,3592053.000,3592053.000,3592053.000,3592053.000,3592053.000,3592053.000,6845636.000,6845636.000,6846397.000,6846397.000,6846397.000,6846397.000,6318600.000,6867961.000
AdvancesOnInventoryPurchases,,,,,,9677328.000,8791837.000,9449497.000,6893705.000,10766840.000,8700022.000,8437466.000,8585181.000,9302744.000,8216127.000,4088692.000,2689182.000,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,140158.000,286030.000,432889.000,1126748.000,217905.000,626073.000,717257.000,,5715538.000
Assets,201622301.000,205037256.000,204917264.000,202395560.000,196640845.000,216872342.000,201296559.000,193038047.000,196544898.000,196380938.000,195901034.000,208741323.000,209648213.000,204051554.000,193640490.000,182615556.000,126499949.000,28059642.000,38486267.000
AssetsCurrent,74007994.000,81225500.000,78681777.000,52103854.000,46319891.000,65999331.000,44141368.000,35210559.000,38161443.000,39439226.000,39077539.000,45169374.000,38771931.000,32885575.000,30405425.000,26137461.000,18172218.000,10751163.000,145519.000
BuildingsAndImprovementsGross,,,10833976.000,10813457.000,10840815.000,10902372.000,11066523.000,11134919.000,11196476.000,11099873.000,11111956.000,11112858.000,11128589.000,11174772.000,11196358.000,10764631.000,10535963.000,6579065.000,12763909.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,4435200.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,4593600.000,4584900.000,4596500.000,4622600.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,4284601.000,3650347.000,2366718.000,410594.000,216201.000,2081078.000,782018.000,289045.000,87328.000,204341.000,191992.000,11580213.000,316967.000,103831.000,81605.000,139233.000,46832.000,67522.000,40523.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,3917704.000,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,3906853.000,3906853.000,3906853.000,3906853.000,3906853.000,3906853.000,3906853.000,3906853.000,3906853.000,5550969.000,5541544.000,1721664.000,1721664.000,2494033.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,21090948.000,21090948.000,21121372.000,21121372.000,21121372.000,21121372.000,21121372.000,21121372.000,21121372.000,21121372.000,21121372.000,23960217.000,23960217.000,23960217.000,23960217.000,23960217.000,23960217.000,23960217.000,2396021.000
CommonStockSharesOutstanding,21090948.000,21090948.000,21121372.000,21121372.000,21121372.000,21121372.000,21121372.000,21121372.000,21121372.000,21121372.000,21121372.000,23960217.000,23960217.000,23960217.000,23960217.000,23960217.000,23960217.000,23960217.000,2396021.000
CommonStockValue,21091.000,,,,,,,,,,,,,,,,,,
CommonStockValueOutstanding,,21091.000,21121.000,21121.000,21121.000,21121.000,21121.000,21121.000,21121.000,21121.000,21121.000,23960.000,23960.000,23960.000,23960.000,23960.000,23960.000,23960.000,2396.000
ConstructionInProgressGross,38983421.000,39697825.000,39379553.000,39304970.000,39404413.000,39628161.000,40224821.000,40473429.000,40697177.000,40346044.000,40389961.000,47425916.000,46964267.000,47159165.000,65420768.000,56597357.000,32194455.000,,37004732.000
CustomerDepositsCurrent,90306.000,90880.000,138457.000,138195.000,138545.000,126018.000,208815.000,128706.000,129417.000,128301.000,79701.000,79707.000,79820.000,80151.000,80306.000,77210.000,75570.000,,
DebtInstrumentInterestRateStatedPercentage,,,0.015,,,,,0.099,,,,,,,,,,,
DebtWeightedAverageInterestRate,,,0.053,0.063,,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,715000.000,744000.000,773000.000,829000.000,1042000.000,1731000.000,1042000.000,1042000.000,1042000.000,1042000.000,1042000.000,1042000.000,
Deposits,,,11880025.000,8351215.000,6633427.000,17786468.000,10391195.000,231770.000,50048.000,59358.000,73389.000,11001934.000,110457.000,64998.000,37911.000,63203.000,9122.000,,40523.000
DepositsAssetsNoncurrent,,,,,,,,,4911000.000,4868628.000,4873928.000,4874324.000,4881224.000,4901480.000,,,,,
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,716648.000,,,,,,,,,,,,,,,,
DueFromEmployeesCurrent,,,,,,68866.000,18843.000,40168.000,12302.000,9971.000,6447.000,7874.000,17919.000,20995.000,18018.000,8473.000,9410.000,2050.000,2492.000
DueToOfficersOrStockholdersCurrent,,,156227.000,188829.000,189711.000,167787.000,140465.000,379182.000,304513.000,318416.000,526699.000,2544833.000,2548117.000,,,,,,
DueToRelatedPartiesCurrent,,,,,,167787.000,140465.000,379182.000,304513.000,318416.000,526699.000,2544833.000,2548117.000,1893226.000,736596.000,506464.000,496074.000,576075.000,870660.000
FairValueAssumptionsExercisePrice,,,,,,,,,,,,,,,,,,,63.800
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,-602425.000,621205.000,642086.000,669369.000,691229.000,712872.000,724390.000,742866.000,760615.000,779405.000,800427.000,819795.000,948786.000,20114963.000,827148.000,1459417.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,14449537.000,,,1459894.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,70913.000,,,17709.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,70913.000,,,70834.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,70913.000,,,70834.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,70913.000,,,70834.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,70913.000,,,70834.000,,,,,
FiniteLivedIntangibleAssetsGross,,,45478128.000,45391996.000,45506838.000,45765238.000,46454300.000,46741409.000,46999807.000,46594296.000,46645014.000,46648804.000,46714838.000,46908700.000,70874704.000,68141803.000,66694301.000,2430803.000,65162121.000
