,2011-10-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31
AmortizationOfDebtDiscountPremium,,,,,,,,,,47812.000,
AssetImpairmentCharges,,,,,,0.000,,,,,
CashAcquiredFromAcquisition,,,,,,,,,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-9500.000,,,,46807.000,,,,-24268.000,
CommonStockShareSubscriptionsButUnissuedValue,,,,,,0.000,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.000,-0.000,0.000,-0.001,0.000,0.000,-0.029,0.000,0.000
ExplorationCosts,,,,,,0.000,20751.000,52814.000,0.000,0.000,0.000
ExplorationExpense,,,,,,,,52814.000,,0.000,0.000
GeneralAndAdministrativeExpense,2812.000,0.000,1170.000,,,35604.000,40762.000,17197.000,20748.000,58052.000,59744.000
GoodwillImpairmentLoss,,,,,,,,,,,169013.000
GrossProfit,,,,,,,,-52814.000,,0.000,0.000
IncomeLossFromContinuingOperations,,,,,,,,,,-181714.000,-338915.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-4562.000,,,,,,,-159231.000,,-322055.000,-299980.000
IncomeTaxExpenseBenefit,0.000,0.000,,,,,,0.000,,0.000,0.000
IncomeTaxesPaidNet,,0.000,,,,0.000,,,,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,5831.000,,,,37981.000,
IncreaseDecreaseInAccruedLiabilities,,-3000.000,,,,,,,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,-76280.000,
IncreaseDecreaseInPrepaidExpense,,0.000,,,,,,,,8311.000,
InterestExpense,,,,,,,,,,51596.000,51596.000
InterestPaid,,0.000,,,,0.000,,,,0.000,
NetCashProvidedByUsedInFinancingActivities,,0.000,,,,280859.000,,,,0.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000,,,,280859.000,,,,0.000,
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,-150000.000,,,,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,-150000.000,,,,0.000,
NetCashProvidedByUsedInOperatingActivities,,-9500.000,,,,-84052.000,,,,-24268.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-9500.000,,,,-84052.000,,,,-24268.000,
NetIncomeLoss,-4562.000,-6500.000,-2670.000,-6004.000,-5301.000,-89883.000,-190416.000,-159231.000,,-325055.000,-299980.000
NoninterestExpenseDirectorsFees,,,,,,,,50625.000,,64688.000,55312.000
OfficersCompensation,,,,,,18067.000,77625.000,27000.000,-23625.000,18000.000,36000.000
OperatingExpenses,,6500.000,2670.000,6004.000,5301.000,89883.000,190416.000,106417.000,874598.000,181714.000,338915.000
OperatingIncomeLoss,,-6500.000,-2670.000,-6004.000,-5301.000,-89883.000,-190416.000,,,,
OtherOperatingIncomeExpenseNet,,,,,,,,,,143341.000,-38935.000
PaymentsForSoftware,,0.000,,,,,,,,,
PaymentsOfFinancingCosts,,,,,,,,,,150000.000,46741.000
PaymentsToAcquireMineralRights,,,,,,-150000.000,,,,0.000,
ProceedsFromIssuanceOfCommonStock,,0.000,,,,250000.000,,,,0.000,
ProceedsFromRepaymentsOfDebt,,,,,,,,,,0.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,,0.000,,,,76951.000,,,,,
ProfessionalFees,1750.000,6500.000,1500.000,6004.000,3351.000,36212.000,51278.000,11595.000,46976.000,40974.000,18846.000
ProfitLoss,,-6500.000,,,,-89883.000,,,,-325055.000,
Revenues,0.000,0.000,,,,,,0.000,,0.000,0.000
SalesRevenueNet,0.000,0.000,,,,,,0.000,,0.000,0.000
ShareBasedCompensation,,,,,,,,,,264938.000,
StockIssued1,,,,,,750000.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,66663000.000,68644025.000,68750000.000,,73435300.000,74474794.000
WeightedAverageNumberOfSharesOutstandingBasic,2200000.000,,,,,,,,,,
